id_pais,id_municipio,id_municipio_parcial,id_provincia,id_ccaa,nombre,provincia_nombre,ccaa_nombre,id_isla,isla,gid_municipio,gid_provincia,gid_ccaa
ES,09430629,430629,43,09,Freginals,tarragona,Cataluña,,,ES-09430629,ES-43,ES-09
ES,09430635,430635,43,09,"Galera, La",tarragona,Cataluña,,,ES-09430635,ES-43,ES-09
ES,09430640,430640,43,09,Gandesa,tarragona,Cataluña,,,ES-09430640,ES-43,ES-09
ES,09430653,430653,43,09,Garcia,tarragona,Cataluña,,,ES-09430653,ES-43,ES-09
ES,09430666,430666,43,09,"Garidells, Els",tarragona,Cataluña,,,ES-09430666,ES-43,ES-09
ES,09430672,430672,43,09,Ginestar,tarragona,Cataluña,,,ES-09430672,ES-43,ES-09
ES,09430688,430688,43,09,Godall,tarragona,Cataluña,,,ES-09430688,ES-43,ES-09
ES,09430691,430691,43,09,Gratallops,tarragona,Cataluña,,,ES-09430691,ES-43,ES-09
ES,09430705,430705,43,09,"Guiamets, Els",tarragona,Cataluña,,,ES-09430705,ES-43,ES-09
ES,09430712,430712,43,09,Horta de Sant Joan,tarragona,Cataluña,,,ES-09430712,ES-43,ES-09
ES,09430727,430727,43,09,"Lloar, El",tarragona,Cataluña,,,ES-09430727,ES-43,ES-09
ES,09430733,430733,43,09,Llorac,tarragona,Cataluña,,,ES-09430733,ES-43,ES-09
ES,09430748,430748,43,09,Llorenç del Penedès,tarragona,Cataluña,,,ES-09430748,ES-43,ES-09
ES,09430764,430764,43,09,Marçà,tarragona,Cataluña,,,ES-09430764,ES-43,ES-09
ES,09430751,430751,43,09,Margalef,tarragona,Cataluña,,,ES-09430751,ES-43,ES-09
ES,09430770,430770,43,09,Mas de Barberans,tarragona,Cataluña,,,ES-09430770,ES-43,ES-09
ES,09430786,430786,43,09,Masdenverge,tarragona,Cataluña,,,ES-09430786,ES-43,ES-09
ES,09430799,430799,43,09,Masllorenç,tarragona,Cataluña,,,ES-09430799,ES-43,ES-09
ES,09430803,430803,43,09,"Masó, La",tarragona,Cataluña,,,ES-09430803,ES-43,ES-09
ES,09430810,430810,43,09,Maspujols,tarragona,Cataluña,,,ES-09430810,ES-43,ES-09
ES,09430825,430825,43,09,"Masroig, El",tarragona,Cataluña,,,ES-09430825,ES-43,ES-09
ES,09430831,430831,43,09,"Milà, El",tarragona,Cataluña,,,ES-09430831,ES-43,ES-09
ES,09430846,430846,43,09,Miravet,tarragona,Cataluña,,,ES-09430846,ES-43,ES-09
ES,09430859,430859,43,09,"Molar, El",tarragona,Cataluña,,,ES-09430859,ES-43,ES-09
ES,09430862,430862,43,09,Montblanc,tarragona,Cataluña,,,ES-09430862,ES-43,ES-09
ES,09430884,430884,43,09,Montbrió del Camp,tarragona,Cataluña,,,ES-09430884,ES-43,ES-09
ES,09430897,430897,43,09,Montferri,tarragona,Cataluña,,,ES-09430897,ES-43,ES-09
ES,09430901,430901,43,09,"Montmell, El",tarragona,Cataluña,,,ES-09430901,ES-43,ES-09
ES,09430918,430918,43,09,Mont-ral,tarragona,Cataluña,,,ES-09430918,ES-43,ES-09
ES,09430923,430923,43,09,Mont-roig del Camp,tarragona,Cataluña,,,ES-09430923,ES-43,ES-09
ES,09430939,430939,43,09,Móra d'Ebre,tarragona,Cataluña,,,ES-09430939,ES-43,ES-09
ES,09430944,430944,43,09,Móra la Nova,tarragona,Cataluña,,,ES-09430944,ES-43,ES-09
ES,09430957,430957,43,09,"Morell, El",tarragona,Cataluña,,,ES-09430957,ES-43,ES-09
ES,09430960,430960,43,09,"Morera de Montsant, La",tarragona,Cataluña,,,ES-09430960,ES-43,ES-09
ES,09430976,430976,43,09,"Nou de Gaià, La",tarragona,Cataluña,,,ES-09430976,ES-43,ES-09
ES,09430982,430982,43,09,Nulles,tarragona,Cataluña,,,ES-09430982,ES-43,ES-09
ES,09431009,431009,43,09,"Pallaresos, Els",tarragona,Cataluña,,,ES-09431009,ES-43,ES-09
ES,09430995,430995,43,09,"Palma d'Ebre, La",tarragona,Cataluña,,,ES-09430995,ES-43,ES-09
ES,09431016,431016,43,09,Passanant i Belltall,tarragona,Cataluña,,,ES-09431016,ES-43,ES-09
ES,09431021,431021,43,09,Paüls,tarragona,Cataluña,,,ES-09431021,ES-43,ES-09
ES,09431037,431037,43,09,Perafort,tarragona,Cataluña,,,ES-09431037,ES-43,ES-09
ES,09431042,431042,43,09,"Perelló, El",tarragona,Cataluña,,,ES-09431042,ES-43,ES-09
ES,09431055,431055,43,09,"Piles, Les",tarragona,Cataluña,,,ES-09431055,ES-43,ES-09
ES,09431068,431068,43,09,"Pinell de Brai, El",tarragona,Cataluña,,,ES-09431068,ES-43,ES-09
ES,09431074,431074,43,09,Pira,tarragona,Cataluña,,,ES-09431074,ES-43,ES-09
ES,09431080,431080,43,09,"Pla de Santa Maria, El",tarragona,Cataluña,,,ES-09431080,ES-43,ES-09
ES,09431093,431093,43,09,"Pobla de Mafumet, La",tarragona,Cataluña,,,ES-09431093,ES-43,ES-09
ES,09431107,431107,43,09,"Pobla de Massaluca, La",tarragona,Cataluña,,,ES-09431107,ES-43,ES-09
ES,09431114,431114,43,09,"Pobla de Montornès, La",tarragona,Cataluña,,,ES-09431114,ES-43,ES-09
ES,09431129,431129,43,09,Poboleda,tarragona,Cataluña,,,ES-09431129,ES-43,ES-09
ES,09431135,431135,43,09,"Pont d'Armentera, El",tarragona,Cataluña,,,ES-09431135,ES-43,ES-09
ES,09431418,431418,43,09,Pontils,tarragona,Cataluña,,,ES-09431418,ES-43,ES-09
ES,09431140,431140,43,09,Porrera,tarragona,Cataluña,,,ES-09431140,ES-43,ES-09
ES,09431153,431153,43,09,Pradell de la Teixeta,tarragona,Cataluña,,,ES-09431153,ES-43,ES-09
ES,09431166,431166,43,09,Prades,tarragona,Cataluña,,,ES-09431166,ES-43,ES-09
ES,09431172,431172,43,09,Prat de Comte,tarragona,Cataluña,,,ES-09431172,ES-43,ES-09
ES,09431188,431188,43,09,Pratdip,tarragona,Cataluña,,,ES-09431188,ES-43,ES-09
ES,09431191,431191,43,09,Puigpelat,tarragona,Cataluña,,,ES-09431191,ES-43,ES-09
ES,09431205,431205,43,09,Querol,tarragona,Cataluña,,,ES-09431205,ES-43,ES-09
ES,09431362,431362,43,09,"Ràpita, La",tarragona,Cataluña,,,ES-09431362,ES-43,ES-09
ES,09431212,431212,43,09,Rasquera,tarragona,Cataluña,,,ES-09431212,ES-43,ES-09
ES,09431227,431227,43,09,Renau,tarragona,Cataluña,,,ES-09431227,ES-43,ES-09
ES,09431233,431233,43,09,Reus,tarragona,Cataluña,,,ES-09431233,ES-43,ES-09
ES,09431248,431248,43,09,"Riba, La",tarragona,Cataluña,,,ES-09431248,ES-43,ES-09
ES,09431251,431251,43,09,Riba-roja d'Ebre,tarragona,Cataluña,,,ES-09431251,ES-43,ES-09
ES,09431264,431264,43,09,"Riera de Gaià, La",tarragona,Cataluña,,,ES-09431264,ES-43,ES-09
ES,09431270,431270,43,09,Riudecanyes,tarragona,Cataluña,,,ES-09431270,ES-43,ES-09
ES,09431286,431286,43,09,Riudecols,tarragona,Cataluña,,,ES-09431286,ES-43,ES-09
ES,09431299,431299,43,09,Riudoms,tarragona,Cataluña,,,ES-09431299,ES-43,ES-09
ES,09431303,431303,43,09,Rocafort de Queralt,tarragona,Cataluña,,,ES-09431303,ES-43,ES-09
ES,09431310,431310,43,09,Roda de Berà,tarragona,Cataluña,,,ES-09431310,ES-43,ES-09
ES,09431325,431325,43,09,Rodonyà,tarragona,Cataluña,,,ES-09431325,ES-43,ES-09
ES,09431331,431331,43,09,Roquetes,tarragona,Cataluña,,,ES-09431331,ES-43,ES-09
ES,09431346,431346,43,09,"Rourell, El",tarragona,Cataluña,,,ES-09431346,ES-43,ES-09
ES,09431359,431359,43,09,Salomó,tarragona,Cataluña,,,ES-09431359,ES-43,ES-09
ES,09439057,439057,43,09,Salou,tarragona,Cataluña,,,ES-09439057,ES-43,ES-09
ES,09431378,431378,43,09,Sant Jaume dels Domenys,tarragona,Cataluña,,,ES-09431378,ES-43,ES-09
ES,09439023,439023,43,09,Sant Jaume d'Enveja,tarragona,Cataluña,,,ES-09439023,ES-43,ES-09
ES,09431384,431384,43,09,Santa Bàrbara,tarragona,Cataluña,,,ES-09431384,ES-43,ES-09
ES,09431397,431397,43,09,Santa Coloma de Queralt,tarragona,Cataluña,,,ES-09431397,ES-43,ES-09
ES,09431401,431401,43,09,Santa Oliva,tarragona,Cataluña,,,ES-09431401,ES-43,ES-09
ES,09431423,431423,43,09,Sarral,tarragona,Cataluña,,,ES-09431423,ES-43,ES-09
ES,09431439,431439,43,09,Savallà del Comtat,tarragona,Cataluña,,,ES-09431439,ES-43,ES-09
ES,09431444,431444,43,09,"Secuita, La",tarragona,Cataluña,,,ES-09431444,ES-43,ES-09
ES,09431457,431457,43,09,"Selva del Camp, La",tarragona,Cataluña,,,ES-09431457,ES-43,ES-09
ES,09431460,431460,43,09,Senan,tarragona,Cataluña,,,ES-09431460,ES-43,ES-09
ES,09430445,430445,43,09,"Sénia, La",tarragona,Cataluña,,,ES-09430445,ES-43,ES-09
ES,09431476,431476,43,09,Solivella,tarragona,Cataluña,,,ES-09431476,ES-43,ES-09
ES,09431482,431482,43,09,Tarragona,tarragona,Cataluña,,,ES-09431482,ES-43,ES-09
ES,09431495,431495,43,09,Tivenys,tarragona,Cataluña,,,ES-09431495,ES-43,ES-09
ES,09431508,431508,43,09,Tivissa,tarragona,Cataluña,,,ES-09431508,ES-43,ES-09
ES,09431515,431515,43,09,"Torre de Fontaubella, La",tarragona,Cataluña,,,ES-09431515,ES-43,ES-09
ES,09431520,431520,43,09,"Torre de l'Espanyol, La",tarragona,Cataluña,,,ES-09431520,ES-43,ES-09
ES,09431536,431536,43,09,Torredembarra,tarragona,Cataluña,,,ES-09431536,ES-43,ES-09
ES,09431541,431541,43,09,Torroja del Priorat,tarragona,Cataluña,,,ES-09431541,ES-43,ES-09
ES,09431554,431554,43,09,Tortosa,tarragona,Cataluña,,,ES-09431554,ES-43,ES-09
ES,09431567,431567,43,09,Ulldecona,tarragona,Cataluña,,,ES-09431567,ES-43,ES-09
ES,09431573,431573,43,09,Ulldemolins,tarragona,Cataluña,,,ES-09431573,ES-43,ES-09
ES,09431589,431589,43,09,Vallclara,tarragona,Cataluña,,,ES-09431589,ES-43,ES-09
ES,09431592,431592,43,09,Vallfogona de Riucorb,tarragona,Cataluña,,,ES-09431592,ES-43,ES-09
ES,09431606,431606,43,09,Vallmoll,tarragona,Cataluña,,,ES-09431606,ES-43,ES-09
ES,09431613,431613,43,09,Valls,tarragona,Cataluña,,,ES-09431613,ES-43,ES-09
ES,09431628,431628,43,09,Vandellòs i l'Hospitalet de l'Infant,tarragona,Cataluña,,,ES-09431628,ES-43,ES-09
ES,09431634,431634,43,09,"Vendrell, El",tarragona,Cataluña,,,ES-09431634,ES-43,ES-09
ES,09431649,431649,43,09,Vespella de Gaià,tarragona,Cataluña,,,ES-09431649,ES-43,ES-09
ES,09431652,431652,43,09,Vilabella,tarragona,Cataluña,,,ES-09431652,ES-43,ES-09
ES,09431750,431750,43,09,Vilalba dels Arcs,tarragona,Cataluña,,,ES-09431750,ES-43,ES-09
ES,09431665,431665,43,09,Vilallonga del Camp,tarragona,Cataluña,,,ES-09431665,ES-43,ES-09
ES,09431687,431687,43,09,Vilanova de Prades,tarragona,Cataluña,,,ES-09431687,ES-43,ES-09
ES,09431671,431671,43,09,Vilanova d'Escornalbou,tarragona,Cataluña,,,ES-09431671,ES-43,ES-09
ES,09431690,431690,43,09,Vilaplana,tarragona,Cataluña,,,ES-09431690,ES-43,ES-09
ES,09431704,431704,43,09,Vila-rodona,tarragona,Cataluña,,,ES-09431704,ES-43,ES-09
ES,09431711,431711,43,09,Vila-seca,tarragona,Cataluña,,,ES-09431711,ES-43,ES-09
ES,09431726,431726,43,09,Vilaverd,tarragona,Cataluña,,,ES-09431726,ES-43,ES-09
ES,09431732,431732,43,09,"Vilella Alta, La",tarragona,Cataluña,,,ES-09431732,ES-43,ES-09
ES,09431747,431747,43,09,"Vilella Baixa, La",tarragona,Cataluña,,,ES-09431747,ES-43,ES-09
ES,09431763,431763,43,09,Vimbodí i Poblet,tarragona,Cataluña,,,ES-09431763,ES-43,ES-09
ES,09431779,431779,43,09,Vinebre,tarragona,Cataluña,,,ES-09431779,ES-43,ES-09
ES,09431785,431785,43,09,Vinyols i els Arcs,tarragona,Cataluña,,,ES-09431785,ES-43,ES-09
ES,09430521,430521,43,09,Xerta,tarragona,Cataluña,,,ES-09430521,ES-43,ES-09
ES,02440012,440012,44,02,Ababuj,teruel,Aragón,,,ES-02440012,ES-44,ES-02
ES,02440027,440027,44,02,Abejuela,teruel,Aragón,,,ES-02440027,ES-44,ES-02
ES,02440033,440033,44,02,Aguatón,teruel,Aragón,,,ES-02440033,ES-44,ES-02
ES,02440048,440048,44,02,Aguaviva,teruel,Aragón,,,ES-02440048,ES-44,ES-02
ES,02440051,440051,44,02,Aguilar del Alfambra,teruel,Aragón,,,ES-02440051,ES-44,ES-02
ES,02440064,440064,44,02,Alacón,teruel,Aragón,,,ES-02440064,ES-44,ES-02
ES,02440070,440070,44,02,Alba,teruel,Aragón,,,ES-02440070,ES-44,ES-02
ES,02440086,440086,44,02,Albalate del Arzobispo,teruel,Aragón,,,ES-02440086,ES-44,ES-02
ES,02440099,440099,44,02,Albarracín,teruel,Aragón,,,ES-02440099,ES-44,ES-02
ES,02440103,440103,44,02,Albentosa,teruel,Aragón,,,ES-02440103,ES-44,ES-02
ES,02440110,440110,44,02,Alcaine,teruel,Aragón,,,ES-02440110,ES-44,ES-02
ES,02440125,440125,44,02,Alcalá de la Selva,teruel,Aragón,,,ES-02440125,ES-44,ES-02
ES,02440131,440131,44,02,Alcañiz,teruel,Aragón,,,ES-02440131,ES-44,ES-02
ES,02440146,440146,44,02,Alcorisa,teruel,Aragón,,,ES-02440146,ES-44,ES-02
ES,02440162,440162,44,02,Alfambra,teruel,Aragón,,,ES-02440162,ES-44,ES-02
ES,02440178,440178,44,02,Aliaga,teruel,Aragón,,,ES-02440178,ES-44,ES-02
ES,02440218,440218,44,02,Allepuz,teruel,Aragón,,,ES-02440218,ES-44,ES-02
ES,02440223,440223,44,02,Alloza,teruel,Aragón,,,ES-02440223,ES-44,ES-02
ES,02440239,440239,44,02,Allueva,teruel,Aragón,,,ES-02440239,ES-44,ES-02
ES,02440184,440184,44,02,Almohaja,teruel,Aragón,,,ES-02440184,ES-44,ES-02
ES,02440197,440197,44,02,Alobras,teruel,Aragón,,,ES-02440197,ES-44,ES-02
ES,02440201,440201,44,02,Alpeñés,teruel,Aragón,,,ES-02440201,ES-44,ES-02
ES,02440244,440244,44,02,Anadón,teruel,Aragón,,,ES-02440244,ES-44,ES-02
ES,02440257,440257,44,02,Andorra,teruel,Aragón,,,ES-02440257,ES-44,ES-02
ES,02440260,440260,44,02,Arcos de las Salinas,teruel,Aragón,,,ES-02440260,ES-44,ES-02
ES,02440276,440276,44,02,Arens de Lledó,teruel,Aragón,,,ES-02440276,ES-44,ES-02
ES,02440282,440282,44,02,Argente,teruel,Aragón,,,ES-02440282,ES-44,ES-02
ES,02440295,440295,44,02,Ariño,teruel,Aragón,,,ES-02440295,ES-44,ES-02
ES,02440316,440316,44,02,Azaila,teruel,Aragón,,,ES-02440316,ES-44,ES-02
ES,02440321,440321,44,02,Bádenas,teruel,Aragón,,,ES-02440321,ES-44,ES-02
ES,02440337,440337,44,02,Báguena,teruel,Aragón,,,ES-02440337,ES-44,ES-02
ES,02440342,440342,44,02,Bañón,teruel,Aragón,,,ES-02440342,ES-44,ES-02
ES,02440355,440355,44,02,Barrachina,teruel,Aragón,,,ES-02440355,ES-44,ES-02
ES,02440368,440368,44,02,Bea,teruel,Aragón,,,ES-02440368,ES-44,ES-02
ES,02440374,440374,44,02,Beceite,teruel,Aragón,,,ES-02440374,ES-44,ES-02
ES,02440393,440393,44,02,Bello,teruel,Aragón,,,ES-02440393,ES-44,ES-02
ES,02440380,440380,44,02,Belmonte de San José,teruel,Aragón,,,ES-02440380,ES-44,ES-02
ES,02440407,440407,44,02,Berge,teruel,Aragón,,,ES-02440407,ES-44,ES-02
ES,02440414,440414,44,02,Bezas,teruel,Aragón,,,ES-02440414,ES-44,ES-02
ES,02440429,440429,44,02,Blancas,teruel,Aragón,,,ES-02440429,ES-44,ES-02
ES,02440435,440435,44,02,Blesa,teruel,Aragón,,,ES-02440435,ES-44,ES-02
ES,02440440,440440,44,02,Bordón,teruel,Aragón,,,ES-02440440,ES-44,ES-02
ES,02440453,440453,44,02,Bronchales,teruel,Aragón,,,ES-02440453,ES-44,ES-02
ES,02440466,440466,44,02,Bueña,teruel,Aragón,,,ES-02440466,ES-44,ES-02
ES,02440472,440472,44,02,Burbáguena,teruel,Aragón,,,ES-02440472,ES-44,ES-02
ES,02440488,440488,44,02,Cabra de Mora,teruel,Aragón,,,ES-02440488,ES-44,ES-02
ES,02440491,440491,44,02,Calaceite,teruel,Aragón,,,ES-02440491,ES-44,ES-02
ES,02440504,440504,44,02,Calamocha,teruel,Aragón,,,ES-02440504,ES-44,ES-02
ES,02440511,440511,44,02,Calanda,teruel,Aragón,,,ES-02440511,ES-44,ES-02
ES,02440526,440526,44,02,Calomarde,teruel,Aragón,,,ES-02440526,ES-44,ES-02
ES,02440532,440532,44,02,Camañas,teruel,Aragón,,,ES-02440532,ES-44,ES-02
ES,02440547,440547,44,02,Camarena de la Sierra,teruel,Aragón,,,ES-02440547,ES-44,ES-02
ES,02440550,440550,44,02,Camarillas,teruel,Aragón,,,ES-02440550,ES-44,ES-02
ES,02440563,440563,44,02,Caminreal,teruel,Aragón,,,ES-02440563,ES-44,ES-02
ES,02440598,440598,44,02,Cantavieja,teruel,Aragón,,,ES-02440598,ES-44,ES-02
ES,02440602,440602,44,02,Cañada de Benatanduz,teruel,Aragón,,,ES-02440602,ES-44,ES-02
ES,02440619,440619,44,02,"Cañada de Verich, La",teruel,Aragón,,,ES-02440619,ES-44,ES-02
ES,02440624,440624,44,02,Cañada Vellida,teruel,Aragón,,,ES-02440624,ES-44,ES-02
ES,02440630,440630,44,02,Cañizar del Olivar,teruel,Aragón,,,ES-02440630,ES-44,ES-02
ES,02440645,440645,44,02,Cascante del Río,teruel,Aragón,,,ES-02440645,ES-44,ES-02
ES,02440658,440658,44,02,Castejón de Tornos,teruel,Aragón,,,ES-02440658,ES-44,ES-02
ES,02440661,440661,44,02,Castel de Cabra,teruel,Aragón,,,ES-02440661,ES-44,ES-02
ES,02440700,440700,44,02,"Castellar, El",teruel,Aragón,,,ES-02440700,ES-44,ES-02
ES,02440717,440717,44,02,Castellote,teruel,Aragón,,,ES-02440717,ES-44,ES-02
ES,02440677,440677,44,02,Castelnou,teruel,Aragón,,,ES-02440677,ES-44,ES-02
ES,02440683,440683,44,02,Castelserás,teruel,Aragón,,,ES-02440683,ES-44,ES-02
ES,02440743,440743,44,02,Cedrillas,teruel,Aragón,,,ES-02440743,ES-44,ES-02
ES,02440756,440756,44,02,Celadas,teruel,Aragón,,,ES-02440756,ES-44,ES-02
ES,02440769,440769,44,02,Cella,teruel,Aragón,,,ES-02440769,ES-44,ES-02
ES,02440775,440775,44,02,"Cerollera, La",teruel,Aragón,,,ES-02440775,ES-44,ES-02
ES,02440808,440808,44,02,"Codoñera, La",teruel,Aragón,,,ES-02440808,ES-44,ES-02
ES,02440820,440820,44,02,Corbalán,teruel,Aragón,,,ES-02440820,ES-44,ES-02
ES,02440841,440841,44,02,Cortes de Aragón,teruel,Aragón,,,ES-02440841,ES-44,ES-02
ES,02440854,440854,44,02,Cosa,teruel,Aragón,,,ES-02440854,ES-44,ES-02
ES,02440867,440867,44,02,Cretas,teruel,Aragón,,,ES-02440867,ES-44,ES-02
ES,02440873,440873,44,02,Crivillén,teruel,Aragón,,,ES-02440873,ES-44,ES-02
ES,02440889,440889,44,02,"Cuba, La",teruel,Aragón,,,ES-02440889,ES-44,ES-02
ES,02440892,440892,44,02,Cubla,teruel,Aragón,,,ES-02440892,ES-44,ES-02
ES,02440906,440906,44,02,Cucalón,teruel,Aragón,,,ES-02440906,ES-44,ES-02
ES,02440928,440928,44,02,"Cuervo, El",teruel,Aragón,,,ES-02440928,ES-44,ES-02
ES,02440934,440934,44,02,Cuevas de Almudén,teruel,Aragón,,,ES-02440934,ES-44,ES-02
ES,02440949,440949,44,02,Cuevas Labradas,teruel,Aragón,,,ES-02440949,ES-44,ES-02
ES,02440965,440965,44,02,Ejulve,teruel,Aragón,,,ES-02440965,ES-44,ES-02
ES,02440971,440971,44,02,Escorihuela,teruel,Aragón,,,ES-02440971,ES-44,ES-02
ES,02440990,440990,44,02,Escucha,teruel,Aragón,,,ES-02440990,ES-44,ES-02
ES,02441004,441004,44,02,Estercuel,teruel,Aragón,,,ES-02441004,ES-44,ES-02
ES,02441011,441011,44,02,Ferreruela de Huerva,teruel,Aragón,,,ES-02441011,ES-44,ES-02
ES,02441026,441026,44,02,Fonfría,teruel,Aragón,,,ES-02441026,ES-44,ES-02
ES,02441032,441032,44,02,Formiche Alto,teruel,Aragón,,,ES-02441032,ES-44,ES-02
ES,02441050,441050,44,02,Fórnoles,teruel,Aragón,,,ES-02441050,ES-44,ES-02
ES,02441063,441063,44,02,Fortanete,teruel,Aragón,,,ES-02441063,ES-44,ES-02
ES,02441079,441079,44,02,Foz-Calanda,teruel,Aragón,,,ES-02441079,ES-44,ES-02
ES,02441085,441085,44,02,"Fresneda, La",teruel,Aragón,,,ES-02441085,ES-44,ES-02
ES,02441098,441098,44,02,Frías de Albarracín,teruel,Aragón,,,ES-02441098,ES-44,ES-02
ES,02441102,441102,44,02,Fuenferrada,teruel,Aragón,,,ES-02441102,ES-44,ES-02
ES,02441119,441119,44,02,Fuentes Calientes,teruel,Aragón,,,ES-02441119,ES-44,ES-02
ES,02441124,441124,44,02,Fuentes Claras,teruel,Aragón,,,ES-02441124,ES-44,ES-02
ES,02441130,441130,44,02,Fuentes de Rubielos,teruel,Aragón,,,ES-02441130,ES-44,ES-02
ES,02441145,441145,44,02,Fuentespalda,teruel,Aragón,,,ES-02441145,ES-44,ES-02
ES,02441158,441158,44,02,Galve,teruel,Aragón,,,ES-02441158,ES-44,ES-02
ES,02441161,441161,44,02,Gargallo,teruel,Aragón,,,ES-02441161,ES-44,ES-02
ES,02441177,441177,44,02,Gea de Albarracín,teruel,Aragón,,,ES-02441177,ES-44,ES-02
ES,02441183,441183,44,02,"Ginebrosa, La",teruel,Aragón,,,ES-02441183,ES-44,ES-02
ES,02441196,441196,44,02,Griegos,teruel,Aragón,,,ES-02441196,ES-44,ES-02
ES,02441200,441200,44,02,Guadalaviar,teruel,Aragón,,,ES-02441200,ES-44,ES-02
ES,02441217,441217,44,02,Gúdar,teruel,Aragón,,,ES-02441217,ES-44,ES-02
ES,02441222,441222,44,02,Híjar,teruel,Aragón,,,ES-02441222,ES-44,ES-02
ES,02441238,441238,44,02,Hinojosa de Jarque,teruel,Aragón,,,ES-02441238,ES-44,ES-02
ES,02441243,441243,44,02,"Hoz de la Vieja, La",teruel,Aragón,,,ES-02441243,ES-44,ES-02
ES,02441256,441256,44,02,Huesa del Común,teruel,Aragón,,,ES-02441256,ES-44,ES-02
ES,02441269,441269,44,02,"Iglesuela del Cid, La",teruel,Aragón,,,ES-02441269,ES-44,ES-02
ES,02441275,441275,44,02,Jabaloyas,teruel,Aragón,,,ES-02441275,ES-44,ES-02
ES,02441281,441281,44,02,Jarque de la Val,teruel,Aragón,,,ES-02441281,ES-44,ES-02
ES,02441294,441294,44,02,Jatiel,teruel,Aragón,,,ES-02441294,ES-44,ES-02
ES,02441308,441308,44,02,Jorcas,teruel,Aragón,,,ES-02441308,ES-44,ES-02
ES,02441315,441315,44,02,Josa,teruel,Aragón,,,ES-02441315,ES-44,ES-02
ES,02441320,441320,44,02,Lagueruela,teruel,Aragón,,,ES-02441320,ES-44,ES-02
ES,02441336,441336,44,02,Lanzuela,teruel,Aragón,,,ES-02441336,ES-44,ES-02
ES,02441354,441354,44,02,Libros,teruel,Aragón,,,ES-02441354,ES-44,ES-02
ES,02441367,441367,44,02,Lidón,teruel,Aragón,,,ES-02441367,ES-44,ES-02
ES,02441373,441373,44,02,Linares de Mora,teruel,Aragón,,,ES-02441373,ES-44,ES-02
ES,02441413,441413,44,02,Lledó,teruel,Aragón,,,ES-02441413,ES-44,ES-02
ES,02441389,441389,44,02,Loscos,teruel,Aragón,,,ES-02441389,ES-44,ES-02
ES,02441428,441428,44,02,Maicas,teruel,Aragón,,,ES-02441428,ES-44,ES-02
ES,02441434,441434,44,02,Manzanera,teruel,Aragón,,,ES-02441434,ES-44,ES-02
ES,02441449,441449,44,02,Martín del Río,teruel,Aragón,,,ES-02441449,ES-44,ES-02
ES,02441452,441452,44,02,Mas de las Matas,teruel,Aragón,,,ES-02441452,ES-44,ES-02
ES,02441465,441465,44,02,"Mata de los Olmos, La",teruel,Aragón,,,ES-02441465,ES-44,ES-02
ES,02441471,441471,44,02,Mazaleón,teruel,Aragón,,,ES-02441471,ES-44,ES-02
ES,02441487,441487,44,02,Mezquita de Jarque,teruel,Aragón,,,ES-02441487,ES-44,ES-02
ES,02441490,441490,44,02,Mirambel,teruel,Aragón,,,ES-02441490,ES-44,ES-02
ES,02441503,441503,44,02,Miravete de la Sierra,teruel,Aragón,,,ES-02441503,ES-44,ES-02
ES,02441510,441510,44,02,Molinos,teruel,Aragón,,,ES-02441510,ES-44,ES-02
ES,02441525,441525,44,02,Monforte de Moyuela,teruel,Aragón,,,ES-02441525,ES-44,ES-02
ES,02441531,441531,44,02,Monreal del Campo,teruel,Aragón,,,ES-02441531,ES-44,ES-02
ES,02441546,441546,44,02,Monroyo,teruel,Aragón,,,ES-02441546,ES-44,ES-02
ES,02441559,441559,44,02,Montalbán,teruel,Aragón,,,ES-02441559,ES-44,ES-02
ES,02441562,441562,44,02,Monteagudo del Castillo,teruel,Aragón,,,ES-02441562,ES-44,ES-02
ES,02441578,441578,44,02,Monterde de Albarracín,teruel,Aragón,,,ES-02441578,ES-44,ES-02
ES,02441584,441584,44,02,Mora de Rubielos,teruel,Aragón,,,ES-02441584,ES-44,ES-02
ES,02441597,441597,44,02,Moscardón,teruel,Aragón,,,ES-02441597,ES-44,ES-02
ES,02441601,441601,44,02,Mosqueruela,teruel,Aragón,,,ES-02441601,ES-44,ES-02
ES,02441618,441618,44,02,Muniesa,teruel,Aragón,,,ES-02441618,ES-44,ES-02
ES,02441639,441639,44,02,Noguera de Albarracín,teruel,Aragón,,,ES-02441639,ES-44,ES-02
ES,02441644,441644,44,02,Nogueras,teruel,Aragón,,,ES-02441644,ES-44,ES-02
ES,02441657,441657,44,02,Nogueruelas,teruel,Aragón,,,ES-02441657,ES-44,ES-02
ES,02441676,441676,44,02,Obón,teruel,Aragón,,,ES-02441676,ES-44,ES-02
ES,02441682,441682,44,02,Odón,teruel,Aragón,,,ES-02441682,ES-44,ES-02
ES,02441695,441695,44,02,Ojos Negros,teruel,Aragón,,,ES-02441695,ES-44,ES-02
ES,02441716,441716,44,02,Olba,teruel,Aragón,,,ES-02441716,ES-44,ES-02
ES,02441721,441721,44,02,Oliete,teruel,Aragón,,,ES-02441721,ES-44,ES-02
ES,02441737,441737,44,02,"Olmos, Los",teruel,Aragón,,,ES-02441737,ES-44,ES-02
ES,02441742,441742,44,02,Orihuela del Tremedal,teruel,Aragón,,,ES-02441742,ES-44,ES-02
ES,02441755,441755,44,02,Orrios,teruel,Aragón,,,ES-02441755,ES-44,ES-02
ES,02441768,441768,44,02,Palomar de Arroyos,teruel,Aragón,,,ES-02441768,ES-44,ES-02
