id_municipio,lat,lon,osm_id,osm_type,osm_query_usada,osm_pass
07490185,42.1305787,-6.0641972,341158,relation,"Ayoó de Vidriales, zamora, Castilla y León, España",pass_1
07490198,41.9350016,-5.6615703,341157,relation,"Barcial del Barco, zamora, Castilla y León, España",pass_1
07490202,41.7227575,-5.4506277,346087,relation,"Belver de los Montes, zamora, Castilla y León, España",pass_1
07490219,42.0032862,-5.6738595,343460,relation,"Benavente, zamora, Castilla y León, España",pass_1
07490224,41.6282476,-5.6332652,348010,relation,"Benegiles, zamora, Castilla y León, España",pass_1
07490230,41.3652089,-6.1117432,346090,relation,"Bermillo de Sayago, zamora, Castilla y León, España",pass_1
07490245,41.3362217,-5.4099124,688939302,way,"Bóveda de Toro, La, zamora, Castilla y León, España",pass_1
07490258,41.8804451,-5.7377192,346092,relation,"Bretó, zamora, Castilla y León, España",pass_1
07490261,41.8847648,-5.7530596,346093,relation,"Bretocino, zamora, Castilla y León, España",pass_1
07490277,42.0612368,-6.0467290,343474,relation,"Brime de Sog, zamora, Castilla y León, España",pass_1
07490283,42.0375321,-5.8732060,346080,relation,"Brime de Urz, zamora, Castilla y León, España",pass_1
07490296,41.9210398,-5.7822550,346081,relation,"Burganes de Valverde, zamora, Castilla y León, España",pass_1
07490300,41.6760286,-5.4599831,342490,relation,"Bustillo del Oro, zamora, Castilla y León, España",pass_1
07490317,41.3324423,-5.7904375,342489,relation,"Cabañas de Sayago, zamora, Castilla y León, España",pass_1
07490322,41.9783875,-6.0830070,341548,relation,"Calzadilla de Tera, zamora, Castilla y León, España",pass_1
07490338,41.9946409,-6.0264373,341547,relation,"Camarzana de Tera, zamora, Castilla y León, España",pass_1
07490343,41.1665698,-5.3679381,342480,relation,"Cañizal, zamora, Castilla y León, España",pass_1
07490356,41.7702150,-5.5011134,341545,relation,"Cañizo, zamora, Castilla y León, España",pass_1
07490369,41.6528058,-5.9975786,341544,relation,"Carbajales de Alba, zamora, Castilla y León, España",pass_1
07490375,41.2318061,-6.1471131,341543,relation,"Carbellino, zamora, Castilla y León, España",pass_1
07490381,41.3741743,-5.7465569,342474,relation,"Casaseca de Campeán, zamora, Castilla y León, España",pass_1
07490394,41.4379642,-5.6751223,341541,relation,"Casaseca de las Chanas, zamora, Castilla y León, España",pass_1
07490408,41.2294199,-5.3257849,346388,relation,"Castrillo de la Guareña, zamora, Castilla y León, España",pass_1
07490415,41.9889037,-5.6036131,345195,relation,"Castrogonzalo, zamora, Castilla y León, España",pass_1
07490420,41.7205541,-5.5427637,345192,relation,"Castronuevo, zamora, Castilla y León, España",pass_1
07490436,41.9704829,-5.3145849,345193,relation,"Castroverde de Campos, zamora, Castilla y León, España",pass_1
07490441,41.4155012,-5.7041044,345190,relation,"Cazurra, zamora, Castilla y León, España",pass_1
07490467,41.9007181,-5.4850237,345188,relation,"Cerecinos de Campos, zamora, Castilla y León, España",pass_1
07490473,41.6831617,-5.6536476,345189,relation,"Cerecinos del Carrizal, zamora, Castilla y León, España",pass_1
07490489,42.0208673,-6.4170982,345187,relation,"Cernadilla, zamora, Castilla y León, España",pass_1
07490505,42.0731227,-6.7017956,340512,relation,"Cobreros, zamora, Castilla y León, España",pass_1
07490527,42.1162872,-5.8126344,340514,relation,"Coomonte, zamora, Castilla y León, España",pass_1
07490533,41.5485022,-5.6208725,340513,relation,"Coreses, zamora, Castilla y León, España",pass_1
07490548,41.3577746,-5.7252637,340509,relation,"Corrales del Vino, zamora, Castilla y León, España",pass_1
07490551,41.8169012,-5.2898081,340508,relation,"Cotanes del Monte, zamora, Castilla y León, España",pass_1
07490564,41.5740404,-5.7402123,346331,relation,"Cubillos, zamora, Castilla y León, España",pass_1
07490570,42.1244561,-6.1635419,340510,relation,"Cubo de Benavente, zamora, Castilla y León, España",pass_1
07490586,41.2449541,-5.7455118,1242060388,node,"Cubo de Tierra del Vino, El, zamora, Castilla y León, España",pass_1
07490599,41.3068846,-5.6580555,340504,relation,"Cuelgamures, zamora, Castilla y León, España",pass_1
07490610,41.4311963,-5.7547283,339544,relation,"Entrala, zamora, Castilla y León, España",pass_1
07490625,42.1161382,-6.3936304,345534,relation,"Espadañedo, zamora, Castilla y León, España",pass_1
07490631,41.8358287,-5.8877477,345535,relation,"Faramontanos de Tábara, zamora, Castilla y León, España",pass_1
07490646,41.4208200,-6.2717612,339529,relation,"Fariza, zamora, Castilla y León, España",pass_1
07490659,41.3174146,-6.3949234,345529,relation,"Fermoselle, zamora, Castilla y León, España",pass_1
07490662,41.8972381,-6.0768127,345530,relation,"Ferreras de Abajo, zamora, Castilla y León, España",pass_1
07490678,41.8986094,-6.1944138,345531,relation,"Ferreras de Arriba, zamora, Castilla y León, España",pass_1
07490684,41.7664064,-6.0720809,345536,relation,"Ferreruela, zamora, Castilla y León, España",pass_1
07490697,41.8695277,-6.4448413,345537,relation,"Figueruela de Arriba, zamora, Castilla y León, España",pass_1
07490718,41.6361335,-6.1394852,340842,relation,"Fonfría, zamora, Castilla y León, España",pass_1
07490757,42.0826452,-5.7698581,340846,relation,"Fresno de la Polvorosa, zamora, Castilla y León, España",pass_1
07490760,41.5287524,-5.5676104,340845,relation,"Fresno de la Ribera, zamora, Castilla y León, España",pass_1
07490776,41.3184207,-5.9708098,340844,relation,"Fresno de Sayago, zamora, Castilla y León, España",pass_1
07490782,41.9131749,-5.8416263,340837,relation,"Friera de Valverde, zamora, Castilla y León, España",pass_1
07490795,42.1100414,-5.9964344,340836,relation,"Fuente Encalada, zamora, Castilla y León, España",pass_1
07490809,41.2515618,-5.3830038,344603,relation,"Fuentelapeña, zamora, Castilla y León, España",pass_1
07490821,42.0026200,-5.5458473,344601,relation,"Fuentes de Ropel, zamora, Castilla y León, España",pass_1
07490816,41.2306008,-5.4964931,344604,relation,"Fuentesaúco, zamora, Castilla y León, España",pass_1
07490837,41.6305782,-5.4728015,344602,relation,"Fuentesecas, zamora, Castilla y León, España",pass_1
07490842,41.3261970,-5.6284134,344607,relation,"Fuentespreadas, zamora, Castilla y León, España",pass_1
07490855,42.1051925,-6.6622276,344608,relation,"Galende, zamora, Castilla y León, España",pass_1
07490868,41.6001511,-5.5815547,344605,relation,"Gallegos del Pan, zamora, Castilla y León, España",pass_1
07490874,41.7352273,-6.1736307,344606,relation,"Gallegos del Río, zamora, Castilla y León, España",pass_1
07490880,41.4670486,-6.1778005,344599,relation,"Gamones, zamora, Castilla y León, España",pass_1
07490907,41.4196754,-5.6481450,339864,relation,"Gema, zamora, Castilla y León, España",pass_1
07490914,41.8091620,-5.7388413,339863,relation,"Granja de Moreruela, zamora, Castilla y León, España",pass_1
07490929,42.0514075,-5.9277833,339866,relation,"Granucillo, zamora, Castilla y León, España",pass_1
07490935,41.2896468,-5.4414699,339865,relation,"Guarrate, zamora, Castilla y León, España",pass_1
07490940,41.9688114,-6.8955455,339868,relation,"Hermisende, zamora, Castilla y León, España",pass_1
07490953,41.5245367,-5.7600711,122389858,way,"Hiniesta, La, zamora, Castilla y León, España",pass_1
07490966,41.3937506,-5.6638372,339870,relation,"Jambrina, zamora, Castilla y León, España",pass_1
07490972,42.1501400,-6.2943488,339869,relation,"Justel, zamora, Castilla y León, España",pass_1
07490988,41.6801775,-6.0804218,339861,relation,"Losacino, zamora, Castilla y León, España",pass_1
07490991,41.7108807,-6.0398748,339860,relation,"Losacio, zamora, Castilla y León, España",pass_1
07491005,42.0352659,-6.9051722,343829,relation,"Lubián, zamora, Castilla y León, España",pass_1
07491012,41.4396127,-6.1327146,343828,relation,"Luelmo, zamora, Castilla y León, España",pass_1
07491027,41.2468407,-5.6477495,1242057348,node,"Maderal, El, zamora, Castilla y León, España",pass_1
07491033,41.4803445,-5.6040598,343826,relation,"Madridanos, zamora, Castilla y León, España",pass_1
07491048,41.8688255,-6.3772489,343832,relation,"Mahide, zamora, Castilla y León, España",pass_1
07491051,42.1134195,-5.7837458,343831,relation,"Maire de Castroponce, zamora, Castilla y León, España",pass_1
07491070,41.6545033,-5.4865985,343830,relation,"Malva, zamora, Castilla y León, España",pass_1
07491086,41.7505124,-5.7108208,343825,relation,"Manganeses de la Lampreana, zamora, Castilla y León, España",pass_1
07491099,42.0362362,-5.7463806,343824,relation,"Manganeses de la Polvorosa, zamora, Castilla y León, España",pass_1
07491103,41.9914505,-6.4397691,348901,relation,"Manzanal de Arriba, zamora, Castilla y León, España",pass_1
07491125,42.0549730,-6.3828094,348903,relation,"Manzanal de los Infantes, zamora, Castilla y León, España",pass_1
07491110,41.6353542,-5.9477982,348902,relation,"Manzanal del Barco, zamora, Castilla y León, España",pass_1
07491131,42.1060915,-5.6415868,348904,relation,"Matilla de Arzón, zamora, Castilla y León, España",pass_1
07491146,41.5792160,-5.5002606,348897,relation,"Matilla la Seca, zamora, Castilla y León, España",pass_1
07491159,41.2510629,-5.7975010,348898,relation,"Mayalde, zamora, Castilla y León, España",pass_1
07491162,41.9657620,-6.0141347,348899,relation,"Melgar de Tera, zamora, Castilla y León, España",pass_1
07491178,41.9886738,-5.8712632,348900,relation,"Micereces de Tera, zamora, Castilla y León, España",pass_1
07491184,41.9231714,-5.7329641,348907,relation,"Milles de la Polvorosa, zamora, Castilla y León, España",pass_1
07491197,41.5822526,-5.6590964,348908,relation,"Molacillos, zamora, Castilla y León, España",pass_1
07491201,42.0827555,-6.1861859,343521,relation,"Molezuelas de la Carballeda, zamora, Castilla y León, España",pass_1
07491218,42.0226242,-6.3311768,343520,relation,"Mombuey, zamora, Castilla y León, España",pass_1
07491223,41.5526221,-5.7064267,343523,relation,"Monfarracinos, zamora, Castilla y León, España",pass_1
07491239,41.6471097,-5.8049764,343522,relation,"Montamarta, zamora, Castilla y León, España",pass_1
07491244,41.4725316,-6.1010812,343517,relation,"Moral de Sayago, zamora, Castilla y León, España",pass_1
07491260,41.1709984,-6.0015141,343519,relation,"Moraleja de Sayago, zamora, Castilla y León, España",pass_1
07491257,41.4632879,-5.6556087,343516,relation,"Moraleja del Vino, zamora, Castilla y León, España",pass_1
07491282,42.0678140,-5.7856032,343513,relation,"Morales de Rey, zamora, Castilla y León, España",pass_1
07491295,41.5365564,-5.3068437,343512,relation,"Morales de Toro, zamora, Castilla y León, España",pass_1
07491309,41.9398478,-5.8893572,345870,relation,"Morales de Valverde, zamora, Castilla y León, España",pass_1
07491276,41.4460546,-5.7324233,343518,relation,"Morales del Vino, zamora, Castilla y León, España",pass_1
07491316,41.4890586,-6.1375644,345874,relation,"Moralina, zamora, Castilla y León, España",pass_1
07491321,41.6317878,-5.7060581,345864,relation,"Moreruela de los Infanzones, zamora, Castilla y León, España",pass_1
07491337,41.7990061,-5.8693434,345865,relation,"Moreruela de Tábara, zamora, Castilla y León, España",pass_1
07491342,42.1299928,-6.3353407,348037,relation,"Muelas de los Caballeros, zamora, Castilla y León, España",pass_1
07491355,41.5223667,-5.9684562,345863,relation,"Muelas del Pan, zamora, Castilla y León, España",pass_1
07491368,41.3874330,-6.1983931,348035,relation,"Muga de Sayago, zamora, Castilla y León, España",pass_1
07491374,41.9546388,-5.8160695,345861,relation,"Navianos de Valverde, zamora, Castilla y León, España",pass_1
07491380,41.7319475,-5.9675632,348033,relation,"Olmillos de Castro, zamora, Castilla y León, España",pass_1
07491393,41.9379897,-6.1505683,348034,relation,"Otero de Bodas, zamora, Castilla y León, España",pass_1
07491414,41.7150668,-5.6940013,344447,relation,"Pajares de la Lampreana, zamora, Castilla y León, España",pass_1
07491435,42.0572677,-6.5248073,344445,relation,"Palacios de Sanabria, zamora, Castilla y León, España",pass_1
07491429,41.6040250,-5.8767025,341838,relation,"Palacios del Pan, zamora, Castilla y León, España",pass_1
07491453,42.0245478,-6.6938232,341836,relation,"Pedralba de la Pradería, zamora, Castilla y León, España",pass_1
07491466,41.3109348,-5.4874223,1242027523,node,"Pego, El, zamora, Castilla y León, España",pass_1
07491472,41.4821901,-5.4826702,344441,relation,"Peleagonzalo, zamora, Castilla y León, España",pass_1
07491488,41.3921082,-5.6899349,344440,relation,"Peleas de Abajo, zamora, Castilla y León, España",pass_1
07491491,41.2873276,-5.8667465,344439,relation,"Peñausende, zamora, Castilla y León, España",pass_1
07491504,42.0728595,-6.2747826,340034,relation,"Peque, zamora, Castilla y León, España",pass_1
07491511,41.4566716,-5.7839112,871569275,way,"Perdigón, El, zamora, Castilla y León, España",pass_1
07491526,41.4159180,-5.8773739,340036,relation,"Pereruela, zamora, Castilla y León, España",pass_1
07491532,41.7254943,-5.8768377,340037,relation,"Perilla de Castro, zamora, Castilla y León, España",pass_1
07491547,42.0919273,-6.9934658,340038,relation,"Pías, zamora, Castilla y León, España",pass_1
07491550,41.6807915,-5.7288650,340039,relation,"Piedrahita de Castro, zamora, Castilla y León, España",pass_1
07491563,41.6284442,-5.3621456,340040,relation,"Pinilla de Toro, zamora, Castilla y León, España",pass_1
07491579,41.5767473,-6.1212504,340041,relation,"Pino del Oro, zamora, Castilla y León, España",pass_1
07491585,41.5027280,-5.7441864,55065631,way,"Piñero, El, zamora, Castilla y León, España",pass_1
07491602,41.7001062,-5.5423917,344137,relation,"Pobladura de Valderaduey, zamora, Castilla y León, España",pass_1
07491598,42.1019883,-5.7337697,340033,relation,"Pobladura del Valle, zamora, Castilla y León, España",pass_1
07491624,42.1675260,-6.8987704,344139,relation,"Porto, zamora, Castilla y León, España",pass_1
07491630,41.5981471,-5.4338766,344138,relation,"Pozoantiguo, zamora, Castilla y León, España",pass_1
07491645,41.7850818,-5.8949829,339911,relation,"Pozuelo de Tábara, zamora, Castilla y León, España",pass_1
07491658,41.9203967,-5.4203949,344140,relation,"Prado, zamora, Castilla y León, España",pass_1
07491661,42.0546210,-6.6342086,339913,relation,"Puebla de Sanabria, zamora, Castilla y León, España",pass_1
07491677,41.9193398,-5.8980245,344142,relation,"Pueblica de Valverde, zamora, Castilla y León, España",pass_1
07491700,42.0325562,-5.8477793,339694,relation,"Quintanilla de Urz, zamora, Castilla y León, España",pass_1
07491683,41.8671057,-5.3496902,344147,relation,"Quintanilla del Monte, zamora, Castilla y León, España",pass_1
07491696,41.9056319,-5.4072724,344144,relation,"Quintanilla del Olmo, zamora, Castilla y León, España",pass_1
07491717,42.0182604,-5.8300875,339695,relation,"Quiruelas de Vidriales, zamora, Castilla y León, España",pass_1
07491722,41.7426643,-6.2766869,339692,relation,"Rabanales, zamora, Castilla y León, España",pass_1
07491738,41.7445525,-6.4331626,339693,relation,"Rábano de Aliste, zamora, Castilla y León, España",pass_1
07491743,42.0283353,-6.7632719,343899,relation,"Requejo, zamora, Castilla y León, España",pass_1
07491756,41.8893028,-5.5681084,339699,relation,"Revellinos, zamora, Castilla y León, España",pass_1
07491769,41.8159422,-6.1767542,339696,relation,"Riofrío de Aliste, zamora, Castilla y León, España",pass_1
07491775,42.0055905,-6.2281127,339697,relation,"Rionegro del Puente, zamora, Castilla y León, España",pass_1
07491781,41.5523885,-5.7735283,340881,relation,"Roales, zamora, Castilla y León, España",pass_1
07491794,42.0770336,-6.5875744,340882,relation,"Robleda-Cervantes, zamora, Castilla y León, España",pass_1
07491808,41.2520394,-6.1717115,342530,relation,"Roelos de Sayago, zamora, Castilla y León, España",pass_1
07491815,42.0883805,-6.5347656,342529,relation,"Rosinos de la Requejada, zamora, Castilla y León, España",pass_1
07491836,41.2713023,-6.2167580,342527,relation,"Salce, zamora, Castilla y León, España",pass_1
07491841,41.6735174,-6.1637332,342534,relation,"Samir de los Caños, zamora, Castilla y León, España",pass_1
07491854,41.8856651,-5.5934648,342533,relation,"San Agustín del Pozo, zamora, Castilla y León, España",pass_1
07491867,41.7050248,-5.7549516,342532,relation,"San Cebrián de Castro, zamora, Castilla y León, España",pass_1
07491873,42.0468353,-5.6345483,342531,relation,"San Cristóbal de Entreviñas, zamora, Castilla y León, España",pass_1
07491889,41.9371762,-5.5521844,342536,relation,"San Esteban del Molar, zamora, Castilla y León, España",pass_1
07491892,42.1343272,-6.6253752,342535,relation,"San Justo, zamora, Castilla y León, España",pass_1
07491906,41.8135325,-5.4718604,340219,relation,"San Martín de Valderaduey, zamora, Castilla y León, España",pass_1
07491913,41.3332169,-5.5760508,340220,relation,"San Miguel de la Ribera, zamora, Castilla y León, España",pass_1
07491928,42.0295117,-5.4969244,340221,relation,"San Miguel del Valle, zamora, Castilla y León, España",pass_1
07491934,42.0432719,-6.0736153,347013,relation,"San Pedro de Ceque, zamora, Castilla y León, España",pass_1
07491949,41.5878594,-5.9399653,347006,relation,"San Pedro de la Nave-Almendra, zamora, Castilla y León, España",pass_1
07492085,41.8065361,-6.2498383,341720,relation,"San Vicente de la Cabeza, zamora, Castilla y León, España",pass_1
07492098,41.7784341,-6.3473010,341721,relation,"San Vitero, zamora, Castilla y León, España",pass_1
07491971,41.3396133,-5.6767612,340218,relation,"Santa Clara de Avedillo, zamora, Castilla y León, España",pass_1
07491990,41.9575434,-5.6835728,347005,relation,"Santa Colomba de las Monjas, zamora, Castilla y León, España",pass_1
07492004,42.0006481,-5.7123518,343476,relation,"Santa Cristina de la Polvorosa, zamora, Castilla y León, España",pass_1
07492011,41.9833847,-5.9759775,341713,relation,"Santa Croya de Tera, zamora, Castilla y León, España",pass_1
07492026,41.6771943,-5.8984013,343478,relation,"Santa Eufemia del Barco, zamora, Castilla y León, España",pass_1
07492032,42.0832786,-5.8066651,341715,relation,"Santa María de la Vega, zamora, Castilla y León, España",pass_1
07492047,41.9347356,-5.9359004,341716,relation,"Santa María de Valverde, zamora, Castilla y León, España",pass_1
07492050,41.9852088,-5.9232933,348210,relation,"Santibáñez de Tera, zamora, Castilla y León, España",pass_1
07492063,42.0735273,-6.0150542,343483,relation,"Santibáñez de Vidriales, zamora, Castilla y León, España",pass_1
07492079,41.8787581,-5.7087690,343484,relation,"Santovenia, zamora, Castilla y León, España",pass_1
07492102,41.4316769,-5.5668032,344045,relation,"Sanzoles, zamora, Castilla y León, España",pass_1
07492145,41.7990061,-5.8693434,345865,relation,"Tábara, zamora, Castilla y León, España",pass_1
07492161,41.8569635,-5.4961823,343991,relation,"Tapioles, zamora, Castilla y León, España",pass_1
07492196,41.5216963,-5.3939824,345967,relation,"Toro, zamora, Castilla y León, España",pass_1
07492200,42.0895886,-5.7230367,1323357121,way,"Torre del Valle, La, zamora, Castilla y León, España",pass_1
07492217,41.4881346,-6.1785457,341371,relation,"Torregamones, zamora, Castilla y León, España",pass_1
07492222,41.6181877,-5.6704396,341368,relation,"Torres del Carrizal, zamora, Castilla y León, España",pass_1
07492238,41.7468132,-6.4910112,341369,relation,"Trabazos, zamora, Castilla y León, España",pass_1
07492243,42.1213923,-6.6516048,341375,relation,"Trefacio, zamora, Castilla y León, España",pass_1
07492256,42.0874013,-6.1427858,341376,relation,"Uña de Quintana, zamora, Castilla y León, España",pass_1
07492269,41.2836005,-5.3526970,341373,relation,"Vadillo de la Guareña, zamora, Castilla y León, España",pass_1
07492275,41.5481810,-5.7507341,341374,relation,"Valcabado, zamora, Castilla y León, España",pass_1
07492281,41.4513172,-5.4528928,341366,relation,"Valdefinjas, zamora, Castilla y León, España",pass_1
07492294,42.0236799,-5.5094523,341367,relation,"Valdescorriel, zamora, Castilla y León, España",pass_1
07492308,41.1350367,-5.3270999,345671,relation,"Vallesa de la Guareña, zamora, Castilla y León, España",pass_1
07492315,41.9972559,-6.1251362,345670,relation,"Vega de Tera, zamora, Castilla y León, España",pass_1
07492320,41.9703985,-5.4628800,345673,relation,"Vega de Villalobos, zamora, Castilla y León, España",pass_1
07492336,41.7014990,-6.1070496,345672,relation,"Vegalatrave, zamora, Castilla y León, España",pass_1
07492341,41.3903422,-5.5387136,345675,relation,"Venialbo, zamora, Castilla y León, España",pass_1
07492354,41.6542789,-5.3660148,345674,relation,"Vezdemarbán, zamora, Castilla y León, España",pass_1
07492367,41.9097259,-5.5739958,345677,relation,"Vidayanes, zamora, Castilla y León, España",pass_1
07492373,41.6125227,-6.0404914,345676,relation,"Videmala, zamora, Castilla y León, España",pass_1
07492389,42.0532240,-5.7281669,345669,relation,"Villabrázaro, zamora, Castilla y León, España",pass_1
07492392,41.3795632,-5.4089484,345668,relation,"Villabuena del Puente, zamora, Castilla y León, España",pass_1
07492406,41.5484196,-6.1317140,340997,relation,"Villadepera, zamora, Castilla y León, España",pass_1
07492413,41.2055283,-5.4639875,340998,relation,"Villaescusa, zamora, Castilla y León, España",pass_1
07492428,41.8462843,-5.6146804,340999,relation,"Villafáfila, zamora, Castilla y León, España",pass_1
07492434,42.0983406,-5.8576824,341000,relation,"Villaferrueña, zamora, Castilla y León, España",pass_1
07492449,42.1185914,-5.9549340,340993,relation,"Villageriz, zamora, Castilla y León, España",pass_1
07492452,41.4941665,-5.5892394,340994,relation,"Villalazán, zamora, Castilla y León, España",pass_1
07492465,41.7445648,-5.6402424,340995,relation,"Villalba de la Lampreana, zamora, Castilla y León, España",pass_1
07492471,41.5232468,-6.0460899,340996,relation,"Villalcampo, zamora, Castilla y León, España",pass_1
07492487,41.9438958,-5.4749526,340991,relation,"Villalobos, zamora, Castilla y León, España",pass_1
07492490,41.5985823,-5.2976578,340992,relation,"Villalonso, zamora, Castilla y León, España",pass_1
07492503,41.8649054,-5.4112313,345349,relation,"Villalpando, zamora, Castilla y León, España",pass_1
07492510,41.6090842,-5.5443063,345348,relation,"Villalube, zamora, Castilla y León, España",pass_1
07492525,41.8988418,-5.3583682,345347,relation,"Villamayor de Campos, zamora, Castilla y León, España",pass_1
07492559,41.2538454,-5.5736721,345352,relation,"Villamor de los Escuderos, zamora, Castilla y León, España",pass_1
07492562,41.9750961,-5.7795674,345351,relation,"Villanázar, zamora, Castilla y León, España",pass_1
07492578,41.9757361,-5.6645849,345350,relation,"Villanueva de Azoague, zamora, Castilla y León, España",pass_1
07492584,41.3545156,-5.7693598,345356,relation,"Villanueva de Campeán, zamora, Castilla y León, España",pass_1
07492597,41.9355660,-5.9790915,347699,relation,"Villanueva de las Peras, zamora, Castilla y León, España",pass_1
07492601,41.9844178,-5.4056186,346633,relation,"Villanueva del Campo, zamora, Castilla y León, España",pass_1
07492639,41.9246185,-5.3405480,340389,relation,"Villar de Fallaves, zamora, Castilla y León, España",pass_1
07492644,41.3280793,-6.1874419,346980,relation,"Villar del Buey, zamora, Castilla y León, España",pass_1
07492618,41.4921700,-5.6818833,346634,relation,"Villaralbo, zamora, Castilla y León, España",pass_1
07492623,41.9419691,-6.2862828,346631,relation,"Villardeciervos, zamora, Castilla y León, España",pass_1
07492657,41.5369766,-6.1814289,346630,relation,"Villardiegua de la Ribera, zamora, Castilla y León, España",pass_1
07492660,41.8190150,-5.4642740,346618,relation,"Villárdiga, zamora, Castilla y León, España",pass_1
07492676,41.5857765,-5.3751036,346621,relation,"Villardondiego, zamora, Castilla y León, España",pass_1
07492682,41.7969449,-5.6382332,340676,relation,"Villarrín de Campos, zamora, Castilla y León, España",pass_1
07492695,41.4684604,-5.9637537,340677,relation,"Villaseco del Pan, zamora, Castilla y León, España",pass_1
07492709,41.5781040,-5.3430121,345046,relation,"Villavendimio, zamora, Castilla y León, España",pass_1
07492721,41.9450345,-5.8496270,345091,relation,"Villaveza de Valverde, zamora, Castilla y León, España",pass_1
07492716,41.9189889,-5.6788840,345045,relation,"Villaveza del Agua, zamora, Castilla y León, España",pass_1
07492737,41.7743745,-6.4684707,345047,relation,"Viñas, zamora, Castilla y León, España",pass_1
07492755,41.5056332,-5.7447550,345042,relation,"Zamora, zamora, Castilla y León, España",pass_1
02500016,41.1376502,-1.6987114,347577,relation,"Abanto, zaragoza, Aragón, España",pass_1
02500021,41.1710444,-1.6048931,347578,relation,"Acered, zaragoza, Aragón, España",pass_1
02500037,41.8564455,-1.4533153,347579,relation,"Agón, zaragoza, Aragón, España",pass_1
02500042,41.3388995,-1.2698053,347580,relation,"Aguarón, zaragoza, Aragón, España",pass_1
02500055,41.2945140,-1.0464601,347581,relation,"Aguilón, zaragoza, Aragón, España",pass_1
02500068,41.8162360,-1.5198464,347582,relation,"Ainzón, zaragoza, Aragón, España",pass_1
02500074,41.2492023,-1.1557811,347583,relation,"Aladrén, zaragoza, Aragón, España",pass_1
02500080,41.7711121,-1.1188807,347584,relation,"Alagón, zaragoza, Aragón, España",pass_1
02500093,41.1832149,-1.6360917,341955,relation,"Alarba, zaragoza, Aragón, España",pass_1
02500107,41.8202772,-1.4709561,342958,relation,"Alberite de San Juan, zaragoza, Aragón, España",pass_1
02500114,41.8267352,-1.5000930,342957,relation,"Albeta, zaragoza, Aragón, España",pass_1
02500129,41.3344672,-0.3570756,342956,relation,"Alborge, zaragoza, Aragón, España",pass_1
02500135,41.8140364,-1.1940810,342955,relation,"Alcalá de Ebro, zaragoza, Aragón, España",pass_1
02500140,41.7863271,-1.6969822,342954,relation,"Alcalá de Moncayo, zaragoza, Aragón, España",pass_1
02500153,41.2040862,-2.1220539,342953,relation,"Alconchel de Ariza, zaragoza, Aragón, España",pass_1
02500166,41.0642215,-1.7005882,342952,relation,"Aldehuela de Liestos, zaragoza, Aragón, España",pass_1
02500172,41.6137838,-0.7036902,342951,relation,"Alfajarín, zaragoza, Aragón, España",pass_1
02500188,41.4383641,-1.2431728,342964,relation,"Alfamén, zaragoza, Aragón, España",pass_1
02500191,41.3304407,-0.3857483,342963,relation,"Alforque, zaragoza, Aragón, España",pass_1
02500205,41.2965036,-1.8949513,347304,relation,"Alhama de Aragón, zaragoza, Aragón, España",pass_1
02500212,41.2801064,-0.5502775,347305,relation,"Almochuel, zaragoza, Aragón, España",pass_1
02500227,41.5545643,-0.2101407,347302,relation,"Almolda, La, zaragoza, Aragón, España",pass_1
02500233,41.2802511,-0.7930118,347303,relation,"Almonacid de la Cuba, zaragoza, Aragón, España",pass_1
02500248,41.3971069,-1.3235508,347308,relation,"Almonacid de la Sierra, zaragoza, Aragón, España",pass_1
02500251,41.4778440,-1.3731102,472394929,way,"Almunia de Doña Godina, La, zaragoza, Aragón, España",pass_1
02500264,41.4221759,-1.3804337,347306,relation,"Alpartir, zaragoza, Aragón, España",pass_1
02500270,41.7953524,-1.6156020,347307,relation,"Ambel, zaragoza, Aragón, España",pass_1
02500286,41.0700726,-1.3333288,347300,relation,"Anento, zaragoza, Aragón, España",pass_1
02500299,41.4454871,-1.7049546,347301,relation,"Aniñón, zaragoza, Aragón, España",pass_1
02500303,41.7786064,-1.7211497,342653,relation,"Añón de Moncayo, zaragoza, Aragón, España",pass_1
02500310,41.5774022,-1.7916285,342652,relation,"Aranda de Moncayo, zaragoza, Aragón, España",pass_1
02500325,41.5099059,-1.5006902,342655,relation,"Arándiga, zaragoza, Aragón, España",pass_1
02500331,42.2016921,-0.7590935,342654,relation,"Ardisa, zaragoza, Aragón, España",pass_1
02500346,41.3103593,-2.0555644,342657,relation,"Ariza, zaragoza, Aragón, España",pass_1
02500359,42.5868450,-0.9834508,342656,relation,"Artieda, zaragoza, Aragón, España",pass_1
02500362,42.2836910,-1.0466465,342659,relation,"Asín, zaragoza, Aragón, España",pass_1
02500378,41.1601050,-1.5545624,342658,relation,"Atea, zaragoza, Aragón, España",pass_1
02500384,41.3308277,-1.7928985,342651,relation,"Ateca, zaragoza, Aragón, España",pass_1
02500397,41.2578076,-0.8695188,342650,relation,"Azuara, zaragoza, Aragón, España",pass_1
02500401,41.1380273,-1.2517957,346831,relation,"Badules, zaragoza, Aragón, España",pass_1
02500418,42.5493106,-0.9459128,346832,relation,"Bagüés, zaragoza, Aragón, España",pass_1
02500423,41.0874731,-1.4605310,346833,relation,"Balconchán, zaragoza, Aragón, España",pass_1
02500439,41.7124238,-1.1879274,346834,relation,"Bárboles, zaragoza, Aragón, España",pass_1
02500444,41.6839075,-1.2122682,346827,relation,"Bardallur, zaragoza, Aragón, España",pass_1
