id_pais,id_ccaa,id_provincia,ccaa,ccaa_key,provincia,año,mes,categoria_alojamiento,valoraciones
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2024,10,total,54.31
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,10,hotel 3 estrellas,69.14
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,10,hotel 4 estrellas,71.02
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,10,hotel 5 estrellas,77.54
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,10,total,67.9
ES,09,08,cataluna,cataluna,barcelona,2024,10,hotel 3 estrellas,67.92
ES,09,08,cataluna,cataluna,barcelona,2024,10,hotel 4 estrellas,68.67
ES,09,08,cataluna,cataluna,barcelona,2024,10,hotel 5 estrellas,74.57
ES,09,08,cataluna,cataluna,barcelona,2024,10,total,68.79
ES,09,17,cataluna,cataluna,girona,2024,10,hotel 3 estrellas,72.25
ES,09,17,cataluna,cataluna,girona,2024,10,hotel 4 estrellas,78.46
ES,09,17,cataluna,cataluna,girona,2024,10,hotel 5 estrellas,70.87
ES,09,17,cataluna,cataluna,girona,2024,10,total,75.64
ES,09,25,cataluna,cataluna,lleida,2024,10,hotel 3 estrellas,88.54
ES,09,25,cataluna,cataluna,lleida,2024,10,hotel 4 estrellas,64.24
ES,09,25,cataluna,cataluna,lleida,2024,10,hotel 5 estrellas,95.23
ES,09,25,cataluna,cataluna,lleida,2024,10,total,78.04
ES,09,43,cataluna,cataluna,tarragona,2024,10,hotel 3 estrellas,60.69
ES,09,43,cataluna,cataluna,tarragona,2024,10,hotel 4 estrellas,64.88
ES,09,43,cataluna,cataluna,tarragona,2024,10,hotel 5 estrellas,85.9
ES,09,43,cataluna,cataluna,tarragona,2024,10,total,67.37
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,10,hotel 3 estrellas,63.38
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,10,hotel 4 estrellas,71.55
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,10,hotel 5 estrellas,71.82
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,10,total,67.72
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,10,hotel 3 estrellas,79.38
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,10,hotel 4 estrellas,73.58
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,10,hotel 5 estrellas,74.93
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,10,total,80.25
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,10,hotel 3 estrellas,64.43
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,10,hotel 4 estrellas,76.77
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,10,hotel 5 estrellas,78.03
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,10,total,71.47
ES,11,06,extremadura,extremadura,badajoz,2024,10,hotel 3 estrellas,80.89
ES,11,06,extremadura,extremadura,badajoz,2024,10,hotel 4 estrellas,66.1
ES,11,06,extremadura,extremadura,badajoz,2024,10,hotel 5 estrellas,75.47
ES,11,06,extremadura,extremadura,badajoz,2024,10,total,75.07
ES,11,10,extremadura,extremadura,caceres,2024,10,hotel 3 estrellas,80.39
ES,11,10,extremadura,extremadura,caceres,2024,10,hotel 4 estrellas,82.66
ES,11,10,extremadura,extremadura,caceres,2024,10,hotel 5 estrellas,87.82
ES,11,10,extremadura,extremadura,caceres,2024,10,total,83.56
ES,12,15,galicia,galicia,a coruna,2024,10,hotel 3 estrellas,72.43
ES,12,15,galicia,galicia,a coruna,2024,10,hotel 4 estrellas,77.53
ES,12,15,galicia,galicia,a coruna,2024,10,hotel 5 estrellas,70.57
ES,12,15,galicia,galicia,a coruna,2024,10,total,73.55
ES,12,27,galicia,galicia,lugo,2024,10,hotel 3 estrellas,82.82
ES,12,27,galicia,galicia,lugo,2024,10,hotel 4 estrellas,75.41
ES,12,27,galicia,galicia,lugo,2024,10,hotel 5 estrellas,97.61
ES,12,27,galicia,galicia,lugo,2024,10,total,76.0
ES,12,32,galicia,galicia,ourense,2024,10,hotel 3 estrellas,73.24
ES,12,32,galicia,galicia,ourense,2024,10,hotel 4 estrellas,75.98
ES,12,32,galicia,galicia,ourense,2024,10,hotel 5 estrellas,84.69
ES,12,32,galicia,galicia,ourense,2024,10,total,74.25
ES,12,36,galicia,galicia,pontevedra,2024,10,hotel 3 estrellas,64.46
ES,12,36,galicia,galicia,pontevedra,2024,10,hotel 4 estrellas,75.02
ES,12,36,galicia,galicia,pontevedra,2024,10,hotel 5 estrellas,85.89
ES,12,36,galicia,galicia,pontevedra,2024,10,total,73.2
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,10,hotel 3 estrellas,56.28
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,10,hotel 4 estrellas,70.05
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,10,hotel 5 estrellas,70.2
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,10,total,64.47
ES,14,30,"murcia, region de",murcia,murcia,2024,10,hotel 3 estrellas,73.66
ES,14,30,"murcia, region de",murcia,murcia,2024,10,hotel 4 estrellas,68.42
ES,14,30,"murcia, region de",murcia,murcia,2024,10,hotel 5 estrellas,68.66
ES,14,30,"murcia, region de",murcia,murcia,2024,10,total,70.72
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,10,hotel 3 estrellas,73.69
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,10,hotel 4 estrellas,88.19
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,10,hotel 5 estrellas,96.67
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,10,total,80.15
ES,16,01,pais vasco,pais vasco,araba/alava,2024,10,hotel 3 estrellas,81.87
ES,16,01,pais vasco,pais vasco,araba/alava,2024,10,hotel 4 estrellas,88.3
ES,16,01,pais vasco,pais vasco,araba/alava,2024,10,hotel 5 estrellas,72.46
ES,16,01,pais vasco,pais vasco,araba/alava,2024,10,total,85.04
ES,16,48,pais vasco,pais vasco,bizkaia,2024,10,hotel 3 estrellas,68.7
ES,16,48,pais vasco,pais vasco,bizkaia,2024,10,hotel 4 estrellas,81.9
ES,16,48,pais vasco,pais vasco,bizkaia,2024,10,hotel 5 estrellas,84.43
ES,16,48,pais vasco,pais vasco,bizkaia,2024,10,total,78.76
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,10,hotel 3 estrellas,76.85
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,10,hotel 4 estrellas,82.95
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,10,hotel 5 estrellas,97.54
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,10,total,79.7
ES,17,26,"rioja, la",rioja,la rioja,2024,10,hotel 3 estrellas,79.87
ES,17,26,"rioja, la",rioja,la rioja,2024,10,hotel 4 estrellas,72.45
ES,17,26,"rioja, la",rioja,la rioja,2024,10,hotel 5 estrellas,94.88
ES,17,26,"rioja, la",rioja,la rioja,2024,10,total,78.25
ES,01,04,andalucia,andalucia,almeria,2024,11,hotel 3 estrellas,63.96
ES,01,04,andalucia,andalucia,almeria,2024,11,hotel 4 estrellas,64.6
ES,01,04,andalucia,andalucia,almeria,2024,11,hotel 5 estrellas,81.19
ES,01,04,andalucia,andalucia,almeria,2024,11,total,65.95
ES,01,11,andalucia,andalucia,cadiz,2024,11,hotel 3 estrellas,74.66
ES,01,11,andalucia,andalucia,cadiz,2024,11,hotel 4 estrellas,74.89
ES,01,11,andalucia,andalucia,cadiz,2024,11,hotel 5 estrellas,85.03
ES,01,11,andalucia,andalucia,cadiz,2024,11,total,76.28
ES,01,14,andalucia,andalucia,cordoba,2024,11,hotel 3 estrellas,75.46
ES,01,14,andalucia,andalucia,cordoba,2024,11,hotel 4 estrellas,79.17
ES,01,14,andalucia,andalucia,cordoba,2024,11,hotel 5 estrellas,85.33
ES,01,14,andalucia,andalucia,cordoba,2024,11,total,81.21
ES,01,18,andalucia,andalucia,granada,2024,11,hotel 3 estrellas,77.7
ES,01,18,andalucia,andalucia,granada,2024,11,hotel 4 estrellas,71.83
ES,01,18,andalucia,andalucia,granada,2024,11,hotel 5 estrellas,91.45
ES,01,18,andalucia,andalucia,granada,2024,11,total,75.85
ES,01,21,andalucia,andalucia,huelva,2024,11,hotel 3 estrellas,70.06
ES,01,21,andalucia,andalucia,huelva,2024,11,hotel 4 estrellas,70.12
ES,01,21,andalucia,andalucia,huelva,2024,11,hotel 5 estrellas,81.19
ES,01,21,andalucia,andalucia,huelva,2024,11,total,74.38
ES,01,23,andalucia,andalucia,jaen,2024,11,hotel 3 estrellas,73.28
ES,01,23,andalucia,andalucia,jaen,2024,11,hotel 4 estrellas,78.17
ES,01,23,andalucia,andalucia,jaen,2024,11,hotel 5 estrellas,57.61
ES,01,23,andalucia,andalucia,jaen,2024,11,total,76.45
ES,01,29,andalucia,andalucia,malaga,2024,11,hotel 3 estrellas,72.21
ES,01,29,andalucia,andalucia,malaga,2024,11,hotel 4 estrellas,71.16
ES,01,29,andalucia,andalucia,malaga,2024,11,hotel 5 estrellas,86.4
ES,01,29,andalucia,andalucia,malaga,2024,11,total,71.55
ES,01,41,andalucia,andalucia,sevilla,2024,11,hotel 3 estrellas,66.1
ES,01,41,andalucia,andalucia,sevilla,2024,11,hotel 4 estrellas,80.81
ES,01,41,andalucia,andalucia,sevilla,2024,11,hotel 5 estrellas,81.29
ES,01,41,andalucia,andalucia,sevilla,2024,11,total,76.21
ES,02,22,aragon,aragon,huesca,2024,11,hotel 3 estrellas,77.58
ES,02,22,aragon,aragon,huesca,2024,11,hotel 4 estrellas,70.51
ES,02,22,aragon,aragon,huesca,2024,11,hotel 5 estrellas,96.48
ES,02,22,aragon,aragon,huesca,2024,11,total,75.27
ES,02,44,aragon,aragon,teruel,2024,11,hotel 3 estrellas,82.62
ES,02,44,aragon,aragon,teruel,2024,11,hotel 4 estrellas,67.09
ES,02,44,aragon,aragon,teruel,2024,11,hotel 5 estrellas,96.48
ES,02,44,aragon,aragon,teruel,2024,11,total,75.38
ES,02,50,aragon,aragon,zaragoza,2024,11,hotel 3 estrellas,77.47
ES,02,50,aragon,aragon,zaragoza,2024,11,hotel 4 estrellas,72.14
ES,02,50,aragon,aragon,zaragoza,2024,11,hotel 5 estrellas,96.48
ES,02,50,aragon,aragon,zaragoza,2024,11,total,74.1
ES,03,33,"asturias, principado de",asturias,asturias,2024,11,hotel 3 estrellas,82.97
ES,03,33,"asturias, principado de",asturias,asturias,2024,11,hotel 4 estrellas,62.23
ES,03,33,"asturias, principado de",asturias,asturias,2024,11,hotel 5 estrellas,91.06
ES,03,33,"asturias, principado de",asturias,asturias,2024,11,total,74.46
ES,04,07,"balears, illes",balears,illes balears,2024,11,hotel 3 estrellas,75.17
ES,04,07,"balears, illes",balears,illes balears,2024,11,hotel 4 estrellas,81.34
ES,04,07,"balears, illes",balears,illes balears,2024,11,hotel 5 estrellas,72.17
ES,04,07,"balears, illes",balears,illes balears,2024,11,total,79.37
ES,05,35,canarias,canarias,las palmas,2024,11,hotel 3 estrellas,68.76
ES,05,35,canarias,canarias,las palmas,2024,11,hotel 4 estrellas,68.47
ES,05,35,canarias,canarias,las palmas,2024,11,hotel 5 estrellas,79.98
ES,05,35,canarias,canarias,las palmas,2024,11,total,69.42
ES,05,38,canarias,canarias,santa cruz de tenerife,2024,11,hotel 3 estrellas,57.44
ES,05,38,canarias,canarias,santa cruz de tenerife,2024,11,hotel 4 estrellas,53.64
ES,05,38,canarias,canarias,santa cruz de tenerife,2024,11,hotel 5 estrellas,70.78
ES,05,38,canarias,canarias,santa cruz de tenerife,2024,11,total,60.69
ES,06,39,cantabria,cantabria,cantabria,2024,11,hotel 3 estrellas,78.44
ES,06,39,cantabria,cantabria,cantabria,2024,11,hotel 4 estrellas,82.33
ES,06,39,cantabria,cantabria,cantabria,2024,11,hotel 5 estrellas,93.89
ES,06,39,cantabria,cantabria,cantabria,2024,11,total,81.08
ES,07,05,castilla y leon,castilla y leon,avila,2024,11,hotel 3 estrellas,63.32
ES,07,05,castilla y leon,castilla y leon,avila,2024,11,hotel 4 estrellas,69.55
ES,07,05,castilla y leon,castilla y leon,avila,2024,11,hotel 5 estrellas,99.26
ES,07,05,castilla y leon,castilla y leon,avila,2024,11,total,68.58
ES,07,09,castilla y leon,castilla y leon,burgos,2024,11,hotel 3 estrellas,75.25
ES,07,09,castilla y leon,castilla y leon,burgos,2024,11,hotel 4 estrellas,81.64
ES,07,09,castilla y leon,castilla y leon,burgos,2024,11,hotel 5 estrellas,79.94
ES,07,09,castilla y leon,castilla y leon,burgos,2024,11,total,76.88
ES,07,24,castilla y leon,castilla y leon,leon,2024,11,hotel 3 estrellas,85.24
ES,07,24,castilla y leon,castilla y leon,leon,2024,11,hotel 4 estrellas,87.33
ES,07,24,castilla y leon,castilla y leon,leon,2024,11,hotel 5 estrellas,73.8
ES,07,24,castilla y leon,castilla y leon,leon,2024,11,total,82.94
ES,07,34,castilla y leon,castilla y leon,palencia,2024,11,hotel 3 estrellas,53.46
ES,07,34,castilla y leon,castilla y leon,palencia,2024,11,hotel 4 estrellas,78.34
ES,07,34,castilla y leon,castilla y leon,palencia,2024,11,hotel 5 estrellas,81.78
ES,07,34,castilla y leon,castilla y leon,palencia,2024,11,total,75.57
ES,07,37,castilla y leon,castilla y leon,salamanca,2024,11,hotel 3 estrellas,79.32
ES,07,37,castilla y leon,castilla y leon,salamanca,2024,11,hotel 4 estrellas,65.94
ES,07,37,castilla y leon,castilla y leon,salamanca,2024,11,hotel 5 estrellas,86.59
ES,07,37,castilla y leon,castilla y leon,salamanca,2024,11,total,76.41
ES,07,40,castilla y leon,castilla y leon,segovia,2024,11,hotel 3 estrellas,76.96
ES,07,40,castilla y leon,castilla y leon,segovia,2024,11,hotel 4 estrellas,73.44
ES,07,40,castilla y leon,castilla y leon,segovia,2024,11,hotel 5 estrellas,89.86
ES,07,40,castilla y leon,castilla y leon,segovia,2024,11,total,79.47
ES,07,42,castilla y leon,castilla y leon,soria,2024,11,hotel 3 estrellas,66.72
ES,07,42,castilla y leon,castilla y leon,soria,2024,11,hotel 4 estrellas,89.4
ES,07,42,castilla y leon,castilla y leon,soria,2024,11,hotel 5 estrellas,81.78
ES,07,42,castilla y leon,castilla y leon,soria,2024,11,total,88.09
ES,07,47,castilla y leon,castilla y leon,valladolid,2024,11,hotel 3 estrellas,71.56
ES,07,47,castilla y leon,castilla y leon,valladolid,2024,11,hotel 4 estrellas,78.12
ES,07,47,castilla y leon,castilla y leon,valladolid,2024,11,hotel 5 estrellas,67.21
ES,07,47,castilla y leon,castilla y leon,valladolid,2024,11,total,78.11
ES,07,49,castilla y leon,castilla y leon,zamora,2024,11,hotel 3 estrellas,74.92
ES,07,49,castilla y leon,castilla y leon,zamora,2024,11,hotel 4 estrellas,91.34
ES,07,49,castilla y leon,castilla y leon,zamora,2024,11,hotel 5 estrellas,75.79
ES,07,49,castilla y leon,castilla y leon,zamora,2024,11,total,77.73
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2024,11,hotel 3 estrellas,81.93
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2024,11,hotel 4 estrellas,62.94
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2024,11,hotel 5 estrellas,80.61
ES,08,02,castilla-la mancha,castilla-la mancha,albacete,2024,11,total,58.85
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2024,11,hotel 3 estrellas,63.65
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2024,11,hotel 4 estrellas,61.14
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2024,11,hotel 5 estrellas,74.19
ES,08,13,castilla-la mancha,castilla-la mancha,ciudad real,2024,11,total,54.35
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2024,11,hotel 3 estrellas,31.39
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2024,11,hotel 4 estrellas,63.68
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2024,11,hotel 5 estrellas,80.61
ES,08,16,castilla-la mancha,castilla-la mancha,cuenca,2024,11,total,70.45
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2024,11,hotel 3 estrellas,83.66
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2024,11,hotel 4 estrellas,65.97
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2024,11,hotel 5 estrellas,80.61
ES,08,19,castilla-la mancha,castilla-la mancha,guadalajara,2024,11,total,79.23
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,11,hotel 3 estrellas,61.66
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,11,hotel 4 estrellas,68.46
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,11,hotel 5 estrellas,87.03
ES,08,45,castilla-la mancha,castilla-la mancha,toledo,2024,11,total,65.99
ES,09,08,cataluna,cataluna,barcelona,2024,11,hotel 3 estrellas,70.82
ES,09,08,cataluna,cataluna,barcelona,2024,11,hotel 4 estrellas,73.63
ES,09,08,cataluna,cataluna,barcelona,2024,11,hotel 5 estrellas,73.58
ES,09,08,cataluna,cataluna,barcelona,2024,11,total,72.66
ES,09,17,cataluna,cataluna,girona,2024,11,hotel 3 estrellas,75.86
ES,09,17,cataluna,cataluna,girona,2024,11,hotel 4 estrellas,75.83
ES,09,17,cataluna,cataluna,girona,2024,11,hotel 5 estrellas,87.15
ES,09,17,cataluna,cataluna,girona,2024,11,total,76.62
ES,09,25,cataluna,cataluna,lleida,2024,11,hotel 3 estrellas,88.1
ES,09,25,cataluna,cataluna,lleida,2024,11,hotel 4 estrellas,49.48
ES,09,25,cataluna,cataluna,lleida,2024,11,hotel 5 estrellas,99.35
ES,09,25,cataluna,cataluna,lleida,2024,11,total,67.66
ES,09,43,cataluna,cataluna,tarragona,2024,11,hotel 3 estrellas,54.69
ES,09,43,cataluna,cataluna,tarragona,2024,11,hotel 4 estrellas,70.27
ES,09,43,cataluna,cataluna,tarragona,2024,11,hotel 5 estrellas,76.26
ES,09,43,cataluna,cataluna,tarragona,2024,11,total,59.99
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,11,hotel 3 estrellas,61.57
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,11,hotel 4 estrellas,72.95
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,11,hotel 5 estrellas,81.46
ES,10,03,comunitat valenciana,comunitat valenciana,alicante/alacant,2024,11,total,68.1
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,11,hotel 3 estrellas,75.2
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,11,hotel 4 estrellas,76.54
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,11,hotel 5 estrellas,86.36
ES,10,12,comunitat valenciana,comunitat valenciana,castellon/castello,2024,11,total,75.44
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,11,hotel 3 estrellas,80.2
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,11,hotel 4 estrellas,72.63
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,11,hotel 5 estrellas,91.26
ES,10,46,comunitat valenciana,comunitat valenciana,valencia/valencia,2024,11,total,76.61
ES,11,06,extremadura,extremadura,badajoz,2024,11,hotel 3 estrellas,42.96
ES,11,06,extremadura,extremadura,badajoz,2024,11,hotel 4 estrellas,75.58
ES,11,06,extremadura,extremadura,badajoz,2024,11,hotel 5 estrellas,86.77
ES,11,06,extremadura,extremadura,badajoz,2024,11,total,64.84
ES,11,10,extremadura,extremadura,caceres,2024,11,hotel 3 estrellas,75.28
ES,11,10,extremadura,extremadura,caceres,2024,11,hotel 4 estrellas,67.53
ES,11,10,extremadura,extremadura,caceres,2024,11,hotel 5 estrellas,96.16
ES,11,10,extremadura,extremadura,caceres,2024,11,total,73.24
ES,12,15,galicia,galicia,a coruna,2024,11,hotel 3 estrellas,81.35
ES,12,15,galicia,galicia,a coruna,2024,11,hotel 4 estrellas,86.74
ES,12,15,galicia,galicia,a coruna,2024,11,hotel 5 estrellas,76.64
ES,12,15,galicia,galicia,a coruna,2024,11,total,83.58
ES,12,27,galicia,galicia,lugo,2024,11,hotel 3 estrellas,84.52
ES,12,27,galicia,galicia,lugo,2024,11,hotel 4 estrellas,67.74
ES,12,27,galicia,galicia,lugo,2024,11,hotel 5 estrellas,78.1
ES,12,27,galicia,galicia,lugo,2024,11,total,78.89
ES,12,32,galicia,galicia,ourense,2024,11,hotel 3 estrellas,71.83
ES,12,32,galicia,galicia,ourense,2024,11,hotel 4 estrellas,78.49
ES,12,32,galicia,galicia,ourense,2024,11,hotel 5 estrellas,78.1
ES,12,32,galicia,galicia,ourense,2024,11,total,79.07
ES,12,36,galicia,galicia,pontevedra,2024,11,hotel 3 estrellas,49.64
ES,12,36,galicia,galicia,pontevedra,2024,11,hotel 4 estrellas,80.98
ES,12,36,galicia,galicia,pontevedra,2024,11,hotel 5 estrellas,79.56
ES,12,36,galicia,galicia,pontevedra,2024,11,total,74.75
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,11,hotel 3 estrellas,62.54
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,11,hotel 4 estrellas,70.77
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,11,hotel 5 estrellas,74.9
ES,13,28,"madrid, comunidad de",madrid,madrid,2024,11,total,67.53
ES,14,30,"murcia, region de",murcia,murcia,2024,11,hotel 3 estrellas,69.12
ES,14,30,"murcia, region de",murcia,murcia,2024,11,hotel 4 estrellas,77.14
ES,14,30,"murcia, region de",murcia,murcia,2024,11,hotel 5 estrellas,46.28
ES,14,30,"murcia, region de",murcia,murcia,2024,11,total,74.05
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,11,hotel 3 estrellas,63.17
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,11,hotel 4 estrellas,93.8
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,11,hotel 5 estrellas,87.04
ES,15,31,"navarra, comunidad foral de",navarra,navarra,2024,11,total,76.52
ES,16,01,pais vasco,pais vasco,araba/alava,2024,11,hotel 3 estrellas,88.58
ES,16,01,pais vasco,pais vasco,araba/alava,2024,11,hotel 4 estrellas,69.27
ES,16,01,pais vasco,pais vasco,araba/alava,2024,11,hotel 5 estrellas,77.6
ES,16,01,pais vasco,pais vasco,araba/alava,2024,11,total,76.71
ES,16,48,pais vasco,pais vasco,bizkaia,2024,11,hotel 3 estrellas,56.46
ES,16,48,pais vasco,pais vasco,bizkaia,2024,11,hotel 4 estrellas,88.67
ES,16,48,pais vasco,pais vasco,bizkaia,2024,11,hotel 5 estrellas,85.35
ES,16,48,pais vasco,pais vasco,bizkaia,2024,11,total,83.29
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,11,hotel 3 estrellas,79.54
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,11,hotel 4 estrellas,81.95
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,11,hotel 5 estrellas,86.37
ES,16,20,pais vasco,pais vasco,gipuzkoa,2024,11,total,82.45
ES,17,26,"rioja, la",rioja,la rioja,2024,11,hotel 3 estrellas,77.65
ES,17,26,"rioja, la",rioja,la rioja,2024,11,hotel 4 estrellas,65.56
ES,17,26,"rioja, la",rioja,la rioja,2024,11,hotel 5 estrellas,82.33
ES,17,26,"rioja, la",rioja,la rioja,2024,11,total,72.8
ES,01,04,andalucia,andalucia,almeria,2024,12,hotel 3 estrellas,84.42
ES,01,04,andalucia,andalucia,almeria,2024,12,hotel 4 estrellas,71.29
ES,01,04,andalucia,andalucia,almeria,2024,12,hotel 5 estrellas,65.9
ES,01,04,andalucia,andalucia,almeria,2024,12,total,59.48
ES,01,11,andalucia,andalucia,cadiz,2024,12,hotel 3 estrellas,54.22
ES,01,11,andalucia,andalucia,cadiz,2024,12,hotel 4 estrellas,72.38
ES,01,11,andalucia,andalucia,cadiz,2024,12,hotel 5 estrellas,81.84
ES,01,11,andalucia,andalucia,cadiz,2024,12,total,67.74
ES,01,14,andalucia,andalucia,cordoba,2024,12,hotel 3 estrellas,75.37
ES,01,14,andalucia,andalucia,cordoba,2024,12,hotel 4 estrellas,75.67
ES,01,14,andalucia,andalucia,cordoba,2024,12,hotel 5 estrellas,77.28
ES,01,14,andalucia,andalucia,cordoba,2024,12,total,75.58
ES,01,18,andalucia,andalucia,granada,2024,12,hotel 3 estrellas,71.34
ES,01,18,andalucia,andalucia,granada,2024,12,hotel 4 estrellas,72.92
ES,01,18,andalucia,andalucia,granada,2024,12,hotel 5 estrellas,66.58
ES,01,18,andalucia,andalucia,granada,2024,12,total,73.58
ES,01,21,andalucia,andalucia,huelva,2024,12,hotel 3 estrellas,78.83
ES,01,21,andalucia,andalucia,huelva,2024,12,hotel 4 estrellas,65.21
ES,01,21,andalucia,andalucia,huelva,2024,12,hotel 5 estrellas,65.9
ES,01,21,andalucia,andalucia,huelva,2024,12,total,73.49
ES,01,23,andalucia,andalucia,jaen,2024,12,hotel 3 estrellas,69.1
ES,01,23,andalucia,andalucia,jaen,2024,12,hotel 4 estrellas,83.27
ES,01,23,andalucia,andalucia,jaen,2024,12,hotel 5 estrellas,25.76
ES,01,23,andalucia,andalucia,jaen,2024,12,total,57.33
ES,01,29,andalucia,andalucia,malaga,2024,12,hotel 3 estrellas,67.72
ES,01,29,andalucia,andalucia,malaga,2024,12,hotel 4 estrellas,76.09
ES,01,29,andalucia,andalucia,malaga,2024,12,hotel 5 estrellas,69.0
ES,01,29,andalucia,andalucia,malaga,2024,12,total,73.16
ES,01,41,andalucia,andalucia,sevilla,2024,12,hotel 3 estrellas,76.86
ES,01,41,andalucia,andalucia,sevilla,2024,12,hotel 4 estrellas,83.7
ES,01,41,andalucia,andalucia,sevilla,2024,12,hotel 5 estrellas,74.97
ES,01,41,andalucia,andalucia,sevilla,2024,12,total,78.48
ES,02,22,aragon,aragon,huesca,2024,12,hotel 3 estrellas,76.2
ES,02,22,aragon,aragon,huesca,2024,12,hotel 4 estrellas,79.37
ES,02,22,aragon,aragon,huesca,2024,12,hotel 5 estrellas,68.13
ES,02,22,aragon,aragon,huesca,2024,12,total,82.68
ES,02,44,aragon,aragon,teruel,2024,12,hotel 3 estrellas,76.87
ES,02,44,aragon,aragon,teruel,2024,12,hotel 4 estrellas,78.9
ES,02,44,aragon,aragon,teruel,2024,12,hotel 5 estrellas,68.13
ES,02,44,aragon,aragon,teruel,2024,12,total,78.6
ES,02,50,aragon,aragon,zaragoza,2024,12,hotel 3 estrellas,66.47
ES,02,50,aragon,aragon,zaragoza,2024,12,hotel 4 estrellas,66.59
ES,02,50,aragon,aragon,zaragoza,2024,12,hotel 5 estrellas,68.13
ES,02,50,aragon,aragon,zaragoza,2024,12,total,68.71
ES,03,33,"asturias, principado de",asturias,asturias,2024,12,hotel 3 estrellas,89.06
ES,03,33,"asturias, principado de",asturias,asturias,2024,12,hotel 4 estrellas,75.08
ES,03,33,"asturias, principado de",asturias,asturias,2024,12,hotel 5 estrellas,79.22
ES,03,33,"asturias, principado de",asturias,asturias,2024,12,total,83.08
ES,04,07,"balears, illes",balears,illes balears,2024,12,hotel 3 estrellas,77.48
ES,04,07,"balears, illes",balears,illes balears,2024,12,hotel 4 estrellas,76.36
ES,04,07,"balears, illes",balears,illes balears,2024,12,hotel 5 estrellas,86.89
