año,mes,pais_origen,tipo_origen,ciudad_destino,pasajeros
2025,5,polonia,internacional,alacant/alicante,41128
2025,5,polonia,internacional,barcelona,45042
2025,5,polonia,internacional,bilbao,1791
2025,5,polonia,internacional,castello de la plana,1584
2025,5,polonia,internacional,fuerteventura,3716
2025,5,polonia,internacional,girona,12750
2025,5,polonia,internacional,madrid,16488
2025,5,polonia,internacional,mallorca,20441
2025,5,polonia,internacional,malaga,39336
2025,5,polonia,internacional,"palmas de gran canaria, las",1830
2025,5,polonia,internacional,sevilla,5237
2025,5,polonia,internacional,tenerife,12144
2025,5,polonia,internacional,valencia,13322
2025,5,portugal,internacional,alacant/alicante,11695
2025,5,portugal,internacional,barcelona,100719
2025,5,portugal,internacional,bilbao,10315
2025,5,portugal,internacional,ibiza,4656
2025,5,portugal,internacional,madrid,138686
2025,5,portugal,internacional,mallorca,13951
2025,5,portugal,internacional,menorca,1438
2025,5,portugal,internacional,malaga,15450
2025,5,portugal,internacional,oviedo,1879
2025,5,portugal,internacional,"palmas de gran canaria, las",5580
2025,5,portugal,internacional,sevilla,18922
2025,5,portugal,internacional,tenerife,5968
2025,5,portugal,internacional,valencia,16298
2025,5,qatar,internacional,barcelona,22603
2025,5,qatar,internacional,madrid,25880
2025,5,qatar,internacional,malaga,3383
2025,5,reino unido,internacional,alacant/alicante,318927
2025,5,reino unido,internacional,almeria,14892
2025,5,reino unido,internacional,barcelona,236946
2025,5,reino unido,internacional,bilbao,27606
2025,5,reino unido,internacional,castello de la plana,2178
2025,5,reino unido,internacional,"coruna, a",2579
2025,5,reino unido,internacional,donostia/san sebastian,1228
2025,5,reino unido,internacional,fuerteventura,68570
2025,5,reino unido,internacional,girona,37488
2025,5,reino unido,internacional,ibiza,127677
2025,5,reino unido,internacional,jerez de la frontera,3080
2025,5,reino unido,internacional,lanzarote,138815
2025,5,reino unido,internacional,madrid,141760
2025,5,reino unido,internacional,mallorca,387913
2025,5,reino unido,internacional,menorca,63109
2025,5,reino unido,internacional,murcia,41435
2025,5,reino unido,internacional,malaga,317493
2025,5,reino unido,internacional,oviedo,3759
2025,5,reino unido,internacional,"palmas de gran canaria, las",90177
2025,5,reino unido,internacional,reus,59650
2025,5,reino unido,internacional,santa cruz de la palma,1580
2025,5,reino unido,internacional,santander,9189
2025,5,reino unido,internacional,santiago de compostela,14641
2025,5,reino unido,internacional,sevilla,37884
2025,5,reino unido,internacional,tenerife,222894
2025,5,reino unido,internacional,valencia,41914
2025,5,reino unido,internacional,vigo,2390
2025,5,reino unido,internacional,vitoria-gasteiz,356
2025,5,reino unido,internacional,zaragoza,3091
2025,5,republica checa,internacional,alacant/alicante,3870
2025,5,republica checa,internacional,barcelona,17313
2025,5,republica checa,internacional,bilbao,1376
2025,5,republica checa,internacional,fuerteventura,2767
2025,5,republica checa,internacional,girona,1408
2025,5,republica checa,internacional,lanzarote,1230
2025,5,republica checa,internacional,madrid,16653
2025,5,republica checa,internacional,mallorca,10683
2025,5,republica checa,internacional,menorca,456
2025,5,republica checa,internacional,malaga,13657
2025,5,republica checa,internacional,"palmas de gran canaria, las",1343
2025,5,republica checa,internacional,sevilla,1632
2025,5,republica checa,internacional,tenerife,3620
2025,5,republica checa,internacional,valencia,3948
2025,5,republica dominicana,internacional,madrid,27667
2025,5,republica eslovaca,internacional,lanzarote,901
2025,5,republica eslovaca,internacional,mallorca,2371
2025,5,rumania,internacional,alacant/alicante,6295
2025,5,rumania,internacional,barcelona,23152
2025,5,rumania,internacional,castello de la plana,3293
2025,5,rumania,internacional,madrid,24405
2025,5,rumania,internacional,mallorca,1692
2025,5,rumania,internacional,malaga,10961
2025,5,rumania,internacional,sevilla,2858
2025,5,rumania,internacional,tenerife,2369
2025,5,rumania,internacional,valencia,7141
2025,5,rumania,internacional,zaragoza,3667
2025,5,senegal,internacional,madrid,6174
2025,5,senegal,internacional,"palmas de gran canaria, las",894
2025,5,serbia,internacional,barcelona,9186
2025,5,serbia,internacional,madrid,3150
2025,5,serbia,internacional,malaga,1658
2025,5,serbia,internacional,valencia,1635
2025,5,singapur,internacional,barcelona,1920
2025,5,suecia,internacional,alacant/alicante,32184
2025,5,suecia,internacional,barcelona,14187
2025,5,suecia,internacional,madrid,6988
2025,5,suecia,internacional,mallorca,30939
2025,5,suecia,internacional,malaga,35842
2025,5,suecia,internacional,"palmas de gran canaria, las",4584
2025,5,suecia,internacional,sevilla,128
2025,5,suecia,internacional,valencia,1611
2025,5,suiza,internacional,alacant/alicante,16220
2025,5,suiza,internacional,barcelona,74808
2025,5,suiza,internacional,bilbao,4680
2025,5,suiza,internacional,"coruna, a",1233
2025,5,suiza,internacional,fuerteventura,4227
2025,5,suiza,internacional,ibiza,15200
2025,5,suiza,internacional,lanzarote,3444
2025,5,suiza,internacional,madrid,60997
2025,5,suiza,internacional,mallorca,78187
2025,5,suiza,internacional,menorca,2992
2025,5,suiza,internacional,malaga,33391
2025,5,suiza,internacional,"palmas de gran canaria, las",7127
2025,5,suiza,internacional,santa cruz de la palma,383
2025,5,suiza,internacional,santiago de compostela,3657
2025,5,suiza,internacional,sevilla,7781
2025,5,suiza,internacional,tenerife,9005
2025,5,suiza,internacional,valencia,18297
2025,5,tailandia,internacional,madrid,1724
2025,5,turquia,internacional,barcelona,35682
2025,5,turquia,internacional,bilbao,3774
2025,5,turquia,internacional,madrid,35969
2025,5,turquia,internacional,malaga,9053
2025,5,turquia,internacional,sevilla,5641
2025,5,turquia,internacional,valencia,8536
2025,5,tunez,internacional,barcelona,1300
2025,5,tunez,internacional,madrid,2495
2025,5,uruguay,internacional,madrid,11906
2025,5,uzbekistan,internacional,madrid,663
2025,5,venezuela,internacional,madrid,19445
2025,5,venezuela,internacional,tenerife,1103
2025,6,albania,internacional,barcelona,8536
2025,6,albania,internacional,madrid,4149
2025,6,albania,internacional,valencia,2180
2025,6,alemania,internacional,alacant/alicante,49447
2025,6,alemania,internacional,barcelona,187711
2025,6,alemania,internacional,bilbao,36820
2025,6,alemania,internacional,castello de la plana,3013
2025,6,alemania,internacional,fuerteventura,48979
2025,6,alemania,internacional,girona,19309
2025,6,alemania,internacional,ibiza,49116
2025,6,alemania,internacional,jerez de la frontera,20188
2025,6,alemania,internacional,lanzarote,11319
2025,6,alemania,internacional,madrid,112859
2025,6,alemania,internacional,mallorca,574111
2025,6,alemania,internacional,menorca,8207
2025,6,alemania,internacional,malaga,88642
2025,6,alemania,internacional,oviedo,3915
2025,6,alemania,internacional,"palmas de gran canaria, las",42562
2025,6,alemania,internacional,reus,1444
2025,6,alemania,internacional,santa cruz de la palma,1028
2025,6,alemania,internacional,santiago de compostela,3567
2025,6,alemania,internacional,sevilla,16866
2025,6,alemania,internacional,tenerife,43112
2025,6,alemania,internacional,valencia,39561
2025,6,arabia saudi,internacional,barcelona,4395
2025,6,arabia saudi,internacional,madrid,4367
2025,6,arabia saudi,internacional,malaga,2011
2025,6,argelia,internacional,alacant/alicante,13976
2025,6,argelia,internacional,barcelona,9751
2025,6,argelia,internacional,madrid,4554
2025,6,argelia,internacional,mallorca,784
2025,6,argelia,internacional,valencia,467
2025,6,argentina,internacional,barcelona,6908
2025,6,argentina,internacional,madrid,47422
2025,6,armenia,internacional,barcelona,2579
2025,6,austria,internacional,alacant/alicante,6929
2025,6,austria,internacional,barcelona,33599
2025,6,austria,internacional,bilbao,1480
2025,6,austria,internacional,fuerteventura,1607
2025,6,austria,internacional,ibiza,8202
2025,6,austria,internacional,madrid,18856
2025,6,austria,internacional,mallorca,50028
2025,6,austria,internacional,menorca,685
2025,6,austria,internacional,malaga,13733
2025,6,austria,internacional,"palmas de gran canaria, las",2740
2025,6,austria,internacional,santander,1369
2025,6,austria,internacional,sevilla,2512
2025,6,austria,internacional,tenerife,5346
2025,6,austria,internacional,valencia,6881
2025,6,azerbaiyan,internacional,barcelona,1735
2025,6,bolivia,internacional,madrid,7927
2025,6,bosnia y herzegovina,internacional,girona,1401
2025,6,brasil,internacional,barcelona,5693
2025,6,brasil,internacional,madrid,56494
2025,6,bulgaria,internacional,alacant/alicante,2204
2025,6,bulgaria,internacional,barcelona,9621
2025,6,bulgaria,internacional,madrid,8512
2025,6,bulgaria,internacional,mallorca,2573
2025,6,bulgaria,internacional,malaga,4174
2025,6,bulgaria,internacional,valencia,4317
2025,6,belgica,internacional,alacant/alicante,40519
2025,6,belgica,internacional,almeria,3204
2025,6,belgica,internacional,barcelona,49567
2025,6,belgica,internacional,bilbao,5152
2025,6,belgica,internacional,castello de la plana,1494
2025,6,belgica,internacional,fuerteventura,3243
2025,6,belgica,internacional,girona,12959
2025,6,belgica,internacional,ibiza,12988
2025,6,belgica,internacional,jerez de la frontera,642
2025,6,belgica,internacional,lanzarote,4158
2025,6,belgica,internacional,madrid,46846
2025,6,belgica,internacional,mallorca,21246
2025,6,belgica,internacional,menorca,2666
2025,6,belgica,internacional,murcia,279
2025,6,belgica,internacional,malaga,43400
2025,6,belgica,internacional,oviedo,2086
2025,6,belgica,internacional,"palmas de gran canaria, las",8022
2025,6,belgica,internacional,reus,4656
2025,6,belgica,internacional,santander,3565
2025,6,belgica,internacional,santiago de compostela,1521
2025,6,belgica,internacional,sevilla,4684
2025,6,belgica,internacional,tenerife,17907
2025,6,belgica,internacional,valencia,12201
2025,6,belgica,internacional,vitoria-gasteiz,1312
2025,6,belgica,internacional,zaragoza,1156
2025,6,cabo verde,internacional,barcelona,354
2025,6,cabo verde,internacional,"palmas de gran canaria, las",511
2025,6,canada,internacional,barcelona,25385
2025,6,canada,internacional,madrid,12997
2025,6,canada,internacional,malaga,2817
2025,6,canada,internacional,valencia,239
2025,6,chile,internacional,barcelona,3187
2025,6,chile,internacional,madrid,28923
2025,6,china,internacional,barcelona,14213
2025,6,china,internacional,madrid,36886
2025,6,chipre,internacional,barcelona,589
2025,6,colombia,internacional,barcelona,10089
2025,6,colombia,internacional,madrid,87408
2025,6,corea,internacional,barcelona,8855
2025,6,corea,internacional,madrid,3096
2025,6,costa rica,internacional,madrid,10352
2025,6,croacia,internacional,alacant/alicante,1368
2025,6,croacia,internacional,barcelona,11448
2025,6,croacia,internacional,girona,1572
2025,6,croacia,internacional,lanzarote,716
2025,6,croacia,internacional,madrid,14424
2025,6,croacia,internacional,mallorca,2839
2025,6,croacia,internacional,malaga,3461
2025,6,cuba,internacional,madrid,18953
2025,6,dinamarca,internacional,alacant/alicante,16328
2025,6,dinamarca,internacional,barcelona,27907
2025,6,dinamarca,internacional,bilbao,1795
2025,6,dinamarca,internacional,ibiza,150
2025,6,dinamarca,internacional,lanzarote,715
2025,6,dinamarca,internacional,madrid,15371
2025,6,dinamarca,internacional,mallorca,31588
2025,6,dinamarca,internacional,malaga,35746
2025,6,dinamarca,internacional,"palmas de gran canaria, las",3997
2025,6,dinamarca,internacional,tenerife,1255
2025,6,dinamarca,internacional,valencia,2652
2025,6,ecuador,internacional,madrid,17748
2025,6,egipto,internacional,barcelona,6840
2025,6,egipto,internacional,madrid,9087
2025,6,el salvador,internacional,madrid,6755
2025,6,emiratos arabes unidos,internacional,barcelona,31608
2025,6,emiratos arabes unidos,internacional,madrid,35449
2025,6,emiratos arabes unidos,internacional,malaga,3066
2025,6,espana,nacional,alacant/alicante,121630
2025,6,espana,nacional,almeria,18770
2025,6,espana,nacional,badajoz,4723
2025,6,espana,nacional,barcelona,665822
2025,6,espana,nacional,bilbao,188254
2025,6,espana,nacional,castello de la plana,3046
2025,6,espana,nacional,"coruna, a",49712
2025,6,espana,nacional,cordoba,1011
2025,6,espana,nacional,donostia/san sebastian,22977
2025,6,espana,nacional,fuerteventura,99901
2025,6,espana,nacional,girona,1281
2025,6,espana,nacional,granada,43245
2025,6,espana,nacional,ibiza,221197
2025,6,espana,nacional,jerez de la frontera,22011
2025,6,espana,nacional,lanzarote,137062
2025,6,espana,nacional,leon,2934
2025,6,espana,nacional,lleida,1261
2025,6,espana,nacional,logrono,1191
2025,6,espana,nacional,madrid,766804
2025,6,espana,nacional,mallorca,467151
2025,6,espana,nacional,melilla,24756
2025,6,espana,nacional,menorca,145352
2025,6,espana,nacional,murcia,6802
2025,6,espana,nacional,malaga,228912
2025,6,espana,nacional,oviedo,73033
2025,6,espana,nacional,"palmas de gran canaria, las",350835
2025,6,espana,nacional,pamplona/iruna,9789
2025,6,espana,nacional,reus,291
2025,6,espana,nacional,salamanca,1566
2025,6,espana,nacional,san sebastian de la gomera,5399
2025,6,espana,nacional,santa cruz de la palma,55296
2025,6,espana,nacional,santander,25177
2025,6,espana,nacional,santiago de compostela,125680
2025,6,espana,nacional,"seu d'urgell, la",1108
2025,6,espana,nacional,sevilla,195054
2025,6,espana,nacional,tenerife,369596
2025,6,espana,nacional,valladolid,999
2025,6,espana,nacional,valverde,12924
2025,6,espana,nacional,valencia,143141
2025,6,espana,nacional,vigo,45155
2025,6,espana,nacional,vitoria-gasteiz,8707
2025,6,espana,nacional,zaragoza,14089
2025,6,estados unidos de america,internacional,barcelona,114471
2025,6,estados unidos de america,internacional,bilbao,1614
2025,6,estados unidos de america,internacional,madrid,169224
2025,6,estados unidos de america,internacional,mallorca,3299
2025,6,estados unidos de america,internacional,malaga,4099
2025,6,estonia,internacional,barcelona,2456
2025,6,estonia,internacional,mallorca,544
2025,6,estonia,internacional,malaga,1584
2025,6,finlandia,internacional,alacant/alicante,8168
2025,6,finlandia,internacional,barcelona,8002
2025,6,finlandia,internacional,girona,1619
2025,6,finlandia,internacional,madrid,5499
2025,6,finlandia,internacional,mallorca,4367
2025,6,finlandia,internacional,malaga,19491
2025,6,francia,internacional,alacant/alicante,44349
2025,6,francia,internacional,barcelona,191814
2025,6,francia,internacional,bilbao,12921
2025,6,francia,internacional,fuerteventura,4269
2025,6,francia,internacional,girona,3800
2025,6,francia,internacional,granada,933
2025,6,francia,internacional,ibiza,30491
2025,6,francia,internacional,lanzarote,11255
2025,6,francia,internacional,madrid,180655
2025,6,francia,internacional,mallorca,102473
2025,6,francia,internacional,menorca,32620
2025,6,francia,internacional,murcia,94
2025,6,francia,internacional,malaga,68921
2025,6,francia,internacional,oviedo,3210
2025,6,francia,internacional,"palmas de gran canaria, las",6602
2025,6,francia,internacional,reus,1521
2025,6,francia,internacional,santander,1543
2025,6,francia,internacional,santiago de compostela,2940
2025,6,francia,internacional,sevilla,38738
2025,6,francia,internacional,tenerife,19013
2025,6,francia,internacional,valencia,42112
2025,6,francia,internacional,zaragoza,1594
2025,6,georgia,internacional,barcelona,2808
2025,6,georgia,internacional,madrid,1768
2025,6,grecia,internacional,alacant/alicante,1170
2025,6,grecia,internacional,barcelona,30490
2025,6,grecia,internacional,bilbao,3124
2025,6,grecia,internacional,ibiza,600
2025,6,grecia,internacional,madrid,33026
2025,6,grecia,internacional,mallorca,1753
2025,6,grecia,internacional,malaga,3616
2025,6,grecia,internacional,sevilla,1039
2025,6,grecia,internacional,valencia,1481
2025,6,honduras,internacional,barcelona,1375
2025,6,honduras,internacional,madrid,5429
2025,6,hungria,internacional,alacant/alicante,8866
2025,6,hungria,internacional,almeria,630
2025,6,hungria,internacional,barcelona,19552
2025,6,hungria,internacional,castello de la plana,1591
2025,6,hungria,internacional,girona,1768
2025,6,hungria,internacional,lanzarote,717
2025,6,hungria,internacional,madrid,14673
2025,6,hungria,internacional,mallorca,8536
2025,6,hungria,internacional,malaga,7838
2025,6,hungria,internacional,"palmas de gran canaria, las",2762
2025,6,hungria,internacional,sevilla,1629
2025,6,hungria,internacional,tenerife,6326
2025,6,hungria,internacional,valencia,7113
2025,6,irlanda,internacional,alacant/alicante,32728
2025,6,irlanda,internacional,barcelona,37938
2025,6,irlanda,internacional,bilbao,6091
2025,6,irlanda,internacional,fuerteventura,6377
2025,6,irlanda,internacional,girona,13068
2025,6,irlanda,internacional,ibiza,6556
2025,6,irlanda,internacional,lanzarote,28406
2025,6,irlanda,internacional,madrid,25144
2025,6,irlanda,internacional,mallorca,32212
2025,6,irlanda,internacional,menorca,1635
2025,6,irlanda,internacional,murcia,4637
2025,6,irlanda,internacional,malaga,64018
2025,6,irlanda,internacional,"palmas de gran canaria, las",8657
2025,6,irlanda,internacional,reus,21957
2025,6,irlanda,internacional,santander,2348
2025,6,irlanda,internacional,santiago de compostela,4231
2025,6,irlanda,internacional,sevilla,6174
2025,6,irlanda,internacional,tenerife,21488
2025,6,irlanda,internacional,valencia,10099
2025,6,islandia,internacional,alacant/alicante,7799
2025,6,islandia,internacional,almeria,405
2025,6,islandia,internacional,barcelona,7170
2025,6,islandia,internacional,madrid,6678
2025,6,islandia,internacional,malaga,2445
2025,6,islandia,internacional,tenerife,6453
2025,6,israel,internacional,barcelona,7500
2025,6,israel,internacional,madrid,9005
2025,6,israel,internacional,mallorca,86
2025,6,israel,internacional,malaga,149
2025,6,italia,internacional,alacant/alicante,32768
2025,6,italia,internacional,barcelona,307465
2025,6,italia,internacional,bilbao,16635
2025,6,italia,internacional,castello de la plana,1580
2025,6,italia,internacional,"coruna, a",1249
2025,6,italia,internacional,fuerteventura,14451
2025,6,italia,internacional,girona,10814
2025,6,italia,internacional,ibiza,74196
2025,6,italia,internacional,lanzarote,5413
2025,6,italia,internacional,madrid,255257
2025,6,italia,internacional,mallorca,55004
2025,6,italia,internacional,menorca,22372
2025,6,italia,internacional,malaga,66666
2025,6,italia,internacional,oviedo,5242
2025,6,italia,internacional,"palmas de gran canaria, las",11297
2025,6,italia,internacional,santander,7254
2025,6,italia,internacional,sevilla,35952
2025,6,italia,internacional,tenerife,30656
2025,6,italia,internacional,valencia,87113
2025,6,italia,internacional,vitoria-gasteiz,2391
2025,6,italia,internacional,zaragoza,4440
2025,6,japon,internacional,madrid,4117
2025,6,jordania,internacional,barcelona,584
2025,6,jordania,internacional,madrid,2565
2025,6,kuwait,internacional,barcelona,2806
2025,6,kuwait,internacional,malaga,2718
2025,6,letonia,internacional,alacant/alicante,3048
2025,6,letonia,internacional,barcelona,4272
2025,6,letonia,internacional,girona,1423
2025,6,letonia,internacional,madrid,1911
2025,6,letonia,internacional,mallorca,661
2025,6,letonia,internacional,malaga,3298
2025,6,letonia,internacional,valencia,969
2025,6,lituania,internacional,alacant/alicante,3264
2025,6,lituania,internacional,barcelona,7502
2025,6,lituania,internacional,madrid,1687
2025,6,lituania,internacional,mallorca,2199
2025,6,lituania,internacional,malaga,4216
2025,6,luxemburgo,internacional,alacant/alicante,1168
2025,6,luxemburgo,internacional,almeria,595
2025,6,luxemburgo,internacional,barcelona,7130
2025,6,luxemburgo,internacional,fuerteventura,740
2025,6,luxemburgo,internacional,ibiza,705
2025,6,luxemburgo,internacional,jerez de la frontera,1227
2025,6,luxemburgo,internacional,lanzarote,1520
2025,6,luxemburgo,internacional,madrid,6635
2025,6,luxemburgo,internacional,mallorca,14737
2025,6,luxemburgo,internacional,menorca,530
2025,6,luxemburgo,internacional,malaga,4549
2025,6,luxemburgo,internacional,"palmas de gran canaria, las",1458
2025,6,luxemburgo,internacional,sevilla,1416
2025,6,luxemburgo,internacional,tenerife,2334
2025,6,luxemburgo,internacional,valencia,244
2025,6,libano,internacional,barcelona,128
2025,6,libano,internacional,madrid,2018
2025,6,macedonia del norte,internacional,barcelona,1316
2025,6,malta,internacional,barcelona,10283
2025,6,malta,internacional,ibiza,540
2025,6,malta,internacional,madrid,8253
2025,6,malta,internacional,sevilla,2330
2025,6,malta,internacional,valencia,3306
2025,6,marruecos,internacional,alacant/alicante,10027
2025,6,marruecos,internacional,barcelona,53554
2025,6,marruecos,internacional,bilbao,2599
2025,6,marruecos,internacional,girona,2309
2025,6,marruecos,internacional,lanzarote,3281
2025,6,marruecos,internacional,madrid,56267
2025,6,marruecos,internacional,mallorca,4348
2025,6,marruecos,internacional,murcia,1776
2025,6,marruecos,internacional,malaga,36269
2025,6,marruecos,internacional,"palmas de gran canaria, las",6738
2025,6,marruecos,internacional,santander,1566
2025,6,marruecos,internacional,sevilla,6644
2025,6,marruecos,internacional,tenerife,4998
2025,6,marruecos,internacional,valencia,14862
2025,6,marruecos,internacional,zaragoza,3125
2025,6,mauricio,internacional,madrid,389
2025,6,mauritania,internacional,"palmas de gran canaria, las",2667
2025,6,moldavia,internacional,alacant/alicante,2456
2025,6,moldavia,internacional,barcelona,4524
2025,6,moldavia,internacional,mallorca,2403
2025,6,mexico,internacional,barcelona,8262
2025,6,mexico,internacional,madrid,74444
2025,6,noruega,internacional,alacant/alicante,41829
2025,6,noruega,internacional,barcelona,15123
2025,6,noruega,internacional,bilbao,1331
2025,6,noruega,internacional,ibiza,166
2025,6,noruega,internacional,madrid,5868
2025,6,noruega,internacional,mallorca,21384
2025,6,noruega,internacional,malaga,24719
2025,6,noruega,internacional,"palmas de gran canaria, las",7661
2025,6,noruega,internacional,tenerife,698
2025,6,noruega,internacional,valencia,332
2025,6,panama,internacional,madrid,13329
2025,6,paraguay,internacional,madrid,7256
2025,6,paises bajos,internacional,alacant/alicante,52929
2025,6,paises bajos,internacional,almeria,2199
2025,6,paises bajos,internacional,barcelona,88828
2025,6,paises bajos,internacional,bilbao,17106
2025,6,paises bajos,internacional,fuerteventura,5588
2025,6,paises bajos,internacional,girona,13579
2025,6,paises bajos,internacional,granada,2957
2025,6,paises bajos,internacional,ibiza,42184
2025,6,paises bajos,internacional,lanzarote,5748
2025,6,paises bajos,internacional,madrid,58451
2025,6,paises bajos,internacional,mallorca,44232
2025,6,paises bajos,internacional,menorca,1968
2025,6,paises bajos,internacional,malaga,79795
2025,6,paises bajos,internacional,oviedo,1619
2025,6,paises bajos,internacional,"palmas de gran canaria, las",18755
2025,6,paises bajos,internacional,reus,4791
2025,6,paises bajos,internacional,santa cruz de la palma,656
2025,6,paises bajos,internacional,santiago de compostela,480
2025,6,paises bajos,internacional,sevilla,11693
2025,6,paises bajos,internacional,tenerife,14037
2025,6,paises bajos,internacional,valencia,41135
2025,6,peru,internacional,madrid,37949
2025,6,polonia,internacional,alacant/alicante,45672
2025,6,polonia,internacional,barcelona,47525
2025,6,polonia,internacional,bilbao,2061
2025,6,polonia,internacional,castello de la plana,1575
2025,6,polonia,internacional,fuerteventura,3782
2025,6,polonia,internacional,girona,12851
2025,6,polonia,internacional,ibiza,708
2025,6,polonia,internacional,jerez de la frontera,532
2025,6,polonia,internacional,lanzarote,355
2025,6,polonia,internacional,madrid,20702
2025,6,polonia,internacional,mallorca,19309
2025,6,polonia,internacional,malaga,37384
2025,6,polonia,internacional,"palmas de gran canaria, las",1492
2025,6,polonia,internacional,sevilla,4613
2025,6,polonia,internacional,tenerife,10356
2025,6,polonia,internacional,valencia,15422
2025,6,portugal,internacional,alacant/alicante,12219
2025,6,portugal,internacional,almeria,360
2025,6,portugal,internacional,barcelona,106186
2025,6,portugal,internacional,bilbao,10942
2025,6,portugal,internacional,castello de la plana,1448
2025,6,portugal,internacional,fuerteventura,195
2025,6,portugal,internacional,ibiza,9480
2025,6,portugal,internacional,lanzarote,186
2025,6,portugal,internacional,madrid,138990
2025,6,portugal,internacional,mallorca,18610
2025,6,portugal,internacional,menorca,6688
2025,6,portugal,internacional,malaga,16186
2025,6,portugal,internacional,oviedo,1918
2025,6,portugal,internacional,"palmas de gran canaria, las",6152
2025,6,portugal,internacional,sevilla,17284
2025,6,portugal,internacional,tenerife,6128
2025,6,portugal,internacional,valencia,17444
2025,6,qatar,internacional,barcelona,22314
2025,6,qatar,internacional,madrid,28630
2025,6,qatar,internacional,malaga,5670
2025,6,reino unido,internacional,alacant/alicante,324547
2025,6,reino unido,internacional,almeria,14960
2025,6,reino unido,internacional,barcelona,238509
2025,6,reino unido,internacional,bilbao,25226
2025,6,reino unido,internacional,castello de la plana,2197
2025,6,reino unido,internacional,"coruna, a",2762
2025,6,reino unido,internacional,donostia/san sebastian,1220
2025,6,reino unido,internacional,fuerteventura,66206
2025,6,reino unido,internacional,girona,45697
2025,6,reino unido,internacional,ibiza,151694
2025,6,reino unido,internacional,jerez de la frontera,2618
2025,6,reino unido,internacional,lanzarote,137703
2025,6,reino unido,internacional,madrid,141072
2025,6,reino unido,internacional,mallorca,438541
2025,6,reino unido,internacional,menorca,74807
2025,6,reino unido,internacional,murcia,40501
2025,6,reino unido,internacional,malaga,320802
2025,6,reino unido,internacional,oviedo,4093
2025,6,reino unido,internacional,"palmas de gran canaria, las",86047
2025,6,reino unido,internacional,reus,68000
2025,6,reino unido,internacional,santa cruz de la palma,1140
2025,6,reino unido,internacional,santander,8055
2025,6,reino unido,internacional,santiago de compostela,13372
2025,6,reino unido,internacional,sevilla,35011
2025,6,reino unido,internacional,tenerife,219946
2025,6,reino unido,internacional,valencia,41381
2025,6,reino unido,internacional,vigo,2289
2025,6,reino unido,internacional,zaragoza,2157
2025,6,republica checa,internacional,alacant/alicante,5851
2025,6,republica checa,internacional,almeria,2146
2025,6,republica checa,internacional,barcelona,18460
2025,6,republica checa,internacional,bilbao,1285
2025,6,republica checa,internacional,fuerteventura,3152
2025,6,republica checa,internacional,girona,3590
2025,6,republica checa,internacional,ibiza,378
2025,6,republica checa,internacional,lanzarote,1317
2025,6,republica checa,internacional,madrid,16057
2025,6,republica checa,internacional,mallorca,20901
2025,6,republica checa,internacional,menorca,1339
2025,6,republica checa,internacional,murcia,837
2025,6,republica checa,internacional,malaga,13851
2025,6,republica checa,internacional,"palmas de gran canaria, las",1130
2025,6,republica checa,internacional,santa cruz de la palma,288
2025,6,republica checa,internacional,sevilla,1422
2025,6,republica checa,internacional,tenerife,4577
2025,6,republica checa,internacional,valencia,4784
2025,6,republica dominicana,internacional,barcelona,302
2025,6,republica dominicana,internacional,madrid,29645
2025,6,republica eslovaca,internacional,almeria,736
2025,6,republica eslovaca,internacional,lanzarote,741
2025,6,republica eslovaca,internacional,madrid,186
2025,6,republica eslovaca,internacional,mallorca,5448
2025,6,republica eslovaca,internacional,menorca,920
2025,6,rumania,internacional,alacant/alicante,6863
2025,6,rumania,internacional,barcelona,25184
2025,6,rumania,internacional,castello de la plana,3459
2025,6,rumania,internacional,ibiza,923
2025,6,rumania,internacional,madrid,25946
2025,6,rumania,internacional,mallorca,5080
2025,6,rumania,internacional,malaga,11872
2025,6,rumania,internacional,"palmas de gran canaria, las",879
2025,6,rumania,internacional,sevilla,2059
2025,6,rumania,internacional,tenerife,4306
2025,6,rumania,internacional,valencia,8437
2025,6,rumania,internacional,zaragoza,4191
2025,6,senegal,internacional,madrid,6000
2025,6,senegal,internacional,"palmas de gran canaria, las",900
2025,6,serbia,internacional,alacant/alicante,2617
2025,6,serbia,internacional,barcelona,10033
2025,6,serbia,internacional,madrid,2533
2025,6,serbia,internacional,mallorca,2245
2025,6,serbia,internacional,malaga,1561
2025,6,serbia,internacional,valencia,1619
2025,6,singapur,internacional,barcelona,2621
2025,6,suecia,internacional,alacant/alicante,35987
2025,6,suecia,internacional,barcelona,16033
2025,6,suecia,internacional,bilbao,848
2025,6,suecia,internacional,ibiza,153
2025,6,suecia,internacional,madrid,4444
2025,6,suecia,internacional,mallorca,35873
2025,6,suecia,internacional,malaga,41005
2025,6,suecia,internacional,"palmas de gran canaria, las",4830
2025,6,suecia,internacional,valencia,1620
2025,6,suiza,internacional,alacant/alicante,17663
2025,6,suiza,internacional,barcelona,72781
2025,6,suiza,internacional,bilbao,4787
2025,6,suiza,internacional,"coruna, a",1323
2025,6,suiza,internacional,fuerteventura,3953
2025,6,suiza,internacional,ibiza,18465
2025,6,suiza,internacional,jerez de la frontera,131
2025,6,suiza,internacional,lanzarote,3602
2025,6,suiza,internacional,madrid,59232
2025,6,suiza,internacional,mallorca,91883
2025,6,suiza,internacional,menorca,4272
2025,6,suiza,internacional,malaga,31871
2025,6,suiza,internacional,"palmas de gran canaria, las",5695
2025,6,suiza,internacional,santiago de compostela,4970
2025,6,suiza,internacional,sevilla,5352
