id_municipio,id_municipio_parcial,id_provincia,id_ccaa,nombre
07090986,090986,09,07,Cerezo de Río Tirón
07091003,091003,09,07,Cerratón de Juarros
07091010,091010,09,07,Ciadoncha
07091025,091025,09,07,Cillaperlata
07091031,091031,09,07,Cilleruelo de Abajo
07091046,091046,09,07,Cilleruelo de Arriba
07091059,091059,09,07,Ciruelos de Cervera
07091084,091084,09,07,Cogollos
07091097,091097,09,07,Condado de Treviño
07091101,091101,09,07,Contreras
07091123,091123,09,07,Coruña del Conde
07091139,091139,09,07,Covarrubias
07091144,091144,09,07,Cubillo del Campo
07091157,091157,09,07,Cubo de Bureba
07091176,091176,09,07,"Cueva de Roa, La"
07091195,091195,09,07,Cuevas de San Clemente
07091209,091209,09,07,Encío
07091221,091221,09,07,Espinosa de Cervera
07091242,091242,09,07,Espinosa de los Monteros
07091237,091237,09,07,Espinosa del Camino
07091255,091255,09,07,Estépar
07091274,091274,09,07,Fontioso
07091280,091280,09,07,Frandovínez
07091293,091293,09,07,Fresneda de la Sierra Tirón
07091307,091307,09,07,Fresneña
07091314,091314,09,07,Fresnillo de las Dueñas
07091329,091329,09,07,Fresno de Río Tirón
07091335,091335,09,07,Fresno de Rodilla
07091340,091340,09,07,Frías
07091353,091353,09,07,Fuentebureba
07091366,091366,09,07,Fuentecén
07091372,091372,09,07,Fuentelcésped
07091388,091388,09,07,Fuentelisendo
07091391,091391,09,07,Fuentemolinos
07091405,091405,09,07,Fuentenebro
07091412,091412,09,07,Fuentespina
07091433,091433,09,07,Galbarros
07091448,091448,09,07,"Gallega, La"
07091486,091486,09,07,Grijalba
07091499,091499,09,07,Grisaleña
07091519,091519,09,07,Gumiel de Izán
07091524,091524,09,07,Gumiel de Mercado
07091545,091545,09,07,Hacinas
07091558,091558,09,07,Haza
07091596,091596,09,07,Hontanas
07091600,091600,09,07,Hontangas
07091622,091622,09,07,Hontoria de la Cantera
07091643,091643,09,07,Hontoria de Valdearados
07091638,091638,09,07,Hontoria del Pinar
07091669,091669,09,07,"Hormazas, Las"
07091675,091675,09,07,Hornillos del Camino
07091681,091681,09,07,"Horra, La"
07091694,091694,09,07,Hortigüela
07091708,091708,09,07,Hoyales de Roa
07091720,091720,09,07,Huérmeces
07091736,091736,09,07,Huerta de Arriba
07091741,091741,09,07,Huerta de Rey
07091754,091754,09,07,Humada
07091767,091767,09,07,Hurones
07091773,091773,09,07,Ibeas de Juarros
07091789,091789,09,07,Ibrillos
07091792,091792,09,07,Iglesiarrubia
07091806,091806,09,07,Iglesias
07091813,091813,09,07,Isar
07091828,091828,09,07,Itero del Castillo
07091834,091834,09,07,Jaramillo de la Fuente
07091849,091849,09,07,Jaramillo Quemado
07091890,091890,09,07,Junta de Traslaloma
07091904,091904,09,07,Junta de Villalba de Losa
07091911,091911,09,07,Jurisdicción de Lara
07091926,091926,09,07,Jurisdicción de San Zadornil
07091947,091947,09,07,Lerma
07091950,091950,09,07,Llano de Bureba
07091963,091963,09,07,Madrigal del Monte
07091979,091979,09,07,Madrigalejo del Monte
07091985,091985,09,07,Mahamud
07091998,091998,09,07,Mambrilla de Castrejón
07092002,092002,09,07,Mambrillas de Lara
07092019,092019,09,07,Mamolar
07092024,092024,09,07,Manciles
07092061,092061,09,07,Mazuela
07092083,092083,09,07,Mecerreyes
07092096,092096,09,07,Medina de Pomar
07092117,092117,09,07,Melgar de Fernamental
07092138,092138,09,07,Merindad de Cuesta-Urria
07092143,092143,09,07,Merindad de Montija
07099064,099064,09,07,Merindad de Río Ubierna
07092156,092156,09,07,Merindad de Sotoscueva
07092169,092169,09,07,Merindad de Valdeporres
07092175,092175,09,07,Merindad de Valdivielso
07092181,092181,09,07,Milagros
07092194,092194,09,07,Miranda de Ebro
07092208,092208,09,07,Miraveche
07092215,092215,09,07,Modúbar de la Emparedada
07092236,092236,09,07,Monasterio de la Sierra
07092241,092241,09,07,Monasterio de Rodilla
07092254,092254,09,07,Moncalvillo
07092267,092267,09,07,Monterrubio de la Demanda
07092273,092273,09,07,Montorio
07092289,092289,09,07,Moradillo de Roa
07092292,092292,09,07,Nava de Roa
07092306,092306,09,07,Navas de Bureba
07092313,092313,09,07,Nebreda
07092328,092328,09,07,Neila
07092352,092352,09,07,Olmedillo de Roa
07092365,092365,09,07,Olmillos de Muñó
07092387,092387,09,07,Oña
07092390,092390,09,07,Oquillas
07092411,092411,09,07,Orbaneja Riopico
07092426,092426,09,07,Padilla de Abajo
07092432,092432,09,07,Padilla de Arriba
07092447,092447,09,07,Padrones de Bureba
07092463,092463,09,07,Palacios de la Sierra
07092479,092479,09,07,Palacios de Riopisuerga
07092485,092485,09,07,Palazuelos de la Sierra
07092498,092498,09,07,Palazuelos de Muñó
07092501,092501,09,07,Pampliega
07092518,092518,09,07,Pancorbo
07092539,092539,09,07,Pardilla
07092557,092557,09,07,Partido de la Sierra en Tobalina
07092560,092560,09,07,Pedrosa de Duero
07092595,092595,09,07,Pedrosa de Río Úrbel
07092576,092576,09,07,Pedrosa del Páramo
07092582,092582,09,07,Pedrosa del Príncipe
07092616,092616,09,07,Peñaranda de Duero
07092621,092621,09,07,Peral de Arlanza
07092655,092655,09,07,Piérnigas
07092668,092668,09,07,Pineda de la Sierra
07092674,092674,09,07,Pineda Trasmonte
07092680,092680,09,07,Pinilla de los Barruecos
07092693,092693,09,07,Pinilla de los Moros
07092707,092707,09,07,Pinilla Trasmonte
07092729,092729,09,07,Poza de la Sal
07092735,092735,09,07,Prádanos de Bureba
07092740,092740,09,07,Pradoluengo
07092753,092753,09,07,Presencio
07092766,092766,09,07,"Puebla de Arganzón, La"
07092772,092772,09,07,Puentedura
07092791,092791,09,07,Quemada
07092812,092812,09,07,Quintana del Pidio
07092805,092805,09,07,Quintanabureba
07092833,092833,09,07,Quintanaélez
07092870,092870,09,07,Quintanaortuño
07092886,092886,09,07,Quintanapalla
07092899,092899,09,07,Quintanar de la Sierra
07092925,092925,09,07,Quintanavides
07092946,092946,09,07,Quintanilla de la Mata
07099012,099012,09,07,Quintanilla del Agua y Tordueles
07092959,092959,09,07,Quintanilla del Coco
07092984,092984,09,07,Quintanilla San García
07093018,093018,09,07,Quintanilla Vivar
07092978,092978,09,07,"Quintanillas, Las"
07093023,093023,09,07,Rabanera del Pinar
07093039,093039,09,07,Rábanos
07093044,093044,09,07,Rabé de las Calzadas
07093060,093060,09,07,Rebolledo de la Torre
07093076,093076,09,07,Redecilla del Camino
07093082,093082,09,07,Redecilla del Campo
07093095,093095,09,07,Regumiel de la Sierra
07093109,093109,09,07,Reinoso
07093116,093116,09,07,Retuerta
07093142,093142,09,07,Revilla del Campo
07093168,093168,09,07,Revilla Vallejera
07093121,093121,09,07,"Revilla y Ahedo, La"
07093155,093155,09,07,Revillarruz
07093174,093174,09,07,Rezmondo
07093180,093180,09,07,Riocavado de la Sierra
07093214,093214,09,07,Roa
07093235,093235,09,07,Rojas
07093253,093253,09,07,Royuela de Río Franco
07093266,093266,09,07,Rubena
07093272,093272,09,07,Rublacedo de Abajo
07093288,093288,09,07,Rucandio
07093291,093291,09,07,Salas de Bureba
07093305,093305,09,07,Salas de los Infantes
07093327,093327,09,07,Saldaña de Burgos
07093348,093348,09,07,Salinillas de Bureba
07093351,093351,09,07,San Adrián de Juarros
07093370,093370,09,07,San Juan del Monte
07093386,093386,09,07,San Mamés de Burgos
07093399,093399,09,07,San Martín de Rubiales
07093403,093403,09,07,San Millán de Lara
07093608,093608,09,07,San Vicente del Valle
07093431,093431,09,07,Santa Cecilia
07093459,093459,09,07,Santa Cruz de la Salceda
07093462,093462,09,07,Santa Cruz del Valle Urbión
07093478,093478,09,07,Santa Gadea del Cid
07093484,093484,09,07,Santa Inés
07093500,093500,09,07,Santa María del Campo
07093517,093517,09,07,Santa María del Invierno
07093522,093522,09,07,Santa María del Mercadillo
07093538,093538,09,07,Santa María Ribarredonda
07093543,093543,09,07,Santa Olalla de Bureba
07093556,093556,09,07,Santibáñez de Esgueva
07093569,093569,09,07,Santibáñez del Val
07093581,093581,09,07,Santo Domingo de Silos
07093615,093615,09,07,Sargentes de la Lora
07093620,093620,09,07,Sarracín
07093636,093636,09,07,Sasamón
07093654,093654,09,07,"Sequera de Haza, La"
07093667,093667,09,07,Solarana
07093689,093689,09,07,Sordillos
07093692,093692,09,07,Sotillo de la Ribera
07093728,093728,09,07,Sotragero
07093734,093734,09,07,Sotresgudo
07093749,093749,09,07,Susinos del Páramo
07093752,093752,09,07,Tamarón
07093771,093771,09,07,Tardajos
07093787,093787,09,07,Tejada
07093804,093804,09,07,Terradillos de Esgueva
07093811,093811,09,07,Tinieblas de la Sierra
07093826,093826,09,07,Tobar
07093847,093847,09,07,Tordómar
07093863,093863,09,07,Torrecilla del Monte
07093879,093879,09,07,Torregalindo
07093885,093885,09,07,Torrelara
07093898,093898,09,07,Torrepadre
07093902,093902,09,07,Torresandino
07093919,093919,09,07,Tórtoles de Esgueva
07093924,093924,09,07,Tosantos
07093945,093945,09,07,Trespaderne
07093958,093958,09,07,Tubilla del Agua
07093961,093961,09,07,Tubilla del Lago
07093983,093983,09,07,Úrbel del Castillo
07094000,094000,09,07,Vadocondes
07094038,094038,09,07,Valdeande
07094056,094056,09,07,Valdezate
07094069,094069,09,07,Valdorros
07094081,094081,09,07,Vallarta de Bureba
07099048,099048,09,07,Valle de las Navas
07099086,099086,09,07,Valle de Losa
07094094,094094,09,07,Valle de Manzanedo
07094108,094108,09,07,Valle de Mena
07094115,094115,09,07,Valle de Oca
07099027,099027,09,07,Valle de Santibáñez
07099051,099051,09,07,Valle de Sedano
07094120,094120,09,07,Valle de Tobalina
07094136,094136,09,07,Valle de Valdebezana
07094141,094141,09,07,Valle de Valdelaguna
07094154,094154,09,07,Valle de Valdelucio
07094167,094167,09,07,Valle de Zamanzas
07094173,094173,09,07,Vallejera
07094189,094189,09,07,Valles de Palenzuela
07094192,094192,09,07,Valluércanes
07094075,094075,09,07,Valmala
07094228,094228,09,07,"Vid de Bureba, La"
07094213,094213,09,07,"Vid y Barrios, La"
07094234,094234,09,07,Vileña
07094271,094271,09,07,Villadiego
07094287,094287,09,07,Villaescusa de Roa
07094290,094290,09,07,Villaescusa la Sombría
07094304,094304,09,07,Villaespasa
07094311,094311,09,07,Villafranca Montes de Oca
07094326,094326,09,07,Villafruela
07094332,094332,09,07,Villagalijo
07094347,094347,09,07,Villagonzalo Pedernales
07094379,094379,09,07,Villahoz
07094385,094385,09,07,Villalba de Duero
07094398,094398,09,07,Villalbilla de Burgos
07094402,094402,09,07,Villalbilla de Gumiel
07094419,094419,09,07,Villaldemiro
07094424,094424,09,07,Villalmanzo
07094430,094430,09,07,Villamayor de los Montes
07094445,094445,09,07,Villamayor de Treviño
07094458,094458,09,07,Villambistia
07094461,094461,09,07,Villamedianilla
07094477,094477,09,07,Villamiel de la Sierra
07094483,094483,09,07,Villangómez
07094496,094496,09,07,Villanueva de Argaño
07094509,094509,09,07,Villanueva de Carazo
07094516,094516,09,07,Villanueva de Gumiel
07094542,094542,09,07,Villanueva de Teba
07094555,094555,09,07,Villaquirán de la Puebla
07094568,094568,09,07,Villaquirán de los Infantes
07099033,099033,09,07,Villarcayo de Merindad de Castilla la Vieja
07094580,094580,09,07,Villariezo
07094607,094607,09,07,Villasandino
07094635,094635,09,07,Villasur de Herreros
07094640,094640,09,07,Villatuelda
07094666,094666,09,07,Villaverde del Monte
07094672,094672,09,07,Villaverde-Mogina
07094712,094712,09,07,Villayerno Morquillas
07094727,094727,09,07,Villazopeque
07094733,094733,09,07,Villegas
07094764,094764,09,07,Villoruebo
07094249,094249,09,07,Viloria de Rioja
07094252,094252,09,07,Vilviestre del Pinar
07094786,094786,09,07,Vizcaínos
07094803,094803,09,07,Zael
07094825,094825,09,07,Zarzosa de Río Pisuerga
07094831,094831,09,07,Zazuar
07094859,094859,09,07,Zuñeda
11100015,100015,10,11,Abadía
11100020,100020,10,11,Abertura
11100036,100036,10,11,Acebo
11100041,100041,10,11,Acehúche
11100054,100054,10,11,Aceituna
11100067,100067,10,11,Ahigal
11109037,109037,10,11,Alagón del Río
11100073,100073,10,11,Albalá
11100089,100089,10,11,Alcántara
11100092,100092,10,11,Alcollarín
11100106,100106,10,11,Alcuéscar
11100128,100128,10,11,Aldea del Cano
11100134,100134,10,11,"Aldea del Obispo, La"
11100113,100113,10,11,Aldeacentenera
11100149,100149,10,11,Aldeanueva de la Vera
11100152,100152,10,11,Aldeanueva del Camino
11100165,100165,10,11,Aldehuela de Jerte
11100171,100171,10,11,Alía
11100187,100187,10,11,Aliseda
11100190,100190,10,11,Almaraz
11100204,100204,10,11,Almoharín
11100211,100211,10,11,Arroyo de la Luz
11100232,100232,10,11,Arroyomolinos
11100226,100226,10,11,Arroyomolinos de la Vera
11100247,100247,10,11,Baños de Montemayor
11100250,100250,10,11,Barrado
11100263,100263,10,11,Belvís de Monroy
11100279,100279,10,11,Benquerencia
11100285,100285,10,11,Berrocalejo
11100298,100298,10,11,Berzocana
11100302,100302,10,11,Bohonal de Ibor
11100319,100319,10,11,Botija
11100324,100324,10,11,Brozas
11100330,100330,10,11,Cabañas del Castillo
11100345,100345,10,11,Cabezabellosa
11100358,100358,10,11,Cabezuela del Valle
11100361,100361,10,11,Cabrero
11100377,100377,10,11,Cáceres
11100383,100383,10,11,Cachorrilla
11100396,100396,10,11,Cadalso
11100400,100400,10,11,Calzadilla
11100417,100417,10,11,Caminomorisco
11100422,100422,10,11,Campillo de Deleitosa
11100438,100438,10,11,Campo Lugar
11100443,100443,10,11,Cañamero
11100456,100456,10,11,Cañaveral
11100469,100469,10,11,Carbajo
11100475,100475,10,11,Carcaboso
11100481,100481,10,11,Carrascalejo
11100494,100494,10,11,Casar de Cáceres
11100507,100507,10,11,Casar de Palomero
11100514,100514,10,11,Casares de las Hurdes
11100529,100529,10,11,Casas de Don Antonio
11100535,100535,10,11,Casas de Don Gómez
11100566,100566,10,11,Casas de Millán
11100572,100572,10,11,Casas de Miravete
11100540,100540,10,11,Casas del Castañar
11100553,100553,10,11,Casas del Monte
11100588,100588,10,11,Casatejada
11100591,100591,10,11,Casillas de Coria
11100605,100605,10,11,Castañar de Ibor
11100612,100612,10,11,Ceclavín
11100627,100627,10,11,Cedillo
11100633,100633,10,11,Cerezo
11100648,100648,10,11,Cilleros
11100651,100651,10,11,Collado de la Vera
11100664,100664,10,11,Conquista de la Sierra
11100670,100670,10,11,Coria
11100686,100686,10,11,Cuacos de Yuste
11100699,100699,10,11,"Cumbre, La"
11100703,100703,10,11,Deleitosa
11100710,100710,10,11,Descargamaría
11100725,100725,10,11,Eljas
11100731,100731,10,11,Escurial
11100759,100759,10,11,Fresnedoso de Ibor
11100762,100762,10,11,Galisteo
11100778,100778,10,11,Garciaz
11100797,100797,10,11,Garganta la Olla
11100784,100784,10,11,"Garganta, La"
11100801,100801,10,11,Gargantilla
11100818,100818,10,11,Gargüera
11100823,100823,10,11,Garrovillas de Alconétar
11100839,100839,10,11,Garvín
11100844,100844,10,11,Gata
11100857,100857,10,11,"Gordo, El"
11100860,100860,10,11,"Granja, La"
11100876,100876,10,11,Guadalupe
11100882,100882,10,11,Guijo de Coria
11100895,100895,10,11,Guijo de Galisteo
11100909,100909,10,11,Guijo de Granadilla
11100916,100916,10,11,Guijo de Santa Bárbara
11100921,100921,10,11,Herguijuela
11100937,100937,10,11,Hernán-Pérez
11100942,100942,10,11,Herrera de Alcántara
11100955,100955,10,11,Herreruela
11100968,100968,10,11,Hervás
11100974,100974,10,11,Higuera de Albalat
11100980,100980,10,11,Hinojal
11100993,100993,10,11,Holguera
11101007,101007,10,11,Hoyos
11101014,101014,10,11,Huélaga
11101029,101029,10,11,Ibahernando
11101035,101035,10,11,Jaraicejo
11101040,101040,10,11,Jaraíz de la Vera
11101053,101053,10,11,Jarandilla de la Vera
11101066,101066,10,11,Jarilla
11101072,101072,10,11,Jerte
11101088,101088,10,11,Ladrillar
11101091,101091,10,11,Logrosán
11101105,101105,10,11,Losar de la Vera
11101112,101112,10,11,Madrigal de la Vera
11101127,101127,10,11,Madrigalejo
11101133,101133,10,11,Madroñera
11101148,101148,10,11,Majadas
11101151,101151,10,11,Malpartida de Cáceres
11101164,101164,10,11,Malpartida de Plasencia
11101170,101170,10,11,Marchagaz
11101186,101186,10,11,Mata de Alcántara
11101199,101199,10,11,Membrío
11101203,101203,10,11,Mesas de Ibor
11101210,101210,10,11,Miajadas
11101225,101225,10,11,Millanes
11101231,101231,10,11,Mirabel
11101246,101246,10,11,Mohedas de Granadilla
11101259,101259,10,11,Monroy
11101262,101262,10,11,Montánchez
11101278,101278,10,11,Montehermoso
11101284,101284,10,11,Moraleja
11101297,101297,10,11,Morcillo
11101301,101301,10,11,Navaconcejo
11101318,101318,10,11,Navalmoral de la Mata
11101323,101323,10,11,Navalvillar de Ibor
11101339,101339,10,11,Navas del Madroño
11101344,101344,10,11,Navezuelas
11101357,101357,10,11,Nuñomoral
11101360,101360,10,11,Oliva de Plasencia
11101376,101376,10,11,Palomero
11101382,101382,10,11,Pasarón de la Vera
11101395,101395,10,11,Pedroso de Acim
11101409,101409,10,11,Peraleda de la Mata
11101416,101416,10,11,Peraleda de San Román
11101421,101421,10,11,Perales del Puerto
11101437,101437,10,11,Pescueza
11101442,101442,10,11,"Pesga, La"
11101455,101455,10,11,Piedras Albas
11101468,101468,10,11,Pinofranqueado
11101474,101474,10,11,Piornal
11101480,101480,10,11,Plasencia
11101493,101493,10,11,Plasenzuela
11101506,101506,10,11,Portaje
11101513,101513,10,11,Portezuelo
11101528,101528,10,11,Pozuelo de Zarzón
11109055,109055,10,11,Pueblonuevo de Miramontes
11101534,101534,10,11,Puerto de Santa Cruz
11101549,101549,10,11,Rebollar
11101552,101552,10,11,Riolobos
11101565,101565,10,11,Robledillo de Gata
11101571,101571,10,11,Robledillo de la Vera
11101587,101587,10,11,Robledillo de Trujillo
11101590,101590,10,11,Robledollano
11101604,101604,10,11,Romangordo
11109016,109016,10,11,Rosalejo
11101611,101611,10,11,Ruanes
11101626,101626,10,11,Salorino
11101632,101632,10,11,Salvatierra de Santiago
11101647,101647,10,11,San Martín de Trevejo
11101650,101650,10,11,Santa Ana
11101663,101663,10,11,Santa Cruz de la Sierra
11101679,101679,10,11,Santa Cruz de Paniagua
11101685,101685,10,11,Santa Marta de Magasca
11101698,101698,10,11,Santiago de Alcántara
11101702,101702,10,11,Santiago del Campo
11101719,101719,10,11,Santibáñez el Alto
11101724,101724,10,11,Santibáñez el Bajo
11101730,101730,10,11,Saucedilla
11101745,101745,10,11,Segura de Toro
11101758,101758,10,11,Serradilla
11101761,101761,10,11,Serrejón
11101777,101777,10,11,Sierra de Fuentes
11101783,101783,10,11,Talaván
11101796,101796,10,11,Talaveruela de la Vera
11101800,101800,10,11,Talayuela
11101817,101817,10,11,Tejeda de Tiétar
11109042,109042,10,11,Tiétar
11101822,101822,10,11,Toril
11101838,101838,10,11,Tornavacas
11101843,101843,10,11,"Torno, El"
11101875,101875,10,11,Torre de Don Miguel
11101881,101881,10,11,Torre de Santa María
11101856,101856,10,11,Torrecilla de los Ángeles
11101869,101869,10,11,Torrecillas de la Tiesa
11101908,101908,10,11,Torrejón el Rubio
11101894,101894,10,11,Torrejoncillo
11101915,101915,10,11,Torremenga
11101920,101920,10,11,Torremocha
11101936,101936,10,11,Torreorgaz
11101941,101941,10,11,Torrequemada
11101954,101954,10,11,Trujillo
11101967,101967,10,11,Valdastillas
11101973,101973,10,11,Valdecañas de Tajo
11101989,101989,10,11,Valdefuentes
11101992,101992,10,11,Valdehúncar
11102006,102006,10,11,Valdelacasa de Tajo
11102013,102013,10,11,Valdemorales
11102028,102028,10,11,Valdeobispo
11102034,102034,10,11,Valencia de Alcántara
11102049,102049,10,11,Valverde de la Vera
11102052,102052,10,11,Valverde del Fresno
11109021,109021,10,11,Vegaviana
11102065,102065,10,11,Viandar de la Vera
11102071,102071,10,11,Villa del Campo
11102087,102087,10,11,Villa del Rey
11102090,102090,10,11,Villamesías
11102104,102104,10,11,Villamiel
11102111,102111,10,11,Villanueva de la Sierra
11102126,102126,10,11,Villanueva de la Vera
11102147,102147,10,11,Villar de Plasencia
11102132,102132,10,11,Villar del Pedroso
11102150,102150,10,11,Villasbuenas de Gata
11102163,102163,10,11,Zarza de Granadilla
11102179,102179,10,11,Zarza de Montánchez
11102185,102185,10,11,Zarza la Mayor
11102198,102198,10,11,Zorita
01110012,110012,11,01,Alcalá de los Gazules
01110027,110027,11,01,Alcalá del Valle
01110033,110033,11,01,Algar
01110048,110048,11,01,Algeciras
01110051,110051,11,01,Algodonales
01110064,110064,11,01,Arcos de la Frontera
01110070,110070,11,01,Barbate
01110086,110086,11,01,"Barrios, Los"
01119013,119013,11,01,Benalup-Casas Viejas
01110099,110099,11,01,Benaocaz
01110103,110103,11,01,Bornos
01110110,110110,11,01,"Bosque, El"
01110125,110125,11,01,Cádiz
01110131,110131,11,01,Castellar de la Frontera
01110159,110159,11,01,Chiclana de la Frontera
01110162,110162,11,01,Chipiona
01110146,110146,11,01,Conil de la Frontera
01110178,110178,11,01,Espera
01110184,110184,11,01,"Gastor, El"
01110197,110197,11,01,Grazalema
01110201,110201,11,01,Jerez de la Frontera
01110218,110218,11,01,Jimena de la Frontera
01110223,110223,11,01,"Línea de la Concepción, La"
01110239,110239,11,01,Medina Sidonia
01110244,110244,11,01,Olvera
01110257,110257,11,01,Paterna de Rivera
01110260,110260,11,01,Prado del Rey
01110276,110276,11,01,"Puerto de Santa María, El"
01110282,110282,11,01,Puerto Real
01110295,110295,11,01,Puerto Serrano
01110309,110309,11,01,Rota
01110316,110316,11,01,San Fernando
01119028,119028,11,01,San José del Valle
01119034,119034,11,01,San Martín del Tesorillo
01110337,110337,11,01,San Roque
01110321,110321,11,01,Sanlúcar de Barrameda
01110342,110342,11,01,Setenil de las Bodegas
01110355,110355,11,01,Tarifa
01110368,110368,11,01,Torre Alháquime
01110374,110374,11,01,Trebujena
01110380,110380,11,01,Ubrique
01110393,110393,11,01,Vejer de la Frontera
01110407,110407,11,01,Villaluenga del Rosario
01110414,110414,11,01,Villamartín
01110429,110429,11,01,Zahara
10120022,120022,12,10,Aín
10120038,120038,12,10,Albocàsser
10120043,120043,12,10,Alcalà de Xivert
10120056,120056,12,10,"Alcora, l'"
10120069,120069,12,10,Alcudia de Veo
10120075,120075,12,10,Alfondeguilla
10120081,120081,12,10,Algimia de Almonacid
10120094,120094,12,10,Almassora
10120108,120108,12,10,Almedíjar
10120115,120115,12,10,Almenara
10129018,129018,12,10,"Alqueries, les/Alquerías del Niño Perdido"
10120120,120120,12,10,Altura
10120136,120136,12,10,Arañuel
10120141,120141,12,10,Ares del Maestrat
10120154,120154,12,10,Argelita
10120167,120167,12,10,Artana
10120017,120017,12,10,Atzeneta del Maestrat
10120173,120173,12,10,Ayódar
10120189,120189,12,10,Azuébar
10120206,120206,12,10,Barracas
10120228,120228,12,10,Bejís
10120249,120249,12,10,Benafer
10120252,120252,12,10,Benafigos
10120265,120265,12,10,Benassal
10120271,120271,12,10,Benicarló
10120287,120287,12,10,Benicàssim/Benicasim
10120290,120290,12,10,Benlloc
10120213,120213,12,10,Betxí
10120326,120326,12,10,Borriana/Burriana
10120311,120311,12,10,Borriol
10120332,120332,12,10,Cabanes
10120347,120347,12,10,Càlig
10120363,120363,12,10,Canet lo Roig
10120379,120379,12,10,Castell de Cabres
10120385,120385,12,10,Castellfort
10120398,120398,12,10,Castellnovo
10120402,120402,12,10,Castelló de la Plana/Castellón de la Plana
10120419,120419,12,10,Castillo de Villamalefa
10120424,120424,12,10,Catí
10120430,120430,12,10,Caudiel
10120445,120445,12,10,Cervera del Maestre
10120537,120537,12,10,Chilches/Xilxes
10120568,120568,12,10,Chóvar
10120458,120458,12,10,Cinctorres
10120461,120461,12,10,Cirat
10120483,120483,12,10,Cortes de Arenoso
10120496,120496,12,10,Costur
10120509,120509,12,10,"Coves de Vinromà, les"
10120516,120516,12,10,Culla
10120574,120574,12,10,Eslida
10120580,120580,12,10,Espadilla
10120593,120593,12,10,Fanzara
10120607,120607,12,10,Figueroles
10120614,120614,12,10,Forcall
10120635,120635,12,10,Fuente la Reina
10120640,120640,12,10,Fuentes de Ayódar
10120653,120653,12,10,Gaibiel
10120672,120672,12,10,Geldo
10120688,120688,12,10,Herbers
10120691,120691,12,10,Higueras
10120705,120705,12,10,"Jana, la"
10120712,120712,12,10,Jérica
10120748,120748,12,10,"Llosa, la"
10120727,120727,12,10,Llucena/Lucena del Cid
10120733,120733,12,10,Ludiente
10120751,120751,12,10,"Mata de Morella, la"
10120764,120764,12,10,Matet
10120770,120770,12,10,Moncofa
10120786,120786,12,10,Montán
10120799,120799,12,10,Montanejos
10120803,120803,12,10,Morella
10120810,120810,12,10,Navajas
10120825,120825,12,10,Nules
10120831,120831,12,10,Olocau del Rey
10120846,120846,12,10,Onda
10120859,120859,12,10,Orpesa/Oropesa del Mar
10120878,120878,12,10,Palanques
10120884,120884,12,10,Pavías
10120897,120897,12,10,Peníscola/Peñíscola
10120901,120901,12,10,Pina de Montalgrao
10120939,120939,12,10,"Pobla de Benifassà, la"
10120944,120944,12,10,"Pobla Tornesa, la"
10120918,120918,12,10,Portell de Morella
10120923,120923,12,10,Puebla de Arenoso
10120957,120957,12,10,Ribesalbes
10120960,120960,12,10,Rossell
10120976,120976,12,10,Sacañet
10120982,120982,12,10,"Salzadella, la"
10121016,121016,12,10,San Rafael del Río
10129023,129023,12,10,Sant Joan de Moró
10120995,120995,12,10,Sant Jordi/San Jorge
10121009,121009,12,10,Sant Mateu
10121021,121021,12,10,Santa Magdalena de Pulpis
10121042,121042,12,10,Segorbe
10121037,121037,12,10,"Serratella, la"
10121055,121055,12,10,Sierra Engarcerán
10121068,121068,12,10,Soneja
10121074,121074,12,10,Sot de Ferrer
10121080,121080,12,10,Suera/Sueras
10121093,121093,12,10,Tales
10121107,121107,12,10,Teresa
10121114,121114,12,10,Tírig
10121129,121129,12,10,Todolella
10121135,121135,12,10,Toga
10121140,121140,12,10,Torás
10121153,121153,12,10,"Toro, El"
10121166,121166,12,10,Torralba del Pinar
10121191,121191,12,10,"Torre d'en Besora, la"
10121205,121205,12,10,"Torre d'en Doménec, la"
10121172,121172,12,10,Torreblanca
10121188,121188,12,10,Torrechiva
10121212,121212,12,10,Traiguera
10121227,121227,12,10,"Useres, les/Useras"
10121248,121248,12,10,Vall d'Alba
10121251,121251,12,10,Vall de Almonacid
10121264,121264,12,10,"Vall d'Uixó, la"
10121233,121233,12,10,Vallat
10121270,121270,12,10,Vallibona
10121286,121286,12,10,Vilafamés
10121299,121299,12,10,Vilafranca/Villafranca del Cid
10121325,121325,12,10,Vilanova d'Alcolea
10121346,121346,12,10,Vilar de Canes
10121359,121359,12,10,Vila-real
10121362,121362,12,10,"Vilavella, la"
10121303,121303,12,10,Villahermosa del Río
10121310,121310,12,10,Villamalur
10121331,121331,12,10,Villanueva de Viver
10121378,121378,12,10,Villores
10121384,121384,12,10,Vinaròs
10121397,121397,12,10,Vistabella del Maestrat
10121401,121401,12,10,Viver
10120521,120521,12,10,Xert
10120555,120555,12,10,Xodos/Chodos
10121418,121418,12,10,Zorita del Maestrazgo
10121423,121423,12,10,Zucaina
08130013,130013,13,08,Abenójar
08130028,130028,13,08,Agudo
08130034,130034,13,08,Alamillo
08130049,130049,13,08,Albaladejo
08130052,130052,13,08,Alcázar de San Juan
08130065,130065,13,08,Alcoba
08130071,130071,13,08,Alcolea de Calatrava
08130087,130087,13,08,Alcubillas
08130090,130090,13,08,Aldea del Rey
08130104,130104,13,08,Alhambra
08130111,130111,13,08,Almadén
08130126,130126,13,08,Almadenejos
08130132,130132,13,08,Almagro
