AÑO;MES;CCAA;TIPO_VIVIENDA;VIVIENDAS_TURISTICAS;PLAZAS;VALORACIONES;PLAZAS_POR_VIVIENDA_TURISTICA;PORCENTAJE_VIVIENDAS_TURISTICAS;PRECIO
2025;9;Galicia;Apartamento;300;1064;4,66;3,55;0,02;130,72
2025;9;Galicia;Casa entera;12544;68399;4,76;5,45;0,71;200,11
2025;9;Galicia;Habitación compartida;42;258;4,88;6,14;0,0;35,31
2025;9;Galicia;Habitación privada;1775;4430;4,11;2,5;0,1;165,56
2025;9;Galicia;No aplica;0;0;;;0,0;
2025;9;Galicia;Otros;313;2;0,02;0,01;0,02;144,97
2025;9;Illes Balears;Alternativo;274;1190;4,28;4,34;0,04;604,65
2025;9;Illes Balears;Apartamento;479;1613;4,58;3,37;0,07;289,5
2025;9;Illes Balears;Casa entera;19635;119542;4,68;6,09;3,01;594,61
2025;9;Illes Balears;Habitación compartida;5;16;1,78;3,2;0,0;317,8
2025;9;Illes Balears;Habitación privada;1763;4054;4,56;2,3;0,27;320,4
2025;9;Illes Balears;No aplica;0;0;;;0,0;
2025;9;Illes Balears;Otros;225;0;;0,0;0,03;699,73
2025;9;La Rioja;Alternativo;17;119;4,5;7,0;0,01;207,06
2025;9;La Rioja;Apartamento;54;210;4,81;3,89;0,03;146,09
2025;9;La Rioja;Casa entera;1103;6556;4,72;5,94;0,54;196,16
2025;9;La Rioja;Habitación privada;143;415;4,02;2,9;0,07;116,38
2025;9;La Rioja;No aplica;0;0;;;0,0;
2025;9;La Rioja;Otros;7;0;;0,0;0,0;177,29
2025;9;Melilla;Apartamento;4;21;4,92;5,25;0,01;123,75
2025;9;Melilla;Casa entera;22;105;4,68;4,77;0,07;116,91
2025;9;Melilla;Habitación privada;3;6;3,33;2,0;0,01;61,0
2025;9;Melilla;No aplica;0;0;;;0,0;
2025;9;Melilla;Otros;1;0;;0,0;0,0;82,0
2025;9;País Vasco;Alternativo;92;450;4,48;4,89;0,01;254,9
2025;9;País Vasco;Apartamento;93;325;4,73;3,49;0,01;204,25
2025;9;País Vasco;Casa entera;4008;18754;4,73;4,68;0,37;278,22
2025;9;País Vasco;Habitación compartida;48;160;4,73;3,33;0,0;64,1
2025;9;País Vasco;Habitación privada;1627;3804;4,47;2,34;0,15;180,24
2025;9;País Vasco;No aplica;0;0;;;0,0;
2025;9;País Vasco;Otros;79;4;0,06;0,05;0,01;183,71
2025;9;Principado de Asturias;Alternativo;113;463;4,41;4,1;0,02;186,35
2025;9;Principado de Asturias;Apartamento;175;565;4,62;3,23;0,03;135,67
2025;9;Principado de Asturias;Casa entera;6515;33051;4,73;5,07;0,97;214,85
2025;9;Principado de Asturias;Habitación compartida;18;123;4,44;6,83;0,0;119,5
2025;9;Principado de Asturias;Habitación privada;673;1720;4,47;2,56;0,1;110,08
2025;9;Principado de Asturias;No aplica;0;0;;;0,0;
2025;9;Principado de Asturias;Otros;109;0;;0,0;0,02;162,91
2025;9;Región de Murcia;Alternativo;76;342;3,94;4,5;0,01;191,24
2025;9;Región de Murcia;Apartamento;62;242;4,53;3,9;0,01;142,05
2025;9;Región de Murcia;Casa entera;5295;27875;4,67;5,26;0,63;263,91
2025;9;Región de Murcia;Habitación compartida;11;87;4,42;7,91;0,0;35,55
2025;9;Región de Murcia;Habitación privada;495;1161;4,09;2,35;0,06;104,48
2025;9;Región de Murcia;No aplica;0;0;;;0,0;
2025;9;Región de Murcia;Otros;70;0;;0,0;0,01;136,39
2025;9;Total Nacional;Alternativo;4991;21221;4,34;4,25;0,02;232,83
2025;9;Total Nacional;Apartamento;8179;29235;4,66;3,57;0,03;213,33
2025;9;Total Nacional;Casa entera;297885;1532305;4,68;5,14;1,13;292,44
2025;9;Total Nacional;Habitación compartida;865;2899;4,23;3,35;0,0;72,72
2025;9;Total Nacional;Habitación privada;41911;93759;4,38;2,24;0,16;149,56
2025;9;Total Nacional;No aplica;0;0;;;0,0;
2025;9;Total Nacional;Otros;5140;116;0,04;0,02;0,02;267,34
2025;10;Andalucía;Alternativo;1256;5529;4,4;4,4;0,03;235,2
2025;10;Andalucía;Apartamento;2203;7754;4,67;3,52;0,05;200,89
2025;10;Andalucía;Casa entera;82752;415724;4,7;5,02;1,77;284,61
2025;10;Andalucía;Habitación compartida;113;328;3,86;2,9;0,0;67,22
2025;10;Andalucía;Habitación privada;7154;17070;4,43;2,39;0,15;173,93
2025;10;Andalucía;No aplica;0;0;;;0,0;
2025;10;Andalucía;Otros;6;18;0,83;3,0;0,0;145,0
2025;10;Aragón;Alternativo;91;415;4,33;4,56;0,01;194,08
2025;10;Aragón;Apartamento;126;498;4,71;3,95;0,02;150,24
2025;10;Aragón;Casa entera;3794;21959;4,71;5,79;0,47;214,07
2025;10;Aragón;Habitación compartida;10;57;3,42;5,7;0,0;138,7
2025;10;Aragón;Habitación privada;794;2152;4,32;2,71;0,1;95,26
2025;10;Aragón;No aplica;0;0;;;0,0;
2025;10;Canarias;Alternativo;429;1519;4,66;3,54;0,04;133,81
2025;10;Canarias;Apartamento;677;2050;4,69;3,03;0,06;146,19
2025;10;Canarias;Casa entera;36241;151140;4,72;4,17;3,33;244,98
2025;10;Canarias;Habitación compartida;132;246;3,72;1,86;0,01;34,8
2025;10;Canarias;Habitación privada;1923;4357;4,56;2,27;0,18;279,68
2025;10;Canarias;No aplica;0;0;;;0,0;
2025;10;Canarias;Otros;3;5;1,61;1,67;0,0;84,0
2025;10;Cantabria;Alternativo;144;710;4,73;4,93;0,04;212,13
2025;10;Cantabria;Apartamento;127;465;4,68;3,66;0,03;1005,69
2025;10;Cantabria;Casa entera;5045;27654;4,72;5,48;1,32;236,25
2025;10;Cantabria;Habitación compartida;10;79;4,7;7,9;0,0;68,0
2025;10;Cantabria;Habitación privada;761;2029;4,53;2,67;0,2;136,22
2025;10;Cantabria;No aplica;0;0;;;0,0;
2025;10;Castilla - La Mancha;Alternativo;220;1049;4,26;4,77;0,02;227,23
2025;10;Castilla - La Mancha;Apartamento;114;425;4,68;3,73;0,01;135,96
2025;10;Castilla - La Mancha;Casa entera;3101;22091;4,66;7,12;0,24;265,13
2025;10;Castilla - La Mancha;Habitación compartida;12;32;3,03;2,67;0,0;44,92
2025;10;Castilla - La Mancha;Habitación privada;896;2373;4,08;2,65;0,07;163,92
2025;10;Castilla - La Mancha;No aplica;0;0;;;0,0;
2025;10;Castilla - La Mancha;Otros;2;4;2,5;2,0;0,0;221,5
2025;10;Castilla y León;Alternativo;180;847;4,52;4,71;0,01;193,92
2025;10;Castilla y León;Apartamento;182;648;4,66;3,56;0,01;115,13
2025;10;Castilla y León;Casa entera;6291;40108;4,71;6,38;0,36;256,99
2025;10;Castilla y León;Habitación compartida;24;79;3,45;3,29;0,0;101,71
2025;10;Castilla y León;Habitación privada;1371;3646;4,18;2,66;0,08;261,49
2025;10;Castilla y León;No aplica;0;0;;;0,0;
2025;10;Castilla y León;Otros;8;14;3,25;1,75;0,0;80,63
2025;10;Cataluña;Alternativo;751;3489;4,27;4,65;0,02;237,66
2025;10;Cataluña;Apartamento;1240;4722;4,64;3,81;0,03;204,62
2025;10;Cataluña;Casa entera;42429;237027;4,62;5,59;1,08;310,87
2025;10;Cataluña;Habitación compartida;138;349;4,25;2,53;0,0;80,67
2025;10;Cataluña;Habitación privada;9050;18903;4,4;2,09;0,23;148,64
2025;10;Cataluña;No aplica;0;0;;;0,0;
2025;10;Cataluña;Otros;13;10;1,34;0,77;0,0;2054,69
2025;10;Ceuta;Alternativo;4;30;4,73;7,5;0,01;61,75
2025;10;Ceuta;Casa entera;17;76;4,31;4,47;0,06;118,59
2025;10;Ceuta;Habitación privada;14;35;4,58;2,5;0,05;63,07
2025;10;Ceuta;No aplica;0;0;;;0,0;
2025;10;Comunidad Foral de Navarra;Alternativo;47;233;4,59;4,96;0,01;262,64
2025;10;Comunidad Foral de Navarra;Apartamento;54;223;4,63;4,13;0,02;165,85
2025;10;Comunidad Foral de Navarra;Casa entera;1211;7995;4,72;6,6;0,37;283,68
2025;10;Comunidad Foral de Navarra;Habitación compartida;23;161;4,44;7,0;0,01;177,48
2025;10;Comunidad Foral de Navarra;Habitación privada;567;1377;4,32;2,43;0,17;158,62
2025;10;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2025;10;Comunidad Foral de Navarra;Otros;1;4;5,0;4,0;0,0;254,0
2025;10;Comunidad de Madrid;Alternativo;123;463;3,75;3,76;0,0;179,01
2025;10;Comunidad de Madrid;Apartamento;697;2436;4,62;3,49;0,02;351,82
2025;10;Comunidad de Madrid;Casa entera;14135;58902;4,59;4,17;0,48;252,56
2025;10;Comunidad de Madrid;Habitación compartida;147;445;4,33;3,03;0,0;62,02
2025;10;Comunidad de Madrid;Habitación privada;6607;12411;4,37;1,88;0,22;137,48
2025;10;Comunidad de Madrid;No aplica;0;0;;;0,0;
2025;10;Comunidad de Madrid;Otros;20;43;4,34;2,15;0,0;219,4
2025;10;Comunitat Valenciana;Alternativo;447;1822;4,12;4,08;0,01;192,26
2025;10;Comunitat Valenciana;Apartamento;1082;4052;4,7;3,74;0,03;147,68
2025;10;Comunitat Valenciana;Casa entera;42059;217587;4,66;5,17;1,28;241,19
2025;10;Comunitat Valenciana;Habitación compartida;49;176;3,55;3,59;0,0;47,9
2025;10;Comunitat Valenciana;Habitación privada;5159;11178;4,37;2,17;0,16;118,53
2025;10;Comunitat Valenciana;No aplica;0;0;;;0,0;
2025;10;Comunitat Valenciana;Otros;2;0;;0,0;0,0;88,5
2025;10;Extremadura;Alternativo;57;222;4,04;3,89;0,01;180,91
2025;10;Extremadura;Apartamento;113;404;4,56;3,58;0,02;136,91
2025;10;Extremadura;Casa entera;1517;8230;4,69;5,43;0,22;195,55
2025;10;Extremadura;Habitación compartida;4;21;3,55;5,25;0,0;56,5
2025;10;Extremadura;Habitación privada;322;901;4,1;2,8;0,05;100,87
2025;10;Extremadura;No aplica;0;0;;;0,0;
2025;10;Extremadura;Otros;11;0;;0,0;0,0;136,82
2025;10;Galicia;Alternativo;357;1380;4,37;3,87;0,02;179,97
2025;10;Galicia;Apartamento;282;1008;4,66;3,57;0,02;127,18
2025;10;Galicia;Casa entera;11592;63205;4,76;5,45;0,66;198,24
2025;10;Galicia;Habitación compartida;42;256;4,73;6,1;0,0;34,83
2025;10;Galicia;Habitación privada;1696;4298;4,07;2,53;0,1;136,44
2025;10;Galicia;No aplica;0;0;;;0,0;
2025;10;Galicia;Otros;1;2;4,85;2,0;0,0;14,0
2025;10;Illes Balears;Alternativo;220;952;4,22;4,33;0,03;383,54
2025;10;Illes Balears;Apartamento;391;1365;4,56;3,49;0,06;286,94
2025;10;Illes Balears;Casa entera;17523;107692;4,69;6,15;2,69;636,78
2025;10;Illes Balears;Habitación privada;1206;2920;4,49;2,42;0,18;510,14
2025;10;Illes Balears;No aplica;0;0;;;0,0;
2025;10;La Rioja;Alternativo;16;111;4,5;6,94;0,01;200,81
2025;10;La Rioja;Apartamento;54;214;4,72;3,96;0,03;136,5
2025;10;La Rioja;Casa entera;1080;6453;4,72;5,98;0,53;185,17
2025;10;La Rioja;Habitación privada;135;390;4,54;2,89;0,07;111,7
2025;10;La Rioja;No aplica;0;0;;;0,0;
2025;10;Melilla;Apartamento;4;21;4,92;5,25;0,01;116,75
2025;10;Melilla;Casa entera;19;95;4,72;5,0;0,06;118,11
2025;10;Melilla;Habitación privada;3;6;3,33;2,0;0,01;56,67
2025;10;Melilla;No aplica;0;0;;;0,0;
2025;10;País Vasco;Alternativo;89;439;4,39;4,93;0,01;250,51
2025;10;País Vasco;Apartamento;109;383;4,79;3,51;0,01;183,19
2025;10;País Vasco;Casa entera;3806;17908;4,74;4,71;0,35;257,3
2025;10;País Vasco;Habitación compartida;45;151;4,72;3,36;0,0;45,42
2025;10;País Vasco;Habitación privada;1559;3736;4,47;2,4;0,15;154,95
2025;10;País Vasco;No aplica;0;0;;;0,0;
2025;10;País Vasco;Otros;1;4;4,91;4,0;0,0;264,0
2025;10;Principado de Asturias;Alternativo;110;451;4,43;4,1;0,02;169,54
2025;10;Principado de Asturias;Apartamento;173;561;4,6;3,24;0,03;127,31
2025;10;Principado de Asturias;Casa entera;6137;31196;4,74;5,08;0,91;216,44
2025;10;Principado de Asturias;Habitación compartida;19;122;4,43;6,42;0,0;195,95
2025;10;Principado de Asturias;Habitación privada;623;1625;4,4;2,61;0,09;105,14
2025;10;Principado de Asturias;No aplica;0;0;;;0,0;
2025;10;Región de Murcia;Alternativo;28;120;4,38;4,29;0,0;166,5
2025;10;Región de Murcia;Apartamento;50;189;4,73;3,78;0,01;141,06
2025;10;Región de Murcia;Casa entera;4426;23387;4,68;5,28;0,52;225,76
2025;10;Región de Murcia;Habitación compartida;7;29;4,19;4,14;0,0;65,86
2025;10;Región de Murcia;Habitación privada;215;501;4,19;2,33;0,03;72,55
2025;10;Región de Murcia;No aplica;0;0;;;0,0;
2025;10;Total Nacional;Alternativo;4569;19781;4,35;4,33;0,02;217,27
2025;10;Total Nacional;Apartamento;7678;27418;4,66;3,57;0,03;210,05
2025;10;Total Nacional;Casa entera;283175;1458429;4,68;5,15;1,07;287,4
2025;10;Total Nacional;Habitación compartida;775;2531;4,08;3,27;0,0;66,88
2025;10;Total Nacional;Habitación privada;40055;89908;4,38;2,24;0,15;165,76
2025;10;Total Nacional;No aplica;0;0;;;0,0;
2025;10;Total Nacional;Otros;68;104;2,35;1,53;0,0;522,4
2025;11;Andalucía;Alternativo;1238;5481;4,41;4,43;0,03;235,92
2025;11;Andalucía;Apartamento;2234;7878;4,67;3,53;0,05;147,4
2025;11;Andalucía;Casa entera;82810;415868;4,7;5,02;1,77;263,2
2025;11;Andalucía;Habitación compartida;110;314;4,02;2,85;0,0;69,54
2025;11;Andalucía;Habitación privada;7116;17143;4,43;2,41;0,15;154,38
2025;11;Andalucía;No aplica;0;0;;;0,0;
2025;11;Andalucía;Otros;41;18;0,12;0,44;0,0;188,59
2025;11;Aragón;Alternativo;82;384;4,43;4,68;0,01;202,78
2025;11;Aragón;Apartamento;132;516;4,71;3,91;0,02;158,39
2025;11;Aragón;Casa entera;3785;21900;4,7;5,79;0,46;203,86
2025;11;Aragón;Habitación compartida;9;55;3,8;6,11;0,0;107,89
2025;11;Aragón;Habitación privada;700;1960;4,24;2,8;0,09;108,51
2025;11;Aragón;No aplica;0;0;;;0,0;
2025;11;Aragón;Otros;3;0;;0,0;0,0;96,67
2025;11;Canarias;Alternativo;516;1751;4,62;3,39;0,05;132,64
2025;11;Canarias;Apartamento;709;2159;4,71;3,05;0,07;151,32
2025;11;Canarias;Casa entera;37861;157700;4,72;4,17;3,48;260,09
2025;11;Canarias;Habitación compartida;150;307;4,64;2,05;0,01;44,74
2025;11;Canarias;Habitación privada;2148;4791;4,57;2,23;0,2;193,5
2025;11;Canarias;No aplica;0;0;;;0,0;
2025;11;Canarias;Otros;14;14;1,39;1,0;0,0;134,79
2025;11;Cantabria;Alternativo;139;701;4,66;5,04;0,04;210,09
2025;11;Cantabria;Apartamento;129;469;4,69;3,64;0,03;978,21
2025;11;Cantabria;Casa entera;5030;27565;4,72;5,48;1,31;244,37
2025;11;Cantabria;Habitación compartida;7;55;4,07;7,86;0,0;74,29
2025;11;Cantabria;Habitación privada;752;2001;4,54;2,66;0,2;191,7
2025;11;Cantabria;No aplica;0;0;;;0,0;
2025;11;Cantabria;Otros;3;0;;0,0;0,0;433,33
2025;11;Castilla - La Mancha;Alternativo;218;1057;4,35;4,85;0,02;221,4
2025;11;Castilla - La Mancha;Apartamento;114;434;4,72;3,81;0,01;133,87
2025;11;Castilla - La Mancha;Casa entera;3129;22400;4,66;7,16;0,24;253,35
2025;11;Castilla - La Mancha;Habitación compartida;12;34;2,89;2,83;0,0;63,08
2025;11;Castilla - La Mancha;Habitación privada;876;2318;4,04;2,65;0,07;214,71
2025;11;Castilla - La Mancha;No aplica;0;0;;;0,0;
2025;11;Castilla - La Mancha;Otros;2;4;2,5;2,0;0,0;159,5
2025;11;Castilla y León;Alternativo;175;822;4,57;4,7;0,01;203,5
2025;11;Castilla y León;Apartamento;177;627;4,62;3,54;0,01;116,86
2025;11;Castilla y León;Casa entera;6292;40117;4,7;6,38;0,36;255,12
2025;11;Castilla y León;Habitación compartida;25;87;3,34;3,48;0,0;94,16
2025;11;Castilla y León;Habitación privada;1340;3550;4,16;2,65;0,08;91,9
2025;11;Castilla y León;No aplica;0;0;;;0,0;
2025;11;Castilla y León;Otros;8;14;3,26;1,75;0,0;109,75
2025;11;Cataluña;Alternativo;752;3470;4,33;4,61;0,02;231,94
2025;11;Cataluña;Apartamento;1234;4684;4,67;3,8;0,03;179,27
2025;11;Cataluña;Casa entera;42266;236753;4,62;5,6;1,08;300,84
2025;11;Cataluña;Habitación compartida;127;367;4,23;2,89;0,0;47,02
2025;11;Cataluña;Habitación privada;7818;16744;4,38;2,14;0,2;126,72
2025;11;Cataluña;No aplica;0;0;;;0,0;
2025;11;Cataluña;Otros;15;10;1,16;0,67;0,0;735,8
2025;11;Ceuta;Alternativo;4;30;4,73;7,5;0,01;61,25
2025;11;Ceuta;Casa entera;19;83;4,38;4,37;0,07;120,95
2025;11;Ceuta;Habitación privada;14;35;4,6;2,5;0,05;62,93
2025;11;Ceuta;No aplica;0;0;;;0,0;
2025;11;Comunidad Foral de Navarra;Alternativo;43;214;4,69;4,98;0,01;262,35
2025;11;Comunidad Foral de Navarra;Apartamento;53;216;4,63;4,08;0,02;160,83
2025;11;Comunidad Foral de Navarra;Casa entera;1212;8054;4,72;6,65;0,37;265,3
2025;11;Comunidad Foral de Navarra;Habitación compartida;25;166;4,12;6,64;0,01;177,16
2025;11;Comunidad Foral de Navarra;Habitación privada;533;1301;4,33;2,44;0,16;168,03
2025;11;Comunidad Foral de Navarra;No aplica;0;0;;;0,0;
2025;11;Comunidad Foral de Navarra;Otros;1;4;5,0;4,0;0,0;254,0
2025;11;Comunidad de Madrid;Alternativo;126;459;3,81;3,64;0,0;162,21
2025;11;Comunidad de Madrid;Apartamento;716;2530;4,62;3,53;0,02;328,13
2025;11;Comunidad de Madrid;Casa entera;14614;61079;4,59;4,18;0,49;235,76
2025;11;Comunidad de Madrid;Habitación compartida;150;452;4,12;3,01;0,01;51,47
2025;11;Comunidad de Madrid;Habitación privada;6855;12971;4,35;1,89;0,23;134,49
2025;11;Comunidad de Madrid;No aplica;0;0;;;0,0;
2025;11;Comunidad de Madrid;Otros;22;45;4,16;2,05;0,0;215,82
2025;11;Comunitat Valenciana;Alternativo;431;1778;4,07;4,13;0,01;190,9
2025;11;Comunitat Valenciana;Apartamento;1123;4215;4,71;3,75;0,03;132,5
2025;11;Comunitat Valenciana;Casa entera;42532;219688;4,66;5,17;1,3;229,02
2025;11;Comunitat Valenciana;Habitación compartida;49;147;3,45;3,0;0,0;47,37
2025;11;Comunitat Valenciana;Habitación privada;5168;11225;4,36;2,17;0,16;100,28
2025;11;Comunitat Valenciana;No aplica;0;0;;;0,0;
2025;11;Comunitat Valenciana;Otros;12;4;0,4;0,33;0,0;161,17
2025;11;Extremadura;Alternativo;63;240;4,18;3,81;0,01;167,59
2025;11;Extremadura;Apartamento;112;401;4,54;3,58;0,02;131,01
2025;11;Extremadura;Casa entera;1530;8287;4,68;5,42;0,22;183,49
2025;11;Extremadura;Habitación compartida;4;21;3,55;5,25;0,0;56,25
2025;11;Extremadura;Habitación privada;329;935;4,01;2,84;0,05;108,1
2025;11;Extremadura;No aplica;0;0;;;0,0;
2025;11;Galicia;Alternativo;358;1386;4,45;3,87;0,02;174,8
2025;11;Galicia;Apartamento;272;977;4,65;3,59;0,02;126,76
2025;11;Galicia;Casa entera;11468;62695;4,76;5,47;0,65;200,34
2025;11;Galicia;Habitación compartida;40;235;4,73;5,88;0,0;35,18
2025;11;Galicia;Habitación privada;1651;4240;4,03;2,57;0,09;119,17
2025;11;Galicia;No aplica;0;0;;;0,0;
2025;11;Galicia;Otros;3;2;1,62;0,67;0,0;183,67
2025;11;Illes Balears;Alternativo;173;699;4,21;4,04;0,03;338,68
2025;11;Illes Balears;Apartamento;391;1318;4,39;3,37;0,06;345,69
2025;11;Illes Balears;Casa entera;16383;101278;4,69;6,18;2,51;645,83
2025;11;Illes Balears;Habitación privada;996;2430;4,53;2,44;0,15;565,01
2025;11;Illes Balears;No aplica;0;0;;;0,0;
2025;11;Illes Balears;Otros;1;0;;0,0;0,0;193,0
2025;11;La Rioja;Alternativo;17;113;4,52;6,65;0,01;185,53
2025;11;La Rioja;Apartamento;52;204;4,84;3,92;0,03;120,19
2025;11;La Rioja;Casa entera;1060;6279;4,72;5,92;0,52;179,75
2025;11;La Rioja;Habitación privada;131;369;4,63;2,82;0,06;96,96
2025;11;La Rioja;No aplica;0;0;;;0,0;
2025;11;La Rioja;Otros;1;0;;0,0;0,0;144,0
2025;11;Melilla;Alternativo;1;2;5,0;2,0;0,0;73,0
2025;11;Melilla;Apartamento;4;21;4,91;5,25;0,01;114,5
2025;11;Melilla;Casa entera;18;88;4,5;4,89;0,06;120,67
2025;11;Melilla;Habitación privada;3;6;3,33;2,0;0,01;56,67
2025;11;Melilla;No aplica;0;0;;;0,0;
2025;11;País Vasco;Alternativo;83;418;4,23;5,04;0,01;288,02
2025;11;País Vasco;Apartamento;107;378;4,79;3,53;0,01;172,62
2025;11;País Vasco;Casa entera;3850;18072;4,75;4,69;0,36;239,88
2025;11;País Vasco;Habitación compartida;45;151;4,7;3,36;0,0;55,51
2025;11;País Vasco;Habitación privada;1534;3666;4,48;2,39;0,14;151,2
2025;11;País Vasco;No aplica;0;0;;;0,0;
2025;11;País Vasco;Otros;2;4;2,45;2,0;0,0;407,5
2025;11;Principado de Asturias;Alternativo;107;441;4,38;4,12;0,02;175,36
2025;11;Principado de Asturias;Apartamento;169;549;4,6;3,25;0,03;125,11
2025;11;Principado de Asturias;Casa entera;6106;31115;4,74;5,1;0,91;201,52
2025;11;Principado de Asturias;Habitación compartida;17;119;4,57;7,0;0,0;33,59
2025;11;Principado de Asturias;Habitación privada;601;1571;4,37;2,61;0,09;178,88
2025;11;Principado de Asturias;No aplica;0;0;;;0,0;
2025;11;Principado de Asturias;Otros;2;0;;0,0;0,0;55,0
2025;11;Región de Murcia;Alternativo;29;135;4,4;4,66;0,0;176,24
2025;11;Región de Murcia;Apartamento;49;186;4,73;3,8;0,01;138,08
2025;11;Región de Murcia;Casa entera;4531;24033;4,68;5,3;0,54;237,34
2025;11;Región de Murcia;Habitación compartida;8;30;4,25;3,75;0,0;48,0
2025;11;Región de Murcia;Habitación privada;223;515;4,42;2,31;0,03;68,22
2025;11;Región de Murcia;No aplica;0;0;;;0,0;
2025;11;Total Nacional;Alternativo;4555;19581;4,37;4,3;0,02;211,11
2025;11;Total Nacional;Apartamento;7777;27762;4,66;3,57;0,03;189,08
2025;11;Total Nacional;Casa entera;284496;1463054;4,68;5,14;1,07;277,15
2025;11;Total Nacional;Habitación compartida;778;2540;4,21;3,26;0,0;57,19
2025;11;Total Nacional;Habitación privada;38788;87771;4,37;2,26;0,15;147,71
2025;11;Total Nacional;No aplica;0;0;;;0,0;
2025;11;Total Nacional;Otros;130;119;1,42;0,92;0,0;247,63
2025;12;Andalucía;Alternativo;1214;5405;4,42;4,45;0,03;243,14
2025;12;Andalucía;Apartamento;2280;8075;4,67;3,54;0,05;145,31
2025;12;Andalucía;Casa entera;83298;417974;4,7;5,02;1,78;367,0
2025;12;Andalucía;Habitación compartida;109;302;4,02;2,77;0,0;53,69
2025;12;Andalucía;Habitación privada;7102;17180;4,42;2,42;0,15;162,59
2025;12;Andalucía;No aplica;0;0;;;0,0;
2025;12;Andalucía;Otros;47;22;0,21;0,47;0,0;156,49
2025;12;Aragón;Alternativo;78;373;4,42;4,78;0,01;216,49
2025;12;Aragón;Apartamento;132;524;4,72;3,97;0,02;165,91
2025;12;Aragón;Casa entera;3828;22116;4,7;5,78;0,47;231,25
2025;12;Aragón;Habitación compartida;9;55;3,8;6,11;0,0;113,22
2025;12;Aragón;Habitación privada;686;1911;4,2;2,79;0,08;101,9
2025;12;Aragón;No aplica;0;0;;;0,0;
2025;12;Aragón;Otros;1;0;;0,0;0,0;128,0
2025;12;Canarias;Alternativo;457;1533;4,59;3,35;0,04;150,32
2025;12;Canarias;Apartamento;720;2186;4,74;3,04;0,07;168,77
2025;12;Canarias;Casa entera;37096;154378;4,72;4,16;3,41;204,57
2025;12;Canarias;Habitación compartida;170;439;4,44;2,58;0,02;49,4
2025;12;Canarias;Habitación privada;2072;4611;4,58;2,23;0,19;127,2
2025;12;Canarias;No aplica;0;0;;;0,0;
2025;12;Canarias;Otros;39;5;0,12;0,13;0,0;148,67
2025;12;Cantabria;Alternativo;136;690;4,67;5,07;0,04;229,71
2025;12;Cantabria;Apartamento;131;479;4,69;3,66;0,03;140,34
2025;12;Cantabria;Casa entera;5090;27943;4,72;5,49;1,33;242,64
2025;12;Cantabria;Habitación compartida;8;69;4,76;8,63;0,0;68,0
2025;12;Cantabria;Habitación privada;716;1896;4,51;2,65;0,19;114,66
2025;12;Cantabria;No aplica;0;0;;;0,0;
2025;12;Castilla - La Mancha;Alternativo;216;1065;4,38;4,93;0,02;237,73
2025;12;Castilla - La Mancha;Apartamento;119;448;4,72;3,76;0,01;142,08
2025;12;Castilla - La Mancha;Casa entera;3206;22730;4,66;7,09;0,24;273,17
2025;12;Castilla - La Mancha;Habitación compartida;13;38;3,31;2,92;0,0;59,77
2025;12;Castilla - La Mancha;Habitación privada;874;2313;4,01;2,65;0,07;125,92
2025;12;Castilla - La Mancha;No aplica;0;0;;;0,0;
2025;12;Castilla - La Mancha;Otros;11;4;0,45;0,36;0,0;297,27
2025;12;Castilla y León;Alternativo;176;815;4,57;4,63;0,01;219,1
2025;12;Castilla y León;Apartamento;182;636;4,69;3,49;0,01;121,45
2025;12;Castilla y León;Casa entera;6369;40405;4,71;6,34;0,36;235,71
2025;12;Castilla y León;Habitación compartida;25;87;3,32;3,48;0,0;108,52
2025;12;Castilla y León;Habitación privada;1347;3607;4,14;2,68;0,08;102,8
2025;12;Castilla y León;No aplica;0;0;;;0,0;
2025;12;Castilla y León;Otros;16;14;1,63;0,88;0,0;223,31
2025;12;Cataluña;Alternativo;725;3388;4,37;4,67;0,02;225,49
2025;12;Cataluña;Apartamento;1240;4705;4,66;3,79;0,03;188,31
2025;12;Cataluña;Casa entera;42411;237741;4,63;5,61;1,08;291,24
2025;12;Cataluña;Habitación compartida;133;366;4,26;2,75;0,0;38,0
2025;12;Cataluña;Habitación privada;7627;16412;4,39;2,15;0,19;123,88
2025;12;Cataluña;No aplica;0;0;;;0,0;
2025;12;Cataluña;Otros;50;26;1,13;0,52;0,0;333,06
2025;12;Ceuta;Alternativo;4;30;4,73;7,5;0,01;63,0
2025;12;Ceuta;Casa entera;16;64;4,35;4,0;0,06;114,56
2025;12;Ceuta;Habitación privada;14;35;4,61;2,5;0,05;56,07
2025;12;Ceuta;No aplica;0;0;;;0,0;
2025;12;Comunidad Foral de Navarra;Alternativo;43;214;4,75;4,98;0,01;282,98
2025;12;Comunidad Foral de Navarra;Apartamento;53;213;4,41;4,02;0,02;162,75
2025;12;Comunidad Foral de Navarra;Casa entera;1219;8095;4,71;6,64;0,37;267,44
2025;12;Comunidad Foral de Navarra;Habitación compartida;26;174;4,16;6,69;0,01;170,88
