AÑO;MES;PAIS_ORIGEN;CIUDAD_DESTINO;TIPO_ORIGEN;PASAJEROS;VARIACION_INTERANUAL
2025;10;Suiza;Ibiza;Internacional;13847;1,64
2025;10;Suiza;Jerez de la Frontera;Internacional;1051;76,34
2025;10;Suiza;Lanzarote;Internacional;4982;-0,58
2025;10;Suiza;Madrid;Internacional;65298;10,54
2025;10;Suiza;Mallorca;Internacional;76041;2,0
2025;10;Suiza;Menorca;Internacional;3826;3,24
2025;10;Suiza;Málaga;Internacional;36018;8,31
2025;10;Suiza;Palmas de Gran Canaria, Las;Internacional;8465;14,11
2025;10;Suiza;Santa Cruz de la Palma;Internacional;264;116,39
2025;10;Suiza;Santiago de Compostela;Internacional;3493;-50,63
2025;10;Suiza;Sevilla;Internacional;7295;30,71
2025;10;Suiza;Tenerife;Internacional;10652;4,17
2025;10;Suiza;València;Internacional;18601;7,43
2025;10;Tailandia;Madrid;Internacional;1890;31,25
2025;10;Total;Alacant/Alicante;Internacional;826793;8,2
2025;10;Total;Alacant/Alicante;Nacional;118356;-8,79
2025;10;Total;Almería;Internacional;17788;5,84
2025;10;Total;Almería;Nacional;17061;-2,71
2025;10;Total;Badajoz;Nacional;4757;31,55
2025;10;Total;Barcelona;Internacional;1961643;7,37
2025;10;Total;Barcelona;Nacional;661221;1,04
2025;10;Total;Bilbao;Internacional;144557;6,87
2025;10;Total;Bilbao;Nacional;192980;9,33
2025;10;Total;Castelló de la Plana;Internacional;13806;33,06
2025;10;Total;Castelló de la Plana;Nacional;1183;10,98
2025;10;Total;Coruña, A;Internacional;5214;1,4
2025;10;Total;Coruña, A;Nacional;53294;11,92
2025;10;Total;Córdoba;Nacional;2390;0,0
2025;10;Total;Donostia/San Sebastián;Internacional;620;7,64
2025;10;Total;Donostia/San Sebastián;Nacional;21032;0,69
2025;10;Total;Fuerteventura;Internacional;193906;7,85
2025;10;Total;Fuerteventura;Nacional;99127;2,58
2025;10;Total;Girona;Internacional;105595;5,65
2025;10;Total;Girona;Nacional;78;-25,0
2025;10;Total;Granada;Internacional;4085;-2,32
2025;10;Total;Granada;Nacional;48053;8,41
2025;10;Total;Ibiza;Internacional;249968;-2,45
2025;10;Total;Ibiza;Nacional;166961;-1,24
2025;10;Total;Jerez de la Frontera;Internacional;26976;16,6
2025;10;Total;Jerez de la Frontera;Nacional;21612;-20,83
2025;10;Total;Lanzarote;Internacional;250122;4,08
2025;10;Total;Lanzarote;Nacional;129658;-5,74
2025;10;Total;León;Nacional;2624;-19,16
2025;10;Total;Lleida;Internacional;100;0,0
2025;10;Total;Lleida;Nacional;879;-8,63
2025;10;Total;Logroño;Nacional;943;-1,57
2025;10;Total;Madrid;Internacional;2268761;9,53
2025;10;Total;Madrid;Nacional;744335;-1,99
2025;10;Total;Mallorca;Internacional;1309911;0,37
2025;10;Total;Mallorca;Nacional;418514;0,26
2025;10;Total;Melilla;Nacional;23581;9,84
2025;10;Total;Menorca;Internacional;77405;-3,79
2025;10;Total;Menorca;Nacional;97280;1,36
2025;10;Total;Murcia;Internacional;42286;1,5
2025;10;Total;Murcia;Nacional;5575;5,21
2025;10;Total;Málaga;Internacional;1068506;6,36
2025;10;Total;Málaga;Nacional;213886;4,5
2025;10;Total;Oviedo;Internacional;22250;6,76
2025;10;Total;Oviedo;Nacional;68568;5,39
2025;10;Total;Palmas de Gran Canaria, Las;Internacional;307595;3,58
2025;10;Total;Palmas de Gran Canaria, Las;Nacional;355727;-0,04
2025;10;Total;Pamplona/Iruña;Nacional;10471;14,74
2025;10;Total;Reus;Internacional;72393;13,9
2025;10;Total;Salamanca;Nacional;579;273,55
2025;10;Total;San Sebastián de la Gomera;Nacional;5473;9,37
2025;10;Total;Santa Cruz de la Palma;Internacional;7563;26,34
2025;10;Total;Santa Cruz de la Palma;Nacional;53984;-0,18
2025;10;Total;Santander;Internacional;24860;-9,39
2025;10;Total;Santander;Nacional;24124;8,07
2025;10;Total;Santiago de Compostela;Internacional;26716;-21,12
2025;10;Total;Santiago de Compostela;Nacional;110217;-7,41
2025;10;Total;Seu d'Urgell, La;Nacional;999;1,32
2025;10;Total;Sevilla;Internacional;239537;9,25
2025;10;Total;Sevilla;Nacional;209565;4,44
2025;10;Total;Tenerife;Internacional;521148;0,68
2025;10;Total;Tenerife;Nacional;365333;4,19
2025;10;Total;Valladolid;Internacional;180;0,0
2025;10;Total;Valladolid;Nacional;1961;-70,39
2025;10;Total;Valverde;Nacional;13271;-3,26
2025;10;Total;València;Internacional;403145;11,56
2025;10;Total;València;Nacional;141434;-1,82
2025;10;Total;Vigo;Internacional;2182;-0,82
2025;10;Total;Vigo;Nacional;43136;-1,03
2025;10;Total;Vitoria-Gasteiz;Internacional;4336;-7,13
2025;10;Total;Vitoria-Gasteiz;Nacional;11646;32,54
2025;10;Total;Zaragoza;Internacional;18237;-7,31
2025;10;Total;Zaragoza;Nacional;14318;27,79
2025;10;Turquía;Barcelona;Internacional;40276;26,53
2025;10;Turquía;Bilbao;Internacional;4087;15,52
2025;10;Turquía;Madrid;Internacional;45907;32,81
2025;10;Turquía;Málaga;Internacional;10548;4,48
2025;10;Turquía;Sevilla;Internacional;10002;341,2
2025;10;Turquía;València;Internacional;8891;6,29
2025;10;Túnez;Barcelona;Internacional;1516;-4,95
2025;10;Túnez;Madrid;Internacional;2158;-53,17
2025;10;Uruguay;Madrid;Internacional;8304;-31,54
2025;10;Uruguay;Palmas de Gran Canaria, Las;Internacional;3262;0,0
2025;10;Uzbekistán;Madrid;Internacional;1949;9,43
2025;10;Venezuela;Madrid;Internacional;25483;-6,88
2025;10;Venezuela;Tenerife;Internacional;832;-2,8
2025;11;Albania;Barcelona;Internacional;9046;103,92
2025;11;Albania;Madrid;Internacional;2736;12,92
2025;11;Albania;Málaga;Internacional;1554;0,0
2025;11;Albania;València;Internacional;1803;71,39
2025;11;Alemania;Alacant/Alicante;Internacional;41893;20,96
2025;11;Alemania;Barcelona;Internacional;140889;-2,58
2025;11;Alemania;Bilbao;Internacional;26051;1,07
2025;11;Alemania;Fuerteventura;Internacional;69405;-11,33
2025;11;Alemania;Girona;Internacional;1491;-49,8
2025;11;Alemania;Ibiza;Internacional;3808;34,99
2025;11;Alemania;Jerez de la Frontera;Internacional;6784;29,94
2025;11;Alemania;Lanzarote;Internacional;28383;-5,2
2025;11;Alemania;Madrid;Internacional;108411;-2,44
2025;11;Alemania;Mallorca;Internacional;140968;2,38
2025;11;Alemania;Menorca;Internacional;198;0,0
2025;11;Alemania;Málaga;Internacional;62573;17,08
2025;11;Alemania;Oviedo;Internacional;1503;-4,57
2025;11;Alemania;Palmas de Gran Canaria, Las;Internacional;102088;2,12
2025;11;Alemania;Reus;Internacional;302;0,0
2025;11;Alemania;Santa Cruz de la Palma;Internacional;8644;4,64
2025;11;Alemania;Sevilla;Internacional;13850;18,87
2025;11;Alemania;Tenerife;Internacional;98697;-1,07
2025;11;Alemania;València;Internacional;33317;31,0
2025;11;Arabia Saudí;Barcelona;Internacional;3914;16,8
2025;11;Arabia Saudí;Madrid;Internacional;4503;6,58
2025;11;Argelia;Alacant/Alicante;Internacional;17010;30,8
2025;11;Argelia;Barcelona;Internacional;12683;19,65
2025;11;Argelia;Madrid;Internacional;5128;-4,86
2025;11;Argelia;Mallorca;Internacional;268;133,04
2025;11;Argentina;Barcelona;Internacional;11838;64,07
2025;11;Argentina;Madrid;Internacional;49885;1,19
2025;11;Armenia;Barcelona;Internacional;2222;366,81
2025;11;Austria;Alacant/Alicante;Internacional;7212;57,4
2025;11;Austria;Barcelona;Internacional;24888;-8,16
2025;11;Austria;Fuerteventura;Internacional;2223;-1,9
2025;11;Austria;Ibiza;Internacional;94;0,0
2025;11;Austria;Lanzarote;Internacional;1601;1,01
2025;11;Austria;Madrid;Internacional;19408;-1,09
2025;11;Austria;Mallorca;Internacional;11268;-0,78
2025;11;Austria;Málaga;Internacional;9243;-29,6
2025;11;Austria;Palmas de Gran Canaria, Las;Internacional;5990;17,47
2025;11;Austria;Sevilla;Internacional;2097;-53,14
2025;11;Austria;Tenerife;Internacional;11382;8,22
2025;11;Austria;València;Internacional;6482;12,15
2025;11;Azerbaiyán;Barcelona;Internacional;2198;108,14
2025;11;Bolivia;Barcelona;Internacional;409;0,0
2025;11;Bolivia;Madrid;Internacional;8182;6,86
2025;11;Bosnia y Herzegovina;Girona;Internacional;1380;0,0
2025;11;Brasil;Barcelona;Internacional;4401;-3,63
2025;11;Brasil;Madrid;Internacional;53313;19,04
2025;11;Bulgaria;Alacant/Alicante;Internacional;1444;-66,29
2025;11;Bulgaria;Barcelona;Internacional;10648;14,46
2025;11;Bulgaria;Madrid;Internacional;7910;-12,56
2025;11;Bulgaria;Mallorca;Internacional;1439;-35,56
2025;11;Bulgaria;Málaga;Internacional;3542;11,42
2025;11;Bulgaria;València;Internacional;1603;-61,07
2025;11;Bélgica;Alacant/Alicante;Internacional;41165;23,76
2025;11;Bélgica;Almería;Internacional;156;24,8
2025;11;Bélgica;Barcelona;Internacional;42578;0,63
2025;11;Bélgica;Bilbao;Internacional;4302;-3,97
2025;11;Bélgica;Castelló de la Plana;Internacional;1514;4,49
2025;11;Bélgica;Fuerteventura;Internacional;3054;27,89
2025;11;Bélgica;Girona;Internacional;4301;18,88
2025;11;Bélgica;Ibiza;Internacional;811;237,92
2025;11;Bélgica;Lanzarote;Internacional;5219;10,57
2025;11;Bélgica;Madrid;Internacional;53153;6,53
2025;11;Bélgica;Mallorca;Internacional;5157;5,55
2025;11;Bélgica;Málaga;Internacional;32716;4,29
2025;11;Bélgica;Oviedo;Internacional;2247;40,97
2025;11;Bélgica;Palmas de Gran Canaria, Las;Internacional;9903;-2,22
2025;11;Bélgica;Santander;Internacional;1482;5,86
2025;11;Bélgica;Sevilla;Internacional;9087;-11,96
2025;11;Bélgica;Tenerife;Internacional;27844;12,38
2025;11;Bélgica;València;Internacional;15601;5,17
2025;11;Bélgica;Vitoria-Gasteiz;Internacional;1421;-17,96
2025;11;Bélgica;Zaragoza;Internacional;1570;-1,51
2025;11;Cabo Verde;Palmas de Gran Canaria, Las;Internacional;525;-13,22
2025;11;Canadá;Barcelona;Internacional;10492;51,73
2025;11;Canadá;Madrid;Internacional;5086;99,84
2025;11;Canadá;Málaga;Internacional;2682;12,97
2025;11;Chile;Barcelona;Internacional;5025;68,06
2025;11;Chile;Madrid;Internacional;24417;22,67
2025;11;China;Barcelona;Internacional;17258;81,76
2025;11;China;Madrid;Internacional;34330;37,02
2025;11;Chipre;Barcelona;Internacional;2629;0,0
2025;11;Colombia;Barcelona;Internacional;7235;13,05
2025;11;Colombia;Madrid;Internacional;87984;2,08
2025;11;Corea;Barcelona;Internacional;10179;17,22
2025;11;Corea;Madrid;Internacional;4634;22,01
2025;11;Corea;Málaga;Internacional;247;0,0
2025;11;Costa Rica;Madrid;Internacional;9524;2,87
2025;11;Croacia;Alacant/Alicante;Internacional;1481;-1,46
2025;11;Croacia;Barcelona;Internacional;1605;424,51
2025;11;Croacia;Lanzarote;Internacional;1422;-12,44
2025;11;Croacia;Madrid;Internacional;3045;150,41
2025;11;Croacia;Mallorca;Internacional;168;0,0
2025;11;Croacia;Málaga;Internacional;2952;-2,38
2025;11;Cuba;Madrid;Internacional;18648;-8,42
2025;11;Dinamarca;Alacant/Alicante;Internacional;11307;-6,9
2025;11;Dinamarca;Barcelona;Internacional;21092;-6,92
2025;11;Dinamarca;Bilbao;Internacional;1067;0,0
2025;11;Dinamarca;Fuerteventura;Internacional;696;0,0
2025;11;Dinamarca;Lanzarote;Internacional;628;-53,55
2025;11;Dinamarca;Madrid;Internacional;13691;64,34
2025;11;Dinamarca;Mallorca;Internacional;3185;-42,71
2025;11;Dinamarca;Málaga;Internacional;25894;-7,37
2025;11;Dinamarca;Palmas de Gran Canaria, Las;Internacional;12722;-22,96
2025;11;Dinamarca;Sevilla;Internacional;1178;0,0
2025;11;Dinamarca;Tenerife;Internacional;6710;12,83
2025;11;Ecuador;Madrid;Internacional;19051;15,42
2025;11;Egipto;Barcelona;Internacional;7512;17,6
2025;11;Egipto;Madrid;Internacional;11097;-17,41
2025;11;Egipto;València;Internacional;291;0,0
2025;11;El Salvador;Madrid;Internacional;5904;-1,6
2025;11;Emiratos Árabes Unidos;Barcelona;Internacional;44139;49,95
2025;11;Emiratos Árabes Unidos;Madrid;Internacional;39018;19,16
2025;11;Eslovenia;Barcelona;Internacional;790;0,0
2025;11;Eslovenia;Palmas de Gran Canaria, Las;Internacional;561;0,0
2025;11;España;Alacant/Alicante;Nacional;87044;-5,85
2025;11;España;Almería;Nacional;16573;9,31
2025;11;España;Badajoz;Nacional;4475;39,32
2025;11;España;Barcelona;Nacional;541666;-1,51
2025;11;España;Bilbao;Nacional;155572;9,99
2025;11;España;Castelló de la Plana;Nacional;1009;119,35
2025;11;España;Coruña, A;Nacional;49636;9,97
2025;11;España;Córdoba;Nacional;2364;18084,62
2025;11;España;Donostia/San Sebastián;Nacional;15685;-7,38
2025;11;España;Fuerteventura;Nacional;80878;-9,76
2025;11;España;Girona;Nacional;53;0,0
2025;11;España;Granada;Nacional;47457;8,79
2025;11;España;Ibiza;Nacional;111376;-5,21
2025;11;España;Jerez de la Frontera;Nacional;18366;-8,8
2025;11;España;Lanzarote;Nacional;117996;-4,83
2025;11;España;León;Nacional;1918;38,18
2025;11;España;Lleida;Nacional;625;117,01
2025;11;España;Logroño;Nacional;1046;44,28
2025;11;España;Madrid;Nacional;656180;-8,79
2025;11;España;Mallorca;Nacional;325584;-2,39
2025;11;España;Melilla;Nacional;21944;19,74
2025;11;España;Menorca;Nacional;52420;2,76
2025;11;España;Murcia;Nacional;3358;-11,38
2025;11;España;Málaga;Nacional;156564;3,72
2025;11;España;Oviedo;Nacional;60140;9,62
2025;11;España;Palmas de Gran Canaria, Las;Nacional;329374;-3,82
2025;11;España;Pamplona/Iruña;Nacional;9828;10,76
2025;11;España;San Sebastián de la Gomera;Nacional;5113;5,86
2025;11;España;Santa Cruz de la Palma;Nacional;53919;2,8
2025;11;España;Santander;Nacional;21264;28,94
2025;11;España;Santiago de Compostela;Nacional;67062;-35,0
2025;11;España;Seu d'Urgell, La;Nacional;834;37,62
2025;11;España;Sevilla;Nacional;164152;-2,13
2025;11;España;Tenerife;Nacional;326340;-3,34
2025;11;España;Valladolid;Nacional;3764;13,54
2025;11;España;Valverde;Nacional;12978;0,38
2025;11;España;València;Nacional;115119;10,99
2025;11;España;Vigo;Nacional;45811;10,73
2025;11;España;Vitoria-Gasteiz;Nacional;8323;68,24
2025;11;España;Zaragoza;Nacional;9172;3,24
2025;11;Estados Unidos de América;Barcelona;Internacional;57703;42,38
2025;11;Estados Unidos de América;Madrid;Internacional;129411;7,14
2025;11;Estonia;Barcelona;Internacional;2456;71,51
2025;11;Estonia;Málaga;Internacional;940;-9,7
2025;11;Estonia;Palmas de Gran Canaria, Las;Internacional;507;-50,58
2025;11;Estonia;Tenerife;Internacional;1556;-9,43
2025;11;Etiopía;Madrid;Internacional;4305;0,0
2025;11;Finlandia;Alacant/Alicante;Internacional;6804;-14,09
2025;11;Finlandia;Barcelona;Internacional;5187;-31,96
2025;11;Finlandia;Fuerteventura;Internacional;1124;-30,23
2025;11;Finlandia;Lanzarote;Internacional;1243;0,0
2025;11;Finlandia;Madrid;Internacional;5041;-4,25
2025;11;Finlandia;Mallorca;Internacional;796;-47,91
2025;11;Finlandia;Málaga;Internacional;15186;13,98
2025;11;Finlandia;Palmas de Gran Canaria, Las;Internacional;13503;-10,92
2025;11;Finlandia;Tenerife;Internacional;10321;-4,08
2025;11;Francia;Alacant/Alicante;Internacional;24146;4,63
2025;11;Francia;Barcelona;Internacional;151750;10,14
2025;11;Francia;Bilbao;Internacional;10421;13,35
2025;11;Francia;Fuerteventura;Internacional;8243;-0,28
2025;11;Francia;Ibiza;Internacional;1537;-1,85
2025;11;Francia;Lanzarote;Internacional;14317;-3,78
2025;11;Francia;Madrid;Internacional;170227;7,55
2025;11;Francia;Mallorca;Internacional;9551;-5,58
2025;11;Francia;Menorca;Internacional;779;-11,58
2025;11;Francia;Málaga;Internacional;38018;10,2
2025;11;Francia;Oviedo;Internacional;1428;8,26
2025;11;Francia;Palmas de Gran Canaria, Las;Internacional;8163;25,35
2025;11;Francia;Reus;Internacional;117;-21,48
2025;11;Francia;Santiago de Compostela;Internacional;2644;38,57
2025;11;Francia;Sevilla;Internacional;42686;34,52
2025;11;Francia;Tenerife;Internacional;24073;8,42
2025;11;Francia;València;Internacional;31502;13,88
2025;11;Georgia;Barcelona;Internacional;2661;-27,2
2025;11;Georgia;Madrid;Internacional;1997;0,0
2025;11;Grecia;Barcelona;Internacional;19620;28,31
2025;11;Grecia;Bilbao;Internacional;162;1,89
2025;11;Grecia;Madrid;Internacional;18652;40,82
2025;11;Grecia;Málaga;Internacional;1466;36,12
2025;11;Guinea Ecuatorial;Madrid;Internacional;719;-47,67
2025;11;Honduras;Barcelona;Internacional;1343;5,5
2025;11;Honduras;Madrid;Internacional;3704;-28,34
2025;11;Hungría;Alacant/Alicante;Internacional;8533;28,8
2025;11;Hungría;Barcelona;Internacional;22414;3,57
2025;11;Hungría;Bilbao;Internacional;1762;0,0
2025;11;Hungría;Madrid;Internacional;19309;13,88
2025;11;Hungría;Málaga;Internacional;9929;12,17
2025;11;Hungría;Palmas de Gran Canaria, Las;Internacional;4368;1,13
2025;11;Hungría;Sevilla;Internacional;2267;-25,72
2025;11;Hungría;Tenerife;Internacional;8415;24,22
2025;11;Hungría;València;Internacional;7547;76,5
2025;11;Irlanda;Alacant/Alicante;Internacional;18629;32,87
2025;11;Irlanda;Barcelona;Internacional;28497;5,32
2025;11;Irlanda;Bilbao;Internacional;1827;79,82
2025;11;Irlanda;Fuerteventura;Internacional;6188;-6,53
2025;11;Irlanda;Ibiza;Internacional;322;0,0
2025;11;Irlanda;Lanzarote;Internacional;31826;9,42
2025;11;Irlanda;Madrid;Internacional;26883;19,94
2025;11;Irlanda;Mallorca;Internacional;1579;16,96
2025;11;Irlanda;Murcia;Internacional;3294;49,46
2025;11;Irlanda;Málaga;Internacional;33619;18,95
2025;11;Irlanda;Palmas de Gran Canaria, Las;Internacional;11523;8,57
2025;11;Irlanda;Reus;Internacional;350;0,0
2025;11;Irlanda;Santander;Internacional;1469;-3,99
2025;11;Irlanda;Sevilla;Internacional;7481;-0,81
2025;11;Irlanda;Tenerife;Internacional;23572;0,35
2025;11;Irlanda;València;Internacional;6168;18,52
2025;11;Islandia;Alacant/Alicante;Internacional;1846;-52,26
2025;11;Islandia;Barcelona;Internacional;1824;-48,23
2025;11;Islandia;Málaga;Internacional;546;-59,01
2025;11;Islandia;Palmas de Gran Canaria, Las;Internacional;882;-62,36
2025;11;Islandia;Tenerife;Internacional;4137;-48,77
2025;11;Israel;Barcelona;Internacional;11627;23,52
2025;11;Israel;Madrid;Internacional;17671;131,24
2025;11;Italia;Alacant/Alicante;Internacional;22997;24,35
2025;11;Italia;Barcelona;Internacional;233194;1,84
2025;11;Italia;Bilbao;Internacional;10179;49,65
2025;11;Italia;Coruña, A;Internacional;1163;8,09
2025;11;Italia;Fuerteventura;Internacional;17564;45,09
2025;11;Italia;Girona;Internacional;2155;-41,07
2025;11;Italia;Ibiza;Internacional;224;-70,76
2025;11;Italia;Lanzarote;Internacional;7928;7,27
2025;11;Italia;Madrid;Internacional;237774;2,7
2025;11;Italia;Mallorca;Internacional;10283;-1,89
2025;11;Italia;Menorca;Internacional;99;0,0
2025;11;Italia;Málaga;Internacional;41209;-11,71
2025;11;Italia;Oviedo;Internacional;3335;10,25
2025;11;Italia;Palmas de Gran Canaria, Las;Internacional;13902;-4,7
2025;11;Italia;Sevilla;Internacional;57521;17,99
2025;11;Italia;Tenerife;Internacional;42671;-0,17
2025;11;Italia;València;Internacional;82650;20,62
2025;11;Italia;Vitoria-Gasteiz;Internacional;1298;-14,55
2025;11;Italia;Zaragoza;Internacional;5260;41,09
2025;11;Jamaica;Madrid;Internacional;247;0,0
2025;11;Japón;Madrid;Internacional;3969;3,98
2025;11;Jordania;Barcelona;Internacional;820;55,6
2025;11;Jordania;Madrid;Internacional;3154;155,38
2025;11;Kuwait;Barcelona;Internacional;2387;196,15
2025;11;Kuwait;Madrid;Internacional;1509;0,0
2025;11;Letonia;Alacant/Alicante;Internacional;2154;-8,07
2025;11;Letonia;Barcelona;Internacional;4945;6,32
2025;11;Letonia;Madrid;Internacional;1120;15,7
2025;11;Letonia;Málaga;Internacional;4086;42,22
2025;11;Letonia;Palmas de Gran Canaria, Las;Internacional;1047;-15,29
2025;11;Letonia;Tenerife;Internacional;2895;7,62
2025;11;Lituania;Alacant/Alicante;Internacional;4298;9,81
2025;11;Lituania;Barcelona;Internacional;6306;31,79
2025;11;Lituania;Granada;Internacional;97;0,0
2025;11;Lituania;Madrid;Internacional;1542;-5,4
2025;11;Lituania;Málaga;Internacional;7251;57,77
2025;11;Lituania;Palmas de Gran Canaria, Las;Internacional;707;-1,39
2025;11;Lituania;Tenerife;Internacional;1588;-15,03
2025;11;Lituania;Vitoria-Gasteiz;Internacional;85;93,18
2025;11;Luxemburgo;Barcelona;Internacional;6492;8,4
2025;11;Luxemburgo;Fuerteventura;Internacional;571;-11,75
2025;11;Luxemburgo;Lanzarote;Internacional;1560;-0,57
2025;11;Luxemburgo;Madrid;Internacional;8607;12,27
2025;11;Luxemburgo;Mallorca;Internacional;3873;38,57
2025;11;Luxemburgo;Málaga;Internacional;3288;56,95
2025;11;Luxemburgo;Palmas de Gran Canaria, Las;Internacional;2228;14,96
2025;11;Luxemburgo;Santa Cruz de la Palma;Internacional;489;-2,2
2025;11;Luxemburgo;Tenerife;Internacional;2776;42,21
2025;11;Luxemburgo;València;Internacional;406;915,0
2025;11;Líbano;Madrid;Internacional;1505;60,79
2025;11;Macedonia del Norte;Barcelona;Internacional;1973;0,0
2025;11;Macedonia del Norte;Madrid;Internacional;2928;0,0
2025;11;Malta;Barcelona;Internacional;9127;53,96
2025;11;Malta;Madrid;Internacional;9704;5,88
2025;11;Malta;Mallorca;Internacional;1574;0,0
2025;11;Malta;Sevilla;Internacional;3015;18,98
2025;11;Marruecos;Alacant/Alicante;Internacional;7623;10,3
2025;11;Marruecos;Almería;Internacional;70;0,0
2025;11;Marruecos;Barcelona;Internacional;54096;16,96
2025;11;Marruecos;Bilbao;Internacional;3136;0,67
2025;11;Marruecos;Girona;Internacional;1281;-37,3
2025;11;Marruecos;Lanzarote;Internacional;1751;-4,37
2025;11;Marruecos;Madrid;Internacional;60221;-2,05
2025;11;Marruecos;Mallorca;Internacional;1213;41,71
2025;11;Marruecos;Murcia;Internacional;1056;-62,74
2025;11;Marruecos;Málaga;Internacional;30978;47,53
2025;11;Marruecos;Palmas de Gran Canaria, Las;Internacional;5358;-4,25
2025;11;Marruecos;Santander;Internacional;1522;-4,64
2025;11;Marruecos;Sevilla;Internacional;10013;83,79
2025;11;Marruecos;Tenerife;Internacional;4339;-0,96
2025;11;Marruecos;València;Internacional;12579;47,12
2025;11;Marruecos;Vigo;Internacional;56;0,0
2025;11;Marruecos;Zaragoza;Internacional;1666;0,54
2025;11;Mauritania;Palmas de Gran Canaria, Las;Internacional;3485;39,85
2025;11;Moldavia;Alacant/Alicante;Internacional;2463;0,0
2025;11;Moldavia;Barcelona;Internacional;4564;212,6
2025;11;México;Barcelona;Internacional;7664;9,66
2025;11;México;Madrid;Internacional;64416;2,11
2025;11;Noruega;Alacant/Alicante;Internacional;22054;4,14
2025;11;Noruega;Barcelona;Internacional;5391;7,05
2025;11;Noruega;Lanzarote;Internacional;1259;-4,48
2025;11;Noruega;Madrid;Internacional;5451;17,4
2025;11;Noruega;Mallorca;Internacional;744;-32,61
2025;11;Noruega;Málaga;Internacional;15275;-2,94
2025;11;Noruega;Palmas de Gran Canaria, Las;Internacional;24434;-3,94
2025;11;Noruega;Tenerife;Internacional;7309;1,68
2025;11;Panamá;Madrid;Internacional;11446;-5,93
2025;11;Paraguay;Madrid;Internacional;9155;24,2
2025;11;Países Bajos;Alacant/Alicante;Internacional;47184;13,47
2025;11;Países Bajos;Barcelona;Internacional;70383;3,01
2025;11;Países Bajos;Bilbao;Internacional;9127;-7,52
2025;11;Países Bajos;Fuerteventura;Internacional;5417;-21,87
2025;11;Países Bajos;Girona;Internacional;1401;-6,79
2025;11;Países Bajos;Granada;Internacional;550;-68,12
2025;11;Países Bajos;Ibiza;Internacional;5696;29,51
2025;11;Países Bajos;Lanzarote;Internacional;6873;7,07
2025;11;Países Bajos;Madrid;Internacional;58125;10,44
2025;11;Países Bajos;Mallorca;Internacional;4954;-28,37
2025;11;Países Bajos;Málaga;Internacional;58335;3,68
2025;11;Países Bajos;Oviedo;Internacional;1561;10,24
2025;11;Países Bajos;Palmas de Gran Canaria, Las;Internacional;25416;12,23
2025;11;Países Bajos;Santa Cruz de la Palma;Internacional;762;-4,39
2025;11;Países Bajos;Sevilla;Internacional;17339;37,25
2025;11;Países Bajos;Tenerife;Internacional;19417;8,75
2025;11;Países Bajos;València;Internacional;31936;28,5
2025;11;Perú;Madrid;Internacional;38832;9,97
2025;11;Polonia;Alacant/Alicante;Internacional;41702;25,74
2025;11;Polonia;Barcelona;Internacional;47060;28,3
2025;11;Polonia;Bilbao;Internacional;2006;0,0
2025;11;Polonia;Fuerteventura;Internacional;6763;4,34
2025;11;Polonia;Girona;Internacional;163;-94,76
2025;11;Polonia;Lanzarote;Internacional;1405;19,88
2025;11;Polonia;Madrid;Internacional;23907;37,93
2025;11;Polonia;Mallorca;Internacional;3173;-6,43
2025;11;Polonia;Málaga;Internacional;32280;14,46
2025;11;Polonia;Palmas de Gran Canaria, Las;Internacional;3891;-4,16
2025;11;Polonia;Sevilla;Internacional;5742;34,5
2025;11;Polonia;Tenerife;Internacional;21314;21,32
2025;11;Polonia;València;Internacional;11222;-13,14
2025;11;Portugal;Alacant/Alicante;Internacional;3715;15,34
2025;11;Portugal;Barcelona;Internacional;83946;3,0
2025;11;Portugal;Bilbao;Internacional;8082;4,45
2025;11;Portugal;Madrid;Internacional;134022;11,09
2025;11;Portugal;Mallorca;Internacional;1868;1105,16
2025;11;Portugal;Menorca;Internacional;118;-18,62
2025;11;Portugal;Málaga;Internacional;12494;7,12
2025;11;Portugal;Oviedo;Internacional;1900;10,72
2025;11;Portugal;Palmas de Gran Canaria, Las;Internacional;2888;4,64
2025;11;Portugal;Sevilla;Internacional;14187;24,95
2025;11;Portugal;Tenerife;Internacional;6043;89,5
2025;11;Portugal;València;Internacional;14113;37,15
2025;11;Qatar;Barcelona;Internacional;22871;3,12
2025;11;Qatar;Madrid;Internacional;29353;19,32
2025;11;Qatar;Málaga;Internacional;2914;12,64
2025;11;Reino Unido;Alacant/Alicante;Internacional;232261;6,96
2025;11;Reino Unido;Almería;Internacional;5440;59,34
2025;11;Reino Unido;Barcelona;Internacional;170317;-2,64
2025;11;Reino Unido;Bilbao;Internacional;19442;9,32
2025;11;Reino Unido;Castelló de la Plana;Internacional;1198;-17,04
2025;11;Reino Unido;Coruña, A;Internacional;2394;21,52
2025;11;Reino Unido;Donostia/San Sebastián;Internacional;85;63,46
2025;11;Reino Unido;Fuerteventura;Internacional;78103;1,49
2025;11;Reino Unido;Girona;Internacional;4589;54,88
2025;11;Reino Unido;Ibiza;Internacional;4676;110,82
2025;11;Reino Unido;Jerez de la Frontera;Internacional;147;0,0
2025;11;Reino Unido;Lanzarote;Internacional;143636;2,73
2025;11;Reino Unido;Madrid;Internacional;160003;10,44
2025;11;Reino Unido;Mallorca;Internacional;44953;1,31
2025;11;Reino Unido;Menorca;Internacional;2571;27,03
2025;11;Reino Unido;Murcia;Internacional;14837;82,09
