AÑO;MES;CATEGORIA_ALOJAMIENTO;CCAA;PROVINCIA;PERIODO_ANTELACION;PRECIO_CHECK-IN_ENTRE_SEMANA;PRECIO_CHECK-IN_FIN_SEMANA
2023;1;Hotel 3 Estrellas;Canarias;Las Palmas;2 Semanas;122,0;128,0
2023;1;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;2 Semanas;101,0;102,0
2023;1;Hotel 3 Estrellas;Cantabria;Cantabria;2 Semanas;67,0;74,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;2 Semanas;62,0;74,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;2 Semanas;69,0;72,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;2 Semanas;68,0;86,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;2 Semanas;67,0;75,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;2 Semanas;72,0;85,0
2023;1;Hotel 3 Estrellas;Castilla y León;Burgos;2 Semanas;60,0;63,0
2023;1;Hotel 3 Estrellas;Castilla y León;León;2 Semanas;56,0;71,0
2023;1;Hotel 3 Estrellas;Castilla y León;Palencia;2 Semanas;61,0;62,0
2023;1;Hotel 3 Estrellas;Castilla y León;Salamanca;2 Semanas;60,0;70,0
2023;1;Hotel 3 Estrellas;Castilla y León;Segovia;2 Semanas;61,0;100,0
2023;1;Hotel 3 Estrellas;Castilla y León;Soria;2 Semanas;64,0;67,0
2023;1;Hotel 3 Estrellas;Castilla y León;Valladolid;2 Semanas;69,0;72,0
2023;1;Hotel 3 Estrellas;Castilla y León;Zamora;2 Semanas;78,0;85,0
2023;1;Hotel 3 Estrellas;Castilla y León;Ávila;2 Semanas;59,0;67,0
2023;1;Hotel 3 Estrellas;Cataluña;Barcelona;2 Semanas;103,0;114,0
2023;1;Hotel 3 Estrellas;Cataluña;Girona;2 Semanas;100,0;110,0
2023;1;Hotel 3 Estrellas;Cataluña;Lleida;2 Semanas;93,0;103,0
2023;1;Hotel 3 Estrellas;Cataluña;Tarragona;2 Semanas;75,0;81,0
2023;1;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;2 Semanas;72,0;76,0
2023;1;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;2 Semanas;96,0;117,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;2 Semanas;75,0;84,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;2 Semanas;65,0;69,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;2 Semanas;78,0;98,0
2023;1;Hotel 3 Estrellas;Extremadura;Badajoz;2 Semanas;67,0;69,0
2023;1;Hotel 3 Estrellas;Extremadura;Cáceres;2 Semanas;88,0;94,0
2023;1;Hotel 3 Estrellas;Galicia;A Coruña;2 Semanas;51,0;58,0
2023;1;Hotel 3 Estrellas;Galicia;Lugo;2 Semanas;61,0;62,0
2023;1;Hotel 3 Estrellas;Galicia;Ourense;2 Semanas;;
2023;1;Hotel 3 Estrellas;Galicia;Pontevedra;2 Semanas;60,0;62,0
2023;1;Hotel 3 Estrellas;Illes Balears;Illes Balears;2 Semanas;102,0;107,0
2023;1;Hotel 3 Estrellas;La Rioja;La Rioja;2 Semanas;70,0;88,0
2023;1;Hotel 3 Estrellas;País Vasco;Araba/Álava;2 Semanas;73,0;74,0
2023;1;Hotel 3 Estrellas;País Vasco;Bizkaia;2 Semanas;67,0;82,0
2023;1;Hotel 3 Estrellas;País Vasco;Gipuzkoa;2 Semanas;81,0;96,0
2023;1;Hotel 3 Estrellas;Principado de Asturias;Asturias;2 Semanas;60,0;65,0
2023;1;Hotel 3 Estrellas;Región de Murcia;Murcia;2 Semanas;64,0;68,0
2023;1;Hotel 4 Estrellas;Andalucía;Almería;2 Semanas;70,0;75,0
2023;1;Hotel 4 Estrellas;Andalucía;Cádiz;2 Semanas;74,0;80,0
2023;1;Hotel 4 Estrellas;Andalucía;Córdoba;2 Semanas;79,0;104,0
2023;1;Hotel 4 Estrellas;Andalucía;Granada;2 Semanas;105,0;124,0
2023;1;Hotel 4 Estrellas;Andalucía;Huelva;2 Semanas;90,0;99,0
2023;1;Hotel 4 Estrellas;Andalucía;Jaén;2 Semanas;77,0;89,0
2023;1;Hotel 4 Estrellas;Andalucía;Málaga;2 Semanas;105,0;119,0
2023;1;Hotel 4 Estrellas;Andalucía;Sevilla;2 Semanas;94,0;116,0
2023;1;Hotel 4 Estrellas;Aragón;Huesca;2 Semanas;97,0;107,0
2023;1;Hotel 4 Estrellas;Aragón;Teruel;2 Semanas;89,0;100,0
2023;1;Hotel 4 Estrellas;Aragón;Zaragoza;2 Semanas;77,0;82,0
2023;1;Hotel 4 Estrellas;Canarias;Las Palmas;2 Semanas;166,0;171,0
2023;1;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;2 Semanas;149,0;152,0
2023;1;Hotel 4 Estrellas;Cantabria;Cantabria;2 Semanas;67,0;73,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;2 Semanas;84,0;88,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;2 Semanas;75,0;88,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;2 Semanas;80,0;115,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;2 Semanas;82,0;93,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;2 Semanas;74,0;97,0
2023;1;Hotel 4 Estrellas;Castilla y León;Burgos;2 Semanas;83,0;83,0
2023;1;Hotel 4 Estrellas;Castilla y León;León;2 Semanas;68,0;77,0
2023;1;Hotel 4 Estrellas;Castilla y León;Palencia;2 Semanas;68,0;77,0
2023;1;Hotel 4 Estrellas;Castilla y León;Salamanca;2 Semanas;69,0;80,0
2023;1;Hotel 4 Estrellas;Castilla y León;Segovia;2 Semanas;81,0;106,0
2023;1;Hotel 4 Estrellas;Castilla y León;Soria;2 Semanas;88,0;108,0
2023;1;Hotel 4 Estrellas;Castilla y León;Valladolid;2 Semanas;87,0;101,0
2023;1;Hotel 4 Estrellas;Castilla y León;Zamora;2 Semanas;74,0;80,0
2023;1;Hotel 4 Estrellas;Castilla y León;Ávila;2 Semanas;68,0;73,0
2023;1;Hotel 4 Estrellas;Cataluña;Barcelona;2 Semanas;123,0;124,0
2023;1;Hotel 4 Estrellas;Cataluña;Girona;2 Semanas;107,0;127,0
2023;1;Hotel 4 Estrellas;Cataluña;Lleida;2 Semanas;123,0;137,0
2023;1;Hotel 4 Estrellas;Cataluña;Tarragona;2 Semanas;84,0;86,0
2023;1;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;2 Semanas;88,0;101,0
2023;1;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;2 Semanas;135,0;143,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;2 Semanas;95,0;109,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;2 Semanas;76,0;85,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;2 Semanas;92,0;103,0
2023;1;Hotel 4 Estrellas;Extremadura;Badajoz;2 Semanas;72,0;82,0
2023;1;Hotel 4 Estrellas;Extremadura;Cáceres;2 Semanas;87,0;104,0
2023;1;Hotel 4 Estrellas;Galicia;A Coruña;2 Semanas;64,0;67,0
2023;1;Hotel 4 Estrellas;Galicia;Lugo;2 Semanas;75,0;83,0
2023;1;Hotel 4 Estrellas;Galicia;Ourense;2 Semanas;;
2023;1;Hotel 4 Estrellas;Galicia;Pontevedra;2 Semanas;74,0;74,0
2023;1;Hotel 4 Estrellas;Illes Balears;Illes Balears;2 Semanas;122,0;129,0
2023;1;Hotel 4 Estrellas;La Rioja;La Rioja;2 Semanas;93,0;117,0
2023;1;Hotel 4 Estrellas;País Vasco;Araba/Álava;2 Semanas;70,0;77,0
2023;1;Hotel 4 Estrellas;País Vasco;Bizkaia;2 Semanas;84,0;94,0
2023;1;Hotel 4 Estrellas;País Vasco;Gipuzkoa;2 Semanas;86,0;107,0
2023;1;Hotel 4 Estrellas;Principado de Asturias;Asturias;2 Semanas;68,0;73,0
2023;1;Hotel 4 Estrellas;Región de Murcia;Murcia;2 Semanas;70,0;75,0
2023;1;Hotel 5 Estrellas;Andalucía;Almería;2 Semanas;71,0;73,0
2023;1;Hotel 5 Estrellas;Andalucía;Cádiz;2 Semanas;202,0;207,0
2023;1;Hotel 5 Estrellas;Andalucía;Córdoba;2 Semanas;154,0;186,0
2023;1;Hotel 5 Estrellas;Andalucía;Granada;2 Semanas;146,0;176,0
2023;1;Hotel 5 Estrellas;Andalucía;Huelva;2 Semanas;;
2023;1;Hotel 5 Estrellas;Andalucía;Jaén;2 Semanas;121,0;150,0
2023;1;Hotel 5 Estrellas;Andalucía;Málaga;2 Semanas;231,0;239,0
2023;1;Hotel 5 Estrellas;Andalucía;Sevilla;2 Semanas;237,0;247,0
2023;1;Hotel 5 Estrellas;Aragón;Huesca;2 Semanas;108,0;152,0
2023;1;Hotel 5 Estrellas;Aragón;Teruel;2 Semanas;;
2023;1;Hotel 5 Estrellas;Aragón;Zaragoza;2 Semanas;;
2023;1;Hotel 5 Estrellas;Canarias;Las Palmas;2 Semanas;289,0;287,0
2023;1;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;2 Semanas;334,0;322,0
2023;1;Hotel 5 Estrellas;Cantabria;Cantabria;2 Semanas;107,0;132,0
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;2 Semanas;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;2 Semanas;150,0;204,0
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;2 Semanas;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;2 Semanas;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;2 Semanas;111,0;165,0
2023;1;Hotel 5 Estrellas;Castilla y León;Burgos;2 Semanas;209,0;261,0
2023;1;Hotel 5 Estrellas;Castilla y León;León;2 Semanas;198,0;219,0
2023;1;Hotel 5 Estrellas;Castilla y León;Palencia;2 Semanas;;
2023;1;Hotel 5 Estrellas;Castilla y León;Salamanca;2 Semanas;122,0;165,0
2023;1;Hotel 5 Estrellas;Castilla y León;Segovia;2 Semanas;104,0;141,0
2023;1;Hotel 5 Estrellas;Castilla y León;Soria;2 Semanas;124,0;123,0
2023;1;Hotel 5 Estrellas;Castilla y León;Valladolid;2 Semanas;153,0;211,0
2023;1;Hotel 5 Estrellas;Castilla y León;Zamora;2 Semanas;108,0;159,0
2023;1;Hotel 5 Estrellas;Castilla y León;Ávila;2 Semanas;198,0;227,0
2023;1;Hotel 5 Estrellas;Cataluña;Barcelona;2 Semanas;271,0;263,0
2023;1;Hotel 5 Estrellas;Cataluña;Girona;2 Semanas;163,0;204,0
2023;1;Hotel 5 Estrellas;Cataluña;Lleida;2 Semanas;223,0;310,0
2023;1;Hotel 5 Estrellas;Cataluña;Tarragona;2 Semanas;532,0;324,0
2023;1;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;2 Semanas;264,0;302,0
2023;1;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;2 Semanas;288,0;284,0
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;2 Semanas;163,0;199,0
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;2 Semanas;320,0;119,0
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;2 Semanas;177,0;181,0
2023;1;Hotel 5 Estrellas;Extremadura;Badajoz;2 Semanas;82,0;97,0
2023;1;Hotel 5 Estrellas;Extremadura;Cáceres;2 Semanas;302,0;292,0
2023;1;Hotel 5 Estrellas;Galicia;A Coruña;2 Semanas;102,0;104,0
2023;1;Hotel 5 Estrellas;Galicia;Lugo;2 Semanas;;
2023;1;Hotel 5 Estrellas;Galicia;Ourense;2 Semanas;;
2023;1;Hotel 5 Estrellas;Galicia;Pontevedra;2 Semanas;119,0;133,0
2023;1;Hotel 5 Estrellas;Illes Balears;Illes Balears;2 Semanas;242,0;262,0
2023;1;Hotel 5 Estrellas;La Rioja;La Rioja;2 Semanas;117,0;141,0
2023;1;Hotel 5 Estrellas;País Vasco;Araba/Álava;2 Semanas;75,0;79,0
2023;1;Hotel 5 Estrellas;País Vasco;Bizkaia;2 Semanas;117,0;129,0
2023;1;Hotel 5 Estrellas;País Vasco;Gipuzkoa;2 Semanas;294,0;350,0
2023;1;Hotel 5 Estrellas;Principado de Asturias;Asturias;2 Semanas;116,0;128,0
2023;1;Hotel 5 Estrellas;Región de Murcia;Murcia;2 Semanas;;93,0
2023;1;Hotel 3 Estrellas;Andalucía;Almería;3 Meses;75,0;78,0
2023;1;Hotel 3 Estrellas;Andalucía;Cádiz;3 Meses;69,0;73,0
2023;1;Hotel 3 Estrellas;Andalucía;Córdoba;3 Meses;66,0;79,0
2023;1;Hotel 3 Estrellas;Andalucía;Granada;3 Meses;77,0;95,0
2023;1;Hotel 3 Estrellas;Andalucía;Huelva;3 Meses;71,0;78,0
2023;1;Hotel 3 Estrellas;Andalucía;Jaén;3 Meses;59,0;67,0
2023;1;Hotel 3 Estrellas;Andalucía;Málaga;3 Meses;78,0;87,0
2023;1;Hotel 3 Estrellas;Andalucía;Sevilla;3 Meses;84,0;97,0
2023;1;Hotel 3 Estrellas;Aragón;Huesca;3 Meses;99,0;123,0
2023;1;Hotel 3 Estrellas;Aragón;Teruel;3 Meses;85,0;94,0
2023;1;Hotel 3 Estrellas;Aragón;Zaragoza;3 Meses;65,0;68,0
2023;1;Hotel 3 Estrellas;Canarias;Las Palmas;3 Meses;112,0;118,0
2023;1;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;92,0;93,0
2023;1;Hotel 3 Estrellas;Cantabria;Cantabria;3 Meses;73,0;77,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;3 Meses;62,0;68,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;68,0;73,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;52,0;92,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;74,0;79,0
2023;1;Hotel 3 Estrellas;Castilla - La Mancha;Toledo;3 Meses;75,0;86,0
2023;1;Hotel 3 Estrellas;Castilla y León;Burgos;3 Meses;62,0;64,0
2023;1;Hotel 3 Estrellas;Castilla y León;León;3 Meses;62,0;73,0
2023;1;Hotel 3 Estrellas;Castilla y León;Palencia;3 Meses;65,0;66,0
2023;1;Hotel 3 Estrellas;Castilla y León;Salamanca;3 Meses;63,0;73,0
2023;1;Hotel 3 Estrellas;Castilla y León;Segovia;3 Meses;63,0;98,0
2023;1;Hotel 3 Estrellas;Castilla y León;Soria;3 Meses;80,0;84,0
2023;1;Hotel 3 Estrellas;Castilla y León;Valladolid;3 Meses;66,0;76,0
2023;1;Hotel 3 Estrellas;Castilla y León;Zamora;3 Meses;125,0;126,0
2023;1;Hotel 3 Estrellas;Castilla y León;Ávila;3 Meses;58,0;66,0
2023;1;Hotel 3 Estrellas;Cataluña;Barcelona;3 Meses;99,0;108,0
2023;1;Hotel 3 Estrellas;Cataluña;Girona;3 Meses;101,0;109,0
2023;1;Hotel 3 Estrellas;Cataluña;Lleida;3 Meses;92,0;101,0
2023;1;Hotel 3 Estrellas;Cataluña;Tarragona;3 Meses;72,0;75,0
2023;1;Hotel 3 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;76,0;78,0
2023;1;Hotel 3 Estrellas;Comunidad de Madrid;Madrid;3 Meses;95,0;108,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;79,0;84,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;65,0;69,0
2023;1;Hotel 3 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;86,0;99,0
2023;1;Hotel 3 Estrellas;Extremadura;Badajoz;3 Meses;63,0;65,0
2023;1;Hotel 3 Estrellas;Extremadura;Cáceres;3 Meses;68,0;73,0
2023;1;Hotel 3 Estrellas;Galicia;A Coruña;3 Meses;55,0;57,0
2023;1;Hotel 3 Estrellas;Galicia;Lugo;3 Meses;65,0;67,0
2023;1;Hotel 3 Estrellas;Galicia;Ourense;3 Meses;;
2023;1;Hotel 3 Estrellas;Galicia;Pontevedra;3 Meses;64,0;65,0
2023;1;Hotel 3 Estrellas;Illes Balears;Illes Balears;3 Meses;101,0;104,0
2023;1;Hotel 3 Estrellas;La Rioja;La Rioja;3 Meses;71,0;85,0
2023;1;Hotel 3 Estrellas;País Vasco;Araba/Álava;3 Meses;74,0;73,0
2023;1;Hotel 3 Estrellas;País Vasco;Bizkaia;3 Meses;70,0;81,0
2023;1;Hotel 3 Estrellas;País Vasco;Gipuzkoa;3 Meses;88,0;107,0
2023;1;Hotel 3 Estrellas;Principado de Asturias;Asturias;3 Meses;65,0;69,0
2023;1;Hotel 3 Estrellas;Región de Murcia;Murcia;3 Meses;65,0;68,0
2023;1;Hotel 4 Estrellas;Andalucía;Almería;3 Meses;71,0;75,0
2023;1;Hotel 4 Estrellas;Andalucía;Cádiz;3 Meses;73,0;79,0
2023;1;Hotel 4 Estrellas;Andalucía;Córdoba;3 Meses;81,0;100,0
2023;1;Hotel 4 Estrellas;Andalucía;Granada;3 Meses;98,0;115,0
2023;1;Hotel 4 Estrellas;Andalucía;Huelva;3 Meses;75,0;82,0
2023;1;Hotel 4 Estrellas;Andalucía;Jaén;3 Meses;71,0;82,0
2023;1;Hotel 4 Estrellas;Andalucía;Málaga;3 Meses;102,0;112,0
2023;1;Hotel 4 Estrellas;Andalucía;Sevilla;3 Meses;95,0;108,0
2023;1;Hotel 4 Estrellas;Aragón;Huesca;3 Meses;99,0;112,0
2023;1;Hotel 4 Estrellas;Aragón;Teruel;3 Meses;87,0;92,0
2023;1;Hotel 4 Estrellas;Aragón;Zaragoza;3 Meses;74,0;76,0
2023;1;Hotel 4 Estrellas;Canarias;Las Palmas;3 Meses;149,0;152,0
2023;1;Hotel 4 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;143,0;145,0
2023;1;Hotel 4 Estrellas;Cantabria;Cantabria;3 Meses;69,0;73,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Albacete;3 Meses;85,0;86,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;77,0;84,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;81,0;117,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;78,0;87,0
2023;1;Hotel 4 Estrellas;Castilla - La Mancha;Toledo;3 Meses;73,0;100,0
2023;1;Hotel 4 Estrellas;Castilla y León;Burgos;3 Meses;81,0;87,0
2023;1;Hotel 4 Estrellas;Castilla y León;León;3 Meses;67,0;76,0
2023;1;Hotel 4 Estrellas;Castilla y León;Palencia;3 Meses;76,0;75,0
2023;1;Hotel 4 Estrellas;Castilla y León;Salamanca;3 Meses;69,0;79,0
2023;1;Hotel 4 Estrellas;Castilla y León;Segovia;3 Meses;79,0;103,0
2023;1;Hotel 4 Estrellas;Castilla y León;Soria;3 Meses;92,0;110,0
2023;1;Hotel 4 Estrellas;Castilla y León;Valladolid;3 Meses;81,0;98,0
2023;1;Hotel 4 Estrellas;Castilla y León;Zamora;3 Meses;78,0;87,0
2023;1;Hotel 4 Estrellas;Castilla y León;Ávila;3 Meses;68,0;73,0
2023;1;Hotel 4 Estrellas;Cataluña;Barcelona;3 Meses;119,0;122,0
2023;1;Hotel 4 Estrellas;Cataluña;Girona;3 Meses;107,0;130,0
2023;1;Hotel 4 Estrellas;Cataluña;Lleida;3 Meses;113,0;131,0
2023;1;Hotel 4 Estrellas;Cataluña;Tarragona;3 Meses;87,0;92,0
2023;1;Hotel 4 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;97,0;103,0
2023;1;Hotel 4 Estrellas;Comunidad de Madrid;Madrid;3 Meses;127,0;131,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;101,0;114,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;72,0;83,0
2023;1;Hotel 4 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;93,0;103,0
2023;1;Hotel 4 Estrellas;Extremadura;Badajoz;3 Meses;74,0;82,0
2023;1;Hotel 4 Estrellas;Extremadura;Cáceres;3 Meses;86,0;98,0
2023;1;Hotel 4 Estrellas;Galicia;A Coruña;3 Meses;66,0;69,0
2023;1;Hotel 4 Estrellas;Galicia;Lugo;3 Meses;75,0;80,0
2023;1;Hotel 4 Estrellas;Galicia;Ourense;3 Meses;;
2023;1;Hotel 4 Estrellas;Galicia;Pontevedra;3 Meses;75,0;76,0
2023;1;Hotel 4 Estrellas;Illes Balears;Illes Balears;3 Meses;128,0;130,0
2023;1;Hotel 4 Estrellas;La Rioja;La Rioja;3 Meses;93,0;113,0
2023;1;Hotel 4 Estrellas;País Vasco;Araba/Álava;3 Meses;69,0;73,0
2023;1;Hotel 4 Estrellas;País Vasco;Bizkaia;3 Meses;85,0;90,0
2023;1;Hotel 4 Estrellas;País Vasco;Gipuzkoa;3 Meses;86,0;103,0
2023;1;Hotel 4 Estrellas;Principado de Asturias;Asturias;3 Meses;68,0;72,0
2023;1;Hotel 4 Estrellas;Región de Murcia;Murcia;3 Meses;64,0;69,0
2023;1;Hotel 5 Estrellas;Andalucía;Almería;3 Meses;81,0;82,0
2023;1;Hotel 5 Estrellas;Andalucía;Cádiz;3 Meses;174,0;172,0
2023;1;Hotel 5 Estrellas;Andalucía;Córdoba;3 Meses;144,0;166,0
2023;1;Hotel 5 Estrellas;Andalucía;Granada;3 Meses;157,0;177,0
2023;1;Hotel 5 Estrellas;Andalucía;Huelva;3 Meses;;
2023;1;Hotel 5 Estrellas;Andalucía;Jaén;3 Meses;142,0;172,0
2023;1;Hotel 5 Estrellas;Andalucía;Málaga;3 Meses;285,0;297,0
2023;1;Hotel 5 Estrellas;Andalucía;Sevilla;3 Meses;243,0;240,0
2023;1;Hotel 5 Estrellas;Aragón;Huesca;3 Meses;109,0;153,0
2023;1;Hotel 5 Estrellas;Aragón;Teruel;3 Meses;;
2023;1;Hotel 5 Estrellas;Aragón;Zaragoza;3 Meses;;
2023;1;Hotel 5 Estrellas;Canarias;Las Palmas;3 Meses;252,0;259,0
2023;1;Hotel 5 Estrellas;Canarias;Santa Cruz de Tenerife;3 Meses;303,0;300,0
2023;1;Hotel 5 Estrellas;Cantabria;Cantabria;3 Meses;120,0;133,0
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Albacete;3 Meses;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Ciudad Real;3 Meses;165,0;224,0
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Cuenca;3 Meses;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Guadalajara;3 Meses;;
2023;1;Hotel 5 Estrellas;Castilla - La Mancha;Toledo;3 Meses;103,0;165,0
2023;1;Hotel 5 Estrellas;Castilla y León;Burgos;3 Meses;162,0;196,0
2023;1;Hotel 5 Estrellas;Castilla y León;León;3 Meses;173,0;189,0
2023;1;Hotel 5 Estrellas;Castilla y León;Palencia;3 Meses;;
2023;1;Hotel 5 Estrellas;Castilla y León;Salamanca;3 Meses;119,0;141,0
2023;1;Hotel 5 Estrellas;Castilla y León;Segovia;3 Meses;99,0;154,0
2023;1;Hotel 5 Estrellas;Castilla y León;Soria;3 Meses;126,0;126,0
2023;1;Hotel 5 Estrellas;Castilla y León;Valladolid;3 Meses;154,0;214,0
2023;1;Hotel 5 Estrellas;Castilla y León;Zamora;3 Meses;123,0;167,0
2023;1;Hotel 5 Estrellas;Castilla y León;Ávila;3 Meses;195,0;232,0
2023;1;Hotel 5 Estrellas;Cataluña;Barcelona;3 Meses;274,0;263,0
2023;1;Hotel 5 Estrellas;Cataluña;Girona;3 Meses;159,0;221,0
2023;1;Hotel 5 Estrellas;Cataluña;Lleida;3 Meses;243,0;301,0
2023;1;Hotel 5 Estrellas;Cataluña;Tarragona;3 Meses;456,0;507,0
2023;1;Hotel 5 Estrellas;Comunidad Foral de Navarra;Navarra;3 Meses;302,0;306,0
2023;1;Hotel 5 Estrellas;Comunidad de Madrid;Madrid;3 Meses;269,0;269,0
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Alicante/Alacant;3 Meses;169,0;191,0
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Castellón/Castelló;3 Meses;;
2023;1;Hotel 5 Estrellas;Comunitat Valenciana;Valencia/València;3 Meses;173,0;179,0
2023;1;Hotel 5 Estrellas;Extremadura;Badajoz;3 Meses;89,0;102,0
2023;1;Hotel 5 Estrellas;Extremadura;Cáceres;3 Meses;83,0;113,0
2023;1;Hotel 5 Estrellas;Galicia;A Coruña;3 Meses;98,0;101,0
2023;1;Hotel 5 Estrellas;Galicia;Lugo;3 Meses;;
2023;1;Hotel 5 Estrellas;Galicia;Ourense;3 Meses;;
2023;1;Hotel 5 Estrellas;Galicia;Pontevedra;3 Meses;116,0;126,0
2023;1;Hotel 5 Estrellas;Illes Balears;Illes Balears;3 Meses;236,0;248,0
2023;1;Hotel 5 Estrellas;La Rioja;La Rioja;3 Meses;153,0;164,0
2023;1;Hotel 5 Estrellas;País Vasco;Araba/Álava;3 Meses;75,0;77,0
2023;1;Hotel 5 Estrellas;País Vasco;Bizkaia;3 Meses;122,0;135,0
2023;1;Hotel 5 Estrellas;País Vasco;Gipuzkoa;3 Meses;331,0;395,0
2023;1;Hotel 5 Estrellas;Principado de Asturias;Asturias;3 Meses;118,0;128,0
2023;1;Hotel 5 Estrellas;Región de Murcia;Murcia;3 Meses;;86,0
2023;2;Hotel 3 Estrellas;Andalucía;Almería;1 Mes;71,0;74,0
2023;2;Hotel 3 Estrellas;Andalucía;Cádiz;1 Mes;66,0;76,0
2023;2;Hotel 3 Estrellas;Andalucía;Córdoba;1 Mes;63,0;92,0
2023;2;Hotel 3 Estrellas;Andalucía;Granada;1 Mes;71,0;103,0
2023;2;Hotel 3 Estrellas;Andalucía;Huelva;1 Mes;68,0;80,0
2023;2;Hotel 3 Estrellas;Andalucía;Jaén;1 Mes;60,0;73,0
2023;2;Hotel 3 Estrellas;Andalucía;Málaga;1 Mes;82,0;91,0
2023;2;Hotel 3 Estrellas;Andalucía;Sevilla;1 Mes;91,0;121,0
2023;2;Hotel 3 Estrellas;Aragón;Huesca;1 Mes;103,0;113,0
2023;2;Hotel 3 Estrellas;Aragón;Teruel;1 Mes;80,0;94,0
2023;2;Hotel 3 Estrellas;Aragón;Zaragoza;1 Mes;71,0;77,0
2023;2;Hotel 3 Estrellas;Canarias;Las Palmas;1 Mes;124,0;132,0
2023;2;Hotel 3 Estrellas;Canarias;Santa Cruz de Tenerife;1 Mes;98,0;102,0
2023;2;Hotel 3 Estrellas;Cantabria;Cantabria;1 Mes;68,0;76,0
2023;2;Hotel 3 Estrellas;Castilla - La Mancha;Albacete;1 Mes;65,0;81,0
2023;2;Hotel 3 Estrellas;Castilla - La Mancha;Ciudad Real;1 Mes;68,0;73,0
2023;2;Hotel 3 Estrellas;Castilla - La Mancha;Cuenca;1 Mes;66,0;93,0
2023;2;Hotel 3 Estrellas;Castilla - La Mancha;Guadalajara;1 Mes;72,0;91,0
