id_pais,id_provincia,provincia_nombre,mes,categoria,subcategoria,valoracion_general_promedio,total_opiniones_categoria_promedio,precio_medio_entrada_promedio,gasto_total_promedio
ES,07,illes balears,10,otros,conferencias,4.33,296,1161.50,2198.00
ES,26,la rioja,10,otros,conferencias,4.31,363,3236.33,255641.67
ES,33,asturias,10,otros,conferencias,4.35,92,3205.00,3846.00
ES,04,almería,10,paisaje urbano,"cultura, teatro y danza",4.19,14318,1343.50,269488.00
ES,11,cádiz,10,paisaje urbano,"cultura, teatro y danza",4.26,8809,1093.00,98925.56
ES,14,córdoba,10,paisaje urbano,"cultura, teatro y danza",4.29,93962,1379.00,846921.00
ES,18,granada,10,paisaje urbano,"cultura, teatro y danza",4.37,153042,784.22,277606.89
ES,23,jaén,10,paisaje urbano,"cultura, teatro y danza",4.33,16236,625.33,3459.33
ES,29,málaga,10,paisaje urbano,"cultura, teatro y danza",4.43,158253,1060.23,396455.15
ES,41,sevilla,10,paisaje urbano,"cultura, teatro y danza",4.34,218279,826.23,645873.38
ES,22,huesca,10,paisaje urbano,"cultura, teatro y danza",4.25,10916,1069.67,21154.00
ES,44,teruel,10,paisaje urbano,"cultura, teatro y danza",4.28,11015,1553.00,26401.00
ES,50,zaragoza,10,paisaje urbano,"cultura, teatro y danza",4.21,41352,500.71,697951.14
ES,35,las palmas,10,paisaje urbano,"cultura, teatro y danza",4.28,51395,975.25,140350.75
ES,38,santa cruz de tenerife,10,paisaje urbano,"cultura, teatro y danza",4.26,66584,995.89,139839.94
ES,39,cantabria,10,paisaje urbano,"cultura, teatro y danza",4.27,27507,653.25,168725.25
ES,02,albacete,10,paisaje urbano,"cultura, teatro y danza",4.15,3663,814.33,244258.00
ES,13,ciudad real,10,paisaje urbano,"cultura, teatro y danza",4.29,7266,1774.00,6878.50
ES,16,cuenca,10,paisaje urbano,"cultura, teatro y danza",4.19,13771,1296.00,9072.00
ES,19,guadalajara,10,paisaje urbano,"cultura, teatro y danza",4.04,6159,80.00,240.00
ES,45,toledo,10,paisaje urbano,"cultura, teatro y danza",4.18,55769,483.30,106068.50
ES,05,ávila,10,paisaje urbano,"cultura, teatro y danza",4.23,13407,100.00,200.00
ES,09,burgos,10,paisaje urbano,"cultura, teatro y danza",4.28,19776,110.00,270.00
ES,24,león,10,paisaje urbano,"cultura, teatro y danza",4.21,19169,250.00,750.00
ES,37,salamanca,10,paisaje urbano,"cultura, teatro y danza",4.17,31972,642.09,236160.64
ES,42,soria,10,paisaje urbano,"cultura, teatro y danza",3.97,6300,160.50,2490.00
ES,47,valladolid,10,paisaje urbano,"cultura, teatro y danza",4.06,13695,789.91,216730.27
ES,49,zamora,10,paisaje urbano,"cultura, teatro y danza",4.17,5872,162.67,10657.33
ES,08,barcelona,10,paisaje urbano,"cultura, teatro y danza",4.05,732080,823.78,385614.98
ES,17,girona,10,paisaje urbano,"cultura, teatro y danza",4.24,50915,601.47,16321.53
ES,25,lleida,10,paisaje urbano,"cultura, teatro y danza",4.27,7171,569.75,156329.00
ES,43,tarragona,10,paisaje urbano,"cultura, teatro y danza",4.20,53439,836.67,418558.83
ES,51,ceuta,10,paisaje urbano,"cultura, teatro y danza",0.00,0,80.00,2880.00
ES,28,madrid,10,paisaje urbano,"cultura, teatro y danza",4.10,458466,576.81,249491.03
ES,31,navarra,10,paisaje urbano,"cultura, teatro y danza",4.23,19680,1685.00,14154.00
ES,03,alicante/alacant,10,paisaje urbano,"cultura, teatro y danza",4.28,67888,1212.47,221700.59
ES,12,castellón/castelló,10,paisaje urbano,"cultura, teatro y danza",4.20,13212,938.67,70620.33
ES,46,valencia/valència,10,paisaje urbano,"cultura, teatro y danza",4.15,114505,1089.93,2285508.21
ES,06,badajoz,10,paisaje urbano,"cultura, teatro y danza",4.29,18348,703.82,69593.45
ES,10,cáceres,10,paisaje urbano,"cultura, teatro y danza",4.33,23514,728.86,91390.14
ES,15,a coruña,10,paisaje urbano,"cultura, teatro y danza",4.21,50198,534.67,75180.56
ES,27,lugo,10,paisaje urbano,"cultura, teatro y danza",4.28,8872,1415.25,33082.00
ES,36,pontevedra,10,paisaje urbano,"cultura, teatro y danza",4.17,15892,890.00,268587.33
ES,07,illes balears,10,paisaje urbano,"cultura, teatro y danza",4.33,107418,991.35,185657.47
ES,26,la rioja,10,paisaje urbano,"cultura, teatro y danza",4.31,11493,2052.75,700798.50
ES,01,araba/álava,10,paisaje urbano,"cultura, teatro y danza",4.41,7811,497.78,79093.67
ES,48,bizkaia,10,paisaje urbano,"cultura, teatro y danza",4.31,56425,1012.25,148977.12
ES,20,gipuzkoa,10,paisaje urbano,"cultura, teatro y danza",4.41,26949,532.17,151166.00
ES,33,asturias,10,paisaje urbano,"cultura, teatro y danza",4.35,40762,474.60,52590.80
ES,30,murcia,10,paisaje urbano,"cultura, teatro y danza",4.20,9308,913.00,176831.89
ES,11,cádiz,10,compras,ferias,4.26,1319,300.00,1500.00
ES,41,sevilla,10,compras,ferias,4.34,7574,1396.00,6980.00
ES,50,zaragoza,10,compras,ferias,4.21,3119,5747.00,109193.00
ES,35,las palmas,10,compras,ferias,4.28,20086,343.50,19129.50
ES,13,ciudad real,10,compras,ferias,4.29,147,2031.00,170604.00
ES,24,león,10,compras,ferias,4.21,389,332.00,7859.50
ES,40,segovia,10,compras,ferias,4.07,395,49.00,539.00
ES,08,barcelona,10,compras,ferias,4.05,95381,7038.00,120204.00
ES,25,lleida,10,compras,ferias,4.27,233,380.00,3040.00
ES,28,madrid,10,compras,ferias,4.10,89796,6279.00,155042.75
ES,46,valencia/valència,10,compras,ferias,4.15,81279,1625.00,180375.00
ES,07,illes balears,10,compras,ferias,4.33,22175,250.00,250.00
ES,26,la rioja,10,compras,ferias,4.31,872,3512.33,186147.67
ES,33,asturias,10,compras,ferias,4.35,2445,3205.00,3846.00
ES,18,granada,10,paisaje urbano,museo y exposiciones,4.37,153042,1188.00,7128.00
ES,29,málaga,10,paisaje urbano,museo y exposiciones,4.43,158253,220.00,1060.00
ES,41,sevilla,10,paisaje urbano,museo y exposiciones,4.34,218279,984.20,37992.00
ES,50,zaragoza,10,paisaje urbano,museo y exposiciones,4.21,41352,357.00,16387.50
ES,45,toledo,10,paisaje urbano,museo y exposiciones,4.18,55769,478.67,53762.00
ES,37,salamanca,10,paisaje urbano,museo y exposiciones,4.17,31972,217.33,116127.33
ES,47,valladolid,10,paisaje urbano,museo y exposiciones,4.06,13695,463.00,31484.00
ES,08,barcelona,10,paisaje urbano,museo y exposiciones,4.05,732080,1147.25,64364.50
ES,17,girona,10,paisaje urbano,museo y exposiciones,4.24,50915,145.00,1740.00
ES,43,tarragona,10,paisaje urbano,museo y exposiciones,4.20,53439,2388.50,110844.00
ES,28,madrid,10,paisaje urbano,museo y exposiciones,4.10,458466,70.00,70.00
ES,03,alicante/alacant,10,paisaje urbano,museo y exposiciones,4.28,67888,5463.00,366021.00
ES,46,valencia/valència,10,paisaje urbano,museo y exposiciones,4.15,114505,1185.00,15405.00
ES,07,illes balears,10,paisaje urbano,museo y exposiciones,4.33,107418,647.50,1683.50
ES,48,bizkaia,10,paisaje urbano,museo y exposiciones,4.31,56425,503.50,364791.00
ES,04,almería,10,vida nocturna,musica,4.19,5362,1924.40,620611.53
ES,11,cádiz,10,vida nocturna,musica,4.26,2343,1098.29,187684.10
ES,14,córdoba,10,vida nocturna,musica,4.29,1908,1576.67,494003.22
ES,18,granada,10,vida nocturna,musica,4.37,10900,1300.75,242889.35
ES,21,huelva,10,vida nocturna,musica,4.11,1623,393.33,4692.00
ES,23,jaén,10,vida nocturna,musica,4.33,992,1160.40,90054.50
ES,29,málaga,10,vida nocturna,musica,4.43,56036,1213.44,316392.44
ES,41,sevilla,10,vida nocturna,musica,4.34,39053,828.05,472994.37
ES,22,huesca,10,vida nocturna,musica,4.25,1293,1019.75,215188.08
ES,44,teruel,10,vida nocturna,musica,4.28,950,1365.38,236329.00
ES,50,zaragoza,10,vida nocturna,musica,4.21,1614,1024.40,3311083.60
ES,35,las palmas,10,vida nocturna,musica,4.28,129544,1119.42,334072.11
ES,38,santa cruz de tenerife,10,vida nocturna,musica,4.26,62671,1549.20,812199.92
ES,39,cantabria,10,vida nocturna,musica,4.27,5819,751.29,78607.29
ES,02,albacete,10,vida nocturna,musica,4.15,573,1010.38,230230.62
ES,13,ciudad real,10,vida nocturna,musica,4.29,385,921.62,83800.38
ES,16,cuenca,10,vida nocturna,musica,4.19,760,935.33,157019.67
ES,19,guadalajara,10,vida nocturna,musica,4.04,447,433.20,2503.20
ES,45,toledo,10,vida nocturna,musica,4.18,434,2210.22,80712.11
ES,05,ávila,10,vida nocturna,musica,4.23,397,1484.33,62460.33
ES,09,burgos,10,vida nocturna,musica,4.28,970,1354.29,372985.86
ES,24,león,10,vida nocturna,musica,4.21,1480,961.00,197301.71
ES,34,palencia,10,vida nocturna,musica,4.35,379,970.75,58835.75
ES,37,salamanca,10,vida nocturna,musica,4.17,3701,930.14,272006.43
ES,40,segovia,10,vida nocturna,musica,4.07,263,800.25,71225.50
ES,42,soria,10,vida nocturna,musica,3.97,154,1223.83,391189.33
ES,47,valladolid,10,vida nocturna,musica,4.06,1293,984.29,320989.43
ES,49,zamora,10,vida nocturna,musica,4.17,462,872.00,356787.33
ES,08,barcelona,10,vida nocturna,musica,4.05,119743,1097.47,827514.16
ES,17,girona,10,vida nocturna,musica,4.24,12856,1227.62,78555.69
ES,25,lleida,10,vida nocturna,musica,4.27,1184,910.53,173467.47
ES,43,tarragona,10,vida nocturna,musica,4.20,22730,1090.46,204693.67
ES,51,ceuta,10,vida nocturna,musica,0.00,0,1089.33,45270.00
ES,28,madrid,10,vida nocturna,musica,4.10,100430,1148.85,1800979.20
ES,31,navarra,10,vida nocturna,musica,4.23,2565,1466.31,302071.15
ES,03,alicante/alacant,10,vida nocturna,musica,4.28,84389,1468.33,340244.25
ES,12,castellón/castelló,10,vida nocturna,musica,4.20,2406,1005.57,504093.29
ES,46,valencia/valència,10,vida nocturna,musica,4.15,9307,985.70,569869.63
ES,06,badajoz,10,vida nocturna,musica,4.29,2109,967.60,237413.10
ES,10,cáceres,10,vida nocturna,musica,4.33,1377,706.89,22192.67
ES,15,a coruña,10,vida nocturna,musica,4.21,5653,881.47,223270.63
ES,27,lugo,10,vida nocturna,musica,4.28,502,573.83,42036.83
ES,32,ourense,10,vida nocturna,musica,4.15,660,1200.00,223852.50
ES,36,pontevedra,10,vida nocturna,musica,4.17,3092,946.13,61582.00
ES,07,illes balears,10,vida nocturna,musica,4.33,122452,1333.95,1107826.53
ES,26,la rioja,10,vida nocturna,musica,4.31,1866,1222.50,127176.62
ES,01,araba/álava,10,vida nocturna,musica,4.41,1138,1399.75,279022.00
ES,48,bizkaia,10,vida nocturna,musica,4.31,5615,1362.71,820238.10
ES,20,gipuzkoa,10,vida nocturna,musica,4.41,5503,1043.46,218283.75
ES,33,asturias,10,vida nocturna,musica,4.35,9626,1064.26,364721.74
ES,30,murcia,10,vida nocturna,musica,4.20,1488,962.15,1126727.77
ES,04,almería,10,vida nocturna,musicales,4.19,5362,1137.67,29616.33
ES,11,cádiz,10,vida nocturna,musicales,4.26,2343,990.50,110520.50
ES,14,córdoba,10,vida nocturna,musicales,4.29,1908,115.00,10735.00
ES,18,granada,10,vida nocturna,musicales,4.37,10900,741.50,51718.67
ES,29,málaga,10,vida nocturna,musicales,4.43,56036,1129.00,184859.00
ES,41,sevilla,10,vida nocturna,musicales,4.34,39053,1246.25,87722.00
ES,50,zaragoza,10,vida nocturna,musicales,4.21,1614,365.50,120564.75
ES,35,las palmas,10,vida nocturna,musicales,4.28,129544,491.40,126405.00
ES,38,santa cruz de tenerife,10,vida nocturna,musicales,4.26,62671,769.83,68654.33
ES,39,cantabria,10,vida nocturna,musicales,4.27,5819,1109.50,97728.00
ES,02,albacete,10,vida nocturna,musicales,4.15,573,1426.00,319424.00
ES,19,guadalajara,10,vida nocturna,musicales,4.04,447,80.00,240.00
ES,45,toledo,10,vida nocturna,musicales,4.18,434,477.00,483678.00
ES,37,salamanca,10,vida nocturna,musicales,4.17,3701,902.25,482411.00
ES,42,soria,10,vida nocturna,musicales,3.97,154,156.00,2340.00
ES,47,valladolid,10,vida nocturna,musicales,4.06,1293,717.67,135199.67
ES,08,barcelona,10,vida nocturna,musicales,4.05,119743,794.17,422069.83
ES,25,lleida,10,vida nocturna,musicales,4.27,1184,462.50,135622.50
ES,43,tarragona,10,vida nocturna,musicales,4.20,22730,2095.00,18436.00
ES,28,madrid,10,vida nocturna,musicales,4.10,100430,606.23,82946.31
ES,03,alicante/alacant,10,vida nocturna,musicales,4.28,84389,295.75,19693.75
ES,12,castellón/castelló,10,vida nocturna,musicales,4.20,2406,150.00,5250.00
ES,46,valencia/valència,10,vida nocturna,musicales,4.15,9307,744.40,667289.80
ES,06,badajoz,10,vida nocturna,musicales,4.29,2109,871.71,92214.14
ES,10,cáceres,10,vida nocturna,musicales,4.33,1377,572.00,15204.75
ES,15,a coruña,10,vida nocturna,musicales,4.21,5653,722.33,33239.33
ES,27,lugo,10,vida nocturna,musicales,4.28,502,1609.50,63412.00
ES,36,pontevedra,10,vida nocturna,musicales,4.17,3092,432.00,432.00
ES,07,illes balears,10,vida nocturna,musicales,4.33,122452,1364.82,146159.82
ES,26,la rioja,10,vida nocturna,musicales,4.31,1866,107.50,2722.50
ES,01,araba/álava,10,vida nocturna,musicales,4.41,1138,612.00,1224.00
ES,20,gipuzkoa,10,vida nocturna,musicales,4.41,5503,1167.00,200724.00
ES,33,asturias,10,vida nocturna,musicales,4.35,9626,427.00,1561.50
ES,30,murcia,10,vida nocturna,musicales,4.20,1488,959.33,41367.67
ES,23,jaén,10,paisaje naturaleza,parques tematicos,4.33,4366,2945.00,1767.00
ES,08,barcelona,10,paisaje naturaleza,parques tematicos,4.05,200444,776.00,967672.00
ES,43,tarragona,10,paisaje naturaleza,parques tematicos,4.20,33701,363.00,726.00
ES,03,alicante/alacant,10,paisaje naturaleza,parques tematicos,4.28,82424,1001.00,706706.00
ES,04,almería,11,paisaje naturaleza,actividades infantiles,4.19,23376,473.67,32660.33
ES,11,cádiz,11,paisaje naturaleza,actividades infantiles,4.26,12350,1499.20,64947.20
ES,14,córdoba,11,paisaje naturaleza,actividades infantiles,4.29,3767,1015.33,164570.67
ES,18,granada,11,paisaje naturaleza,actividades infantiles,4.37,18492,855.83,375932.83
ES,21,huelva,11,paisaje naturaleza,actividades infantiles,4.11,8396,582.40,94000.60
ES,23,jaén,11,paisaje naturaleza,actividades infantiles,4.33,4366,200.00,25600.00
ES,29,málaga,11,paisaje naturaleza,actividades infantiles,4.43,109648,470.17,223993.83
ES,41,sevilla,11,paisaje naturaleza,actividades infantiles,4.34,21476,1001.09,94478.55
ES,22,huesca,11,paisaje naturaleza,actividades infantiles,4.25,17445,301.50,41347.00
ES,50,zaragoza,11,paisaje naturaleza,actividades infantiles,4.21,5888,303.25,224644.75
ES,35,las palmas,11,paisaje naturaleza,actividades infantiles,4.28,200378,194.10,29049.60
ES,38,santa cruz de tenerife,11,paisaje naturaleza,actividades infantiles,4.26,190067,542.64,41284.00
ES,39,cantabria,11,paisaje naturaleza,actividades infantiles,4.27,37946,572.00,49508.00
ES,02,albacete,11,paisaje naturaleza,actividades infantiles,4.15,3169,698.00,162525.33
ES,13,ciudad real,11,paisaje naturaleza,actividades infantiles,4.29,3026,516.00,4128.00
ES,19,guadalajara,11,paisaje naturaleza,actividades infantiles,4.04,1303,784.50,43835.75
ES,45,toledo,11,paisaje naturaleza,actividades infantiles,4.18,1715,1886.00,41776.20
ES,05,ávila,11,paisaje naturaleza,actividades infantiles,4.23,1874,1450.50,109828.50
ES,24,león,11,paisaje naturaleza,actividades infantiles,4.21,4506,455.00,96499.00
ES,37,salamanca,11,paisaje naturaleza,actividades infantiles,4.17,3319,1826.50,152491.50
ES,42,soria,11,paisaje naturaleza,actividades infantiles,3.97,2792,156.00,156.00
ES,47,valladolid,11,paisaje naturaleza,actividades infantiles,4.06,8696,720.55,133042.00
ES,08,barcelona,11,paisaje naturaleza,actividades infantiles,4.05,200444,1112.16,359484.74
ES,17,girona,11,paisaje naturaleza,actividades infantiles,4.24,61683,884.71,29015.14
ES,25,lleida,11,paisaje naturaleza,actividades infantiles,4.27,9898,1727.00,102965.50
ES,43,tarragona,11,paisaje naturaleza,actividades infantiles,4.20,33701,1172.25,28093.38
ES,28,madrid,11,paisaje naturaleza,actividades infantiles,4.10,121795,708.79,199976.79
ES,31,navarra,11,paisaje naturaleza,actividades infantiles,4.23,7007,371.50,28677.00
ES,03,alicante/alacant,11,paisaje naturaleza,actividades infantiles,4.28,82424,728.88,29726.71
ES,12,castellón/castelló,11,paisaje naturaleza,actividades infantiles,4.20,6934,1436.33,315787.67
ES,46,valencia/valència,11,paisaje naturaleza,actividades infantiles,4.15,90776,1360.75,1344122.33
ES,06,badajoz,11,paisaje naturaleza,actividades infantiles,4.29,1116,722.38,57011.62
ES,10,cáceres,11,paisaje naturaleza,actividades infantiles,4.33,5814,1205.78,36878.11
ES,15,a coruña,11,paisaje naturaleza,actividades infantiles,4.21,18974,580.00,96261.25
ES,27,lugo,11,paisaje naturaleza,actividades infantiles,4.28,8089,1132.33,51065.33
ES,36,pontevedra,11,paisaje naturaleza,actividades infantiles,4.17,15699,769.00,63827.00
ES,07,illes balears,11,paisaje naturaleza,actividades infantiles,4.33,203636,1248.13,141262.68
ES,26,la rioja,11,paisaje naturaleza,actividades infantiles,4.31,18300,97.00,20273.00
ES,01,araba/álava,11,paisaje naturaleza,actividades infantiles,4.41,11468,328.29,50448.57
ES,48,bizkaia,11,paisaje naturaleza,actividades infantiles,4.31,7925,906.43,190337.29
ES,20,gipuzkoa,11,paisaje naturaleza,actividades infantiles,4.41,26976,498.40,246278.00
ES,33,asturias,11,paisaje naturaleza,actividades infantiles,4.35,44006,490.64,20252.55
ES,30,murcia,11,paisaje naturaleza,actividades infantiles,4.20,2633,1004.33,138445.33
ES,11,cádiz,11,servicios,cursos,4.26,39,1200.00,1200.00
ES,18,granada,11,servicios,cursos,4.37,1868,355.00,5080.00
ES,23,jaén,11,servicios,cursos,4.33,84,500.00,2500.00
ES,29,málaga,11,servicios,cursos,4.43,51898,1745.75,233059.62
ES,41,sevilla,11,servicios,cursos,4.34,4859,251.00,7182.00
ES,22,huesca,11,servicios,cursos,4.25,533,88.00,704.00
ES,50,zaragoza,11,servicios,cursos,4.21,61,2587.50,657348.00
ES,35,las palmas,11,servicios,cursos,4.28,2863,482.67,12384.67
ES,38,santa cruz de tenerife,11,servicios,cursos,4.26,3753,819.00,9756.00
ES,39,cantabria,11,servicios,cursos,4.27,4877,650.00,2875.00
ES,45,toledo,11,servicios,cursos,4.18,29,130.00,130.00
ES,24,león,11,servicios,cursos,4.21,307,100.00,1500.00
ES,37,salamanca,11,servicios,cursos,4.17,1337,600.00,1200.00
ES,47,valladolid,11,servicios,cursos,4.06,292,4773.60,44607.20
ES,08,barcelona,11,servicios,cursos,4.05,159935,3139.14,266190.86
ES,17,girona,11,servicios,cursos,4.24,1146,1215.00,4525.00
ES,43,tarragona,11,servicios,cursos,4.20,9269,784.33,13750.33
ES,28,madrid,11,servicios,cursos,4.10,42370,1613.00,506906.50
ES,31,navarra,11,servicios,cursos,4.23,108,104.00,520.00
ES,03,alicante/alacant,11,servicios,cursos,4.28,29657,3938.20,57328.00
ES,46,valencia/valència,11,servicios,cursos,4.15,7124,731.67,14235.33
ES,10,cáceres,11,servicios,cursos,4.33,60,486.50,14654.50
ES,15,a coruña,11,servicios,cursos,4.21,605,3908.00,28161.67
ES,36,pontevedra,11,servicios,cursos,4.17,1424,7019.00,64501.00
ES,07,illes balears,11,servicios,cursos,4.33,46354,2537.31,254554.15
ES,26,la rioja,11,servicios,cursos,4.31,10,381.00,8001.00
ES,01,araba/álava,11,servicios,cursos,4.41,18,394.33,9782.33
ES,48,bizkaia,11,servicios,cursos,4.31,13509,3061.67,92993.33
ES,20,gipuzkoa,11,servicios,cursos,4.41,140,1728.25,16489.00
ES,33,asturias,11,servicios,cursos,4.35,2389,241.67,1016.67
ES,30,murcia,11,servicios,cursos,4.20,6,6664.00,46648.00
ES,04,almería,11,paisaje naturaleza,deportes y aventuras,4.19,23376,1549.00,4907.50
ES,11,cádiz,11,paisaje naturaleza,deportes y aventuras,4.26,12350,1018.00,18061.00
ES,18,granada,11,paisaje naturaleza,deportes y aventuras,4.37,18492,1277.50,6187.50
ES,29,málaga,11,paisaje naturaleza,deportes y aventuras,4.43,109648,1330.50,25927.67
ES,41,sevilla,11,paisaje naturaleza,deportes y aventuras,4.34,21476,559.80,12023.00
ES,50,zaragoza,11,paisaje naturaleza,deportes y aventuras,4.21,5888,2669.67,97124.33
ES,35,las palmas,11,paisaje naturaleza,deportes y aventuras,4.28,200378,167.80,13762.20
ES,38,santa cruz de tenerife,11,paisaje naturaleza,deportes y aventuras,4.26,190067,846.50,27121.50
ES,39,cantabria,11,paisaje naturaleza,deportes y aventuras,4.27,37946,62.00,2294.00
ES,02,albacete,11,paisaje naturaleza,deportes y aventuras,4.15,3169,2323.00,37168.00
ES,39,cantabria,11,vida nocturna,cine,4.27,5819,80.00,4560.00
ES,13,ciudad real,11,paisaje naturaleza,deportes y aventuras,4.29,3026,1845.00,738.00
ES,16,cuenca,11,paisaje naturaleza,deportes y aventuras,4.19,3251,30.00,7200.00
ES,45,toledo,11,paisaje naturaleza,deportes y aventuras,4.18,1715,2843.00,11372.00
ES,24,león,11,paisaje naturaleza,deportes y aventuras,4.21,4506,2266.00,108768.00
ES,37,salamanca,11,paisaje naturaleza,deportes y aventuras,4.17,3319,63.00,660.00
ES,47,valladolid,11,paisaje naturaleza,deportes y aventuras,4.06,8696,526.00,7760.00
ES,08,barcelona,11,paisaje naturaleza,deportes y aventuras,4.05,200444,2449.95,230401.59
ES,17,girona,11,paisaje naturaleza,deportes y aventuras,4.24,61683,423.00,45261.00
ES,43,tarragona,11,paisaje naturaleza,deportes y aventuras,4.20,33701,1618.20,24175.20
ES,28,madrid,11,paisaje naturaleza,deportes y aventuras,4.10,121795,1195.00,396395.67
ES,31,navarra,11,paisaje naturaleza,deportes y aventuras,4.23,7007,2089.33,441974.67
ES,03,alicante/alacant,11,paisaje naturaleza,deportes y aventuras,4.28,82424,1744.55,52209.00
ES,12,castellón/castelló,11,paisaje naturaleza,deportes y aventuras,4.20,6934,1103.00,19854.00
ES,46,valencia/valència,11,paisaje naturaleza,deportes y aventuras,4.15,90776,2568.80,141029.00
ES,06,badajoz,11,paisaje naturaleza,deportes y aventuras,4.29,1116,850.25,53700.25
ES,10,cáceres,11,paisaje naturaleza,deportes y aventuras,4.33,5814,1957.60,138599.40
ES,27,lugo,11,paisaje naturaleza,deportes y aventuras,4.28,8089,6544.00,242128.00
ES,07,illes balears,11,paisaje naturaleza,deportes y aventuras,4.33,203636,1312.40,41135.60
ES,48,bizkaia,11,paisaje naturaleza,deportes y aventuras,4.31,7925,1195.17,859013.00
ES,20,gipuzkoa,11,paisaje naturaleza,deportes y aventuras,4.41,26976,2546.33,305017.00
ES,33,asturias,11,paisaje naturaleza,deportes y aventuras,4.35,44006,9332.00,23330.00
ES,30,murcia,11,paisaje naturaleza,deportes y aventuras,4.20,2633,1245.80,42835.40
ES,04,almería,11,vida nocturna,cine,4.19,5362,593.00,17740.50
ES,11,cádiz,11,vida nocturna,cine,4.26,2343,25.00,475.00
ES,29,málaga,11,vida nocturna,cine,4.43,56036,1870.50,224254.50
ES,41,sevilla,11,vida nocturna,cine,4.34,39053,478.00,121245.33
ES,44,teruel,11,vida nocturna,cine,4.28,950,45.00,315.00
ES,50,zaragoza,11,vida nocturna,cine,4.21,1614,386.00,19389.25
ES,35,las palmas,11,vida nocturna,cine,4.28,129544,137.00,3993.00
ES,38,santa cruz de tenerife,11,vida nocturna,cine,4.26,62671,110.00,43780.00
ES,02,albacete,11,vida nocturna,cine,4.15,573,237.00,4558.00
ES,16,cuenca,11,vida nocturna,cine,4.19,760,50.00,450.00
ES,45,toledo,11,vida nocturna,cine,4.18,434,578.00,2312.00
ES,40,segovia,11,vida nocturna,cine,4.07,263,30.00,300.00
ES,47,valladolid,11,vida nocturna,cine,4.06,1293,587.00,2761.50
ES,08,barcelona,11,vida nocturna,cine,4.05,119743,511.43,221543.14
ES,17,girona,11,vida nocturna,cine,4.24,12856,45.00,157.50
ES,43,tarragona,11,vida nocturna,cine,4.20,22730,286.00,2288.00
ES,28,madrid,11,vida nocturna,cine,4.10,100430,666.50,43442.00
ES,03,alicante/alacant,11,vida nocturna,cine,4.28,84389,594.56,247886.89
ES,46,valencia/valència,11,vida nocturna,cine,4.15,9307,525.00,210.00
ES,15,a coruña,11,vida nocturna,cine,4.21,5653,2947.00,14735.00
ES,07,illes balears,11,vida nocturna,cine,4.33,122452,524.00,9016.00
ES,01,araba/álava,11,vida nocturna,cine,4.41,1138,387.50,355690.50
ES,20,gipuzkoa,11,vida nocturna,cine,4.41,5503,217.25,7031.38
ES,33,asturias,11,vida nocturna,cine,4.35,9626,807.00,61332.00
ES,04,almería,11,otros,conferencias,4.19,238,500.00,2500.00
ES,11,cádiz,11,otros,conferencias,4.26,284,1072.00,437866.00
ES,29,málaga,11,otros,conferencias,4.43,1156,300.00,11625.00
ES,41,sevilla,11,otros,conferencias,4.34,431,55.00,8250.00
ES,22,huesca,11,otros,conferencias,4.25,61,2220.00,13320.00
ES,50,zaragoza,11,otros,conferencias,4.21,158,1844.33,180509.67
ES,35,las palmas,11,otros,conferencias,4.28,176,1489.00,42337.00
ES,38,santa cruz de tenerife,11,otros,conferencias,4.26,927,198.00,1980.00
ES,13,ciudad real,11,otros,conferencias,4.29,156,525.50,8778.50
ES,05,ávila,11,otros,conferencias,4.23,173,7745.00,3098.00
ES,40,segovia,11,otros,conferencias,4.07,248,496.00,1984.00
ES,08,barcelona,11,otros,conferencias,4.05,2019,3067.57,122098.00
ES,25,lleida,11,otros,conferencias,4.27,79,380.00,380.00
ES,43,tarragona,11,otros,conferencias,4.20,1769,524.50,31188.00
ES,28,madrid,11,otros,conferencias,4.10,1624,3210.67,118771.17
ES,31,navarra,11,otros,conferencias,4.23,500,3876.00,15504.00
ES,03,alicante/alacant,11,otros,conferencias,4.28,392,2047.50,190355.50
ES,46,valencia/valència,11,otros,conferencias,4.15,621,5593.00,74497.50
ES,32,ourense,11,otros,conferencias,4.15,26,100.00,1000.00
ES,36,pontevedra,11,otros,conferencias,4.17,119,1255.50,41512.50
ES,07,illes balears,11,otros,conferencias,4.33,296,1632.75,22611.50
ES,33,asturias,11,otros,conferencias,4.35,92,380.00,9120.00
ES,30,murcia,11,otros,conferencias,4.20,7,350.00,15050.00
ES,04,almería,11,paisaje urbano,"cultura, teatro y danza",4.19,14318,1224.00,309043.25
ES,11,cádiz,11,paisaje urbano,"cultura, teatro y danza",4.26,8809,829.56,54304.67
ES,14,córdoba,11,paisaje urbano,"cultura, teatro y danza",4.29,93962,975.40,705127.00
ES,18,granada,11,paisaje urbano,"cultura, teatro y danza",4.37,153042,719.50,396425.60
ES,21,huelva,11,paisaje urbano,"cultura, teatro y danza",4.11,9984,582.40,94000.60
ES,23,jaén,11,paisaje urbano,"cultura, teatro y danza",4.33,16236,498.33,23715.00
ES,29,málaga,11,paisaje urbano,"cultura, teatro y danza",4.43,158253,936.42,345855.58
ES,41,sevilla,11,paisaje urbano,"cultura, teatro y danza",4.34,218279,912.44,505834.11
ES,22,huesca,11,paisaje urbano,"cultura, teatro y danza",4.25,10916,830.00,41819.80
ES,50,zaragoza,11,paisaje urbano,"cultura, teatro y danza",4.21,41352,527.43,639162.14
